RecordNumber,Year,CountyCode,DistrictCode,SiteCode,SchoolCode,DistrictName,SchoolName,ELA_ExamCount,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCount,Math_GrowthIndex,Math_LetterGrade,OverallExamCount,OverallGrowthIndex,OverallLetterGrade
2598,2014,46,I017,110,46I017110,"Locust Grove","Locust Grove Upper ES",38,37,"F    ",39,31,"F    ",77,34,"F    "
808,2015,46,I017,110,46I017110,"LOCUST GROVE","LOCUST GROVE UPPER ES",48,50,"F    ",48,42,"F    ",96,46,"F    "
4394,2016,46,I017,110,46I017110,"LOCUST GROVE","LOCUST GROVE UPPER ES",49,41,"F    ",49,37,"F    ",98,39,"F    "
2454,2014,37,I003,105,37I003105,Lomega,"Lomega ES",18,67,"D    ",19,63,"D    ",37,65,"D    "
663,2015,37,I003,105,37I003105,LOMEGA,"LOMEGA ES",21,71,"C    ",20,65,"D    ",41,68,"D    "
4248,2016,37,I003,105,37I003105,LOMEGA,"LOMEGA ES",21,62,"D    ",21,52,"F    ",42,57,"F    "
2455,2014,37,I003,705,37I003705,Lomega,"Lomega HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
664,2015,37,I003,705,37I003705,LOMEGA,"LOMEGA HS",,,,,,,,,""
4249,2016,37,I003,705,37I003705,LOMEGA,"LOMEGA HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1976,2014,10,I032,705,10I032705,"Lone Grove","Lone Grove HS",20,95,"A    ",27,81,"B    ",47,87,"B    "
184,2015,10,I032,705,10I032705,"LONE GROVE","LONE GROVE HS",21,95,"A    ",27,93,"A    ",48,94,"A    "
3770,2016,10,I032,705,10I032705,"LONE GROVE","LONE GROVE HS",24,75,"C    ",19,79,"C    ",43,77,"C    "
1973,2014,10,I032,105,10I032105,"Lone Grove","Lone Grove Intermediate School",44,84,"B    ",45,53,"F    ",89,69,"D    "
181,2015,10,I032,105,10I032105,"LONE GROVE","LONE GROVE INTERMEDIATE SCHOOL",50,50,"F    ",50,68,"D    ",100,59,"F    "
3767,2016,10,I032,105,10I032105,"LONE GROVE","LONE GROVE INTERMEDIATE SCHOOL",55,62,"D    ",55,49,"F    ",110,55,"F    "
1975,2014,10,I032,505,10I032505,"Lone Grove","Lone Grove MS",65,58,"F    ",61,26,"F    ",126,43,"F    "
183,2015,10,I032,505,10I032505,"LONE GROVE","LONE GROVE MS",70,41,"F    ",69,57,"F    ",139,49,"F    "
3769,2016,10,I032,505,10I032505,"LONE GROVE","LONE GROVE MS",71,54,"F    ",71,30,"F    ",142,42,"F    "
1974,2014,10,I032,110,10I032110,"Lone Grove","Lone Grove Primary ES",44,84,"B    ",45,53,"F    ",89,69,"D    "
182,2015,10,I032,110,10I032110,"LONE GROVE","LONE GROVE PRIMARY ES",50,50,"F    ",50,68,"D    ",100,59,"F    "
3768,2016,10,I032,110,10I032110,"LONE GROVE","LONE GROVE PRIMARY ES",55,62,"D    ",55,49,"F    ",110,55,"F    "
2177,2014,19,C008,105,19C008105,"Lone Star","Lone Star Public School",97,49,"F    ",96,66,"D    ",193,58,"F    "
386,2015,19,C008,105,19C008105,"LONE STAR","LONE STAR PUBLIC SCHOOL",102,56,"F    ",102,60,"D    ",204,58,"F    "
3969,2016,19,C008,105,19C008105,"LONE STAR","LONE STAR PUBLIC SCHOOL",96,56,"F    ",96,50,"F    ",192,53,"F    "
2471,2014,38,I002,105,38I002105,"Lone Wolf","Lone Wolf ES",NULL,NULL,NULL,NULL,NULL,NULL,10,80,"B    "
680,2015,38,I002,105,38I002105,"LONE WOLF","LONE WOLF ES",,,,,,,12,58,"F    "
4266,2016,38,I002,105,38I002105,"LONE WOLF","LONE WOLF ES",NULL,NULL,NULL,NULL,NULL,NULL,16,69,"D    "
2472,2014,38,I002,705,38I002705,"Lone Wolf","Lone Wolf HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
681,2015,38,I002,705,38I002705,"LONE WOLF","LONE WOLF HS",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
4267,2016,38,I002,705,38I002705,"LONE WOLF","LONE WOLF HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1886,2014,8,I012,105,08I012105,"Lookeba Sickles","Lookeba-Sickles ES",19,37,"F    ",19,47,"F    ",38,42,"F    "
93,2015,8,I012,105,08I012105,"LOOKEBA SICKLES","LOOKEBA-SICKLES ES",19,68,"D    ",20,70,"C    ",39,69,"D    "
3680,2016,8,I012,105,08I012105,"LOOKEBA SICKLES","LOOKEBA-SICKLES ES",20,45,"F    ",20,60,"D    ",40,53,"F    "
1887,2014,8,I012,705,08I012705,"Lookeba Sickles","Lookeba-Sickles HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
94,2015,8,I012,705,08I012705,"LOOKEBA SICKLES","LOOKEBA-SICKLES HS",,,,,,,,,""
3681,2016,8,I012,705,08I012705,"LOOKEBA SICKLES","LOOKEBA-SICKLES HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1988,2014,11,C010,105,11C010105,Lowrey,"Lowrey Public School",12,25,"F    ",13,31,"F    ",25,28,"F    "
196,2015,11,C010,105,11C010105,LOWREY,"LOWREY PUBLIC SCHOOL",16,56,"F    ",16,75,"C    ",32,66,"D    "
3782,2016,11,C010,105,11C010105,LOWREY,"LOWREY PUBLIC SCHOOL",11,45,"F    ",11,18,"F    ",22,32,"F    "
2629,2014,48,C009,105,48C009105,Lukfata,"Lukfata Public School",35,49,"F    ",35,46,"F    ",70,47,"F    "
840,2015,48,C009,105,48C009105,LUKFATA,"LUKFATA PUBLIC SCHOOL",41,59,"F    ",41,32,"F    ",82,45,"F    "
4424,2016,48,C009,105,48C009105,LUKFATA,"LUKFATA PUBLIC SCHOOL",41,51,"F    ",41,63,"D    ",82,57,"F    "
2800,2014,55,I003,105,55I003105,Luther,"Luther ES",14,36,"F    ",14,21,"F    ",28,29,"F    "
1001,2015,55,I003,105,55I003105,LUTHER,"LUTHER ES",15,33,"F    ",15,73,"C    ",30,53,"F    "
4584,2016,55,I003,105,55I003105,LUTHER,"LUTHER ES",16,63,"D    ",16,75,"C    ",32,69,"D    "
2802,2014,55,I003,705,55I003705,Luther,"Luther HS",13,54,"F    ",16,25,"F    ",29,38,"F    "
1003,2015,55,I003,705,55I003705,LUTHER,"LUTHER HS",12,92,"A    ",15,67,"D    ",27,78,"C    "
4586,2016,55,I003,705,55I003705,LUTHER,"LUTHER HS",14,36,"F    ",14,71,"C    ",28,54,"F    "
2801,2014,55,I003,505,55I003505,Luther,"Luther MS",57,49,"F    ",60,47,"F    ",117,48,"F    "
1002,2015,55,I003,505,55I003505,LUTHER,"LUTHER MS",61,51,"F    ",61,48,"F    ",122,49,"F    "
4585,2016,55,I003,505,55I003505,LUTHER,"LUTHER MS",54,54,"F    ",55,65,"D    ",109,60,"D    "
3151,2014,63,I004,110,63I004110,Macomb,"Macomb ES",21,38,"F    ",20,35,"F    ",41,37,"F    "
1358,2015,63,I004,110,63I004110,MACOMB,"MACOMB ES",21,19,"F    ",21,33,"F    ",42,26,"F    "
4945,2016,63,I004,110,63I004110,MACOMB,"MACOMB ES",19,42,"F    ",19,26,"F    ",38,34,"F    "
3152,2014,63,I004,705,63I004705,Macomb,"Macomb HS",NULL,NULL,NULL,NULL,NULL,NULL,11,73,"C    "
1359,2015,63,I004,705,63I004705,MACOMB,"MACOMB HS",,,,,,,,,""
4946,2016,63,I004,705,63I004705,MACOMB,"MACOMB HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2577,2014,45,I002,105,45I002105,Madill,"Madill ES",48,40,"F    ",48,54,"F    ",96,47,"F    "
787,2015,45,I002,105,45I002105,MADILL,"MADILL ES",60,48,"F    ",60,47,"F    ",120,48,"F    "
4373,2016,45,I002,105,45I002105,MADILL,"MADILL ES",59,47,"F    ",59,47,"F    ",118,47,"F    "
2579,2014,45,I002,705,45I002705,Madill,"Madill HS",20,75,"C    ",15,100,"A    ",35,86,"B    "
789,2015,45,I002,705,45I002705,MADILL,"MADILL HS",21,71,"C    ",31,58,"F    ",52,63,"D    "
4375,2016,45,I002,705,45I002705,MADILL,"MADILL HS",27,74,"C    ",30,70,"C    ",57,72,"C    "
2578,2014,45,I002,505,45I002505,Madill,"Madill MS",81,64,"D    ",82,62,"D    ",163,63,"D    "
788,2015,45,I002,505,45I002505,MADILL,"MADILL MS",80,55,"F    ",79,58,"F    ",159,57,"F    "
4374,2016,45,I002,505,45I002505,MADILL,"MADILL MS",80,53,"F    ",79,52,"F    ",159,52,"F    "
2355,2014,28,I001,105,28I001105,Mangum,"Edison ES",12,33,"F    ",12,42,"F    ",24,38,"F    "
565,2015,28,I001,105,28I001105,MANGUM,"EDISON ES",14,64,"D    ",14,79,"C    ",28,71,"C    "
4150,2016,28,I001,105,28I001105,MANGUM,"EDISON ES",NULL,NULL,NULL,NULL,NULL,NULL,18,17,"F    "
2357,2014,28,I001,705,28I001705,Mangum,"Mangum HS",NULL,NULL,NULL,NULL,NULL,NULL,15,80,"B    "
567,2015,28,I001,705,28I001705,MANGUM,"MANGUM HS",,,,,,"D    ",19,58,"F    "
4152,2016,28,I001,705,28I001705,MANGUM,"MANGUM HS",10,40,"F    ",10,60,"D    ",20,50,"F    "
2356,2014,28,I001,510,28I001510,Mangum,"Mangum MS",42,60,"D    ",42,52,"F    ",84,56,"F    "
566,2015,28,I001,510,28I001510,MANGUM,"MANGUM MS",50,48,"F    ",50,54,"F    ",100,51,"F    "
4151,2016,28,I001,510,28I001510,MANGUM,"MANGUM MS",54,43,"F    ",54,26,"F    ",108,34,"F    "
2187,2014,19,I003,115,19I003115,Mannford,"Mannford Ec Ctr",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
396,2015,19,I003,115,19I003115,MANNFORD,"MANNFORD EC CTR",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
3979,2016,19,I003,115,19I003115,MANNFORD,"MANNFORD EC CTR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2189,2014,19,I003,705,19I003705,Mannford,"Mannford HS",23,96,"A    ",34,74,"C    ",57,82,"B    "
398,2015,19,I003,705,19I003705,MANNFORD,"MANNFORD HS",27,96,"A    ",25,76,"C    ",52,87,"B    "
3981,2016,19,I003,705,19I003705,MANNFORD,"MANNFORD HS",26,81,"B    ",23,83,"B    ",49,82,"B    "
2185,2014,19,I003,105,19I003105,Mannford,"Mannford Lower ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
394,2015,19,I003,105,19I003105,MANNFORD,"MANNFORD LOWER ES",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
3977,2016,19,I003,105,19I003105,MANNFORD,"MANNFORD LOWER ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2188,2014,19,I003,500,19I003500,Mannford,"Mannford MS",66,64,"D    ",65,74,"C    ",131,69,"D    "
397,2015,19,I003,500,19I003500,MANNFORD,"MANNFORD MS",75,63,"D    ",75,52,"F    ",150,57,"F    "
3980,2016,19,I003,500,19I003500,MANNFORD,"MANNFORD MS",80,70,"C    ",80,49,"F    ",160,59,"F    "
2186,2014,19,I003,110,19I003110,Mannford,"Mannford Upper ES",42,48,"F    ",44,34,"F    ",86,41,"F    "
395,2015,19,I003,110,19I003110,MANNFORD,"MANNFORD UPPER ES",45,44,"F    ",45,42,"F    ",90,43,"F    "
3978,2016,19,I003,110,19I003110,MANNFORD,"MANNFORD UPPER ES",49,41,"F    ",49,27,"F    ",98,34,"F    "
2416,2014,35,C007,105,35C007105,Mannsville,"Mannsville Public School",NULL,NULL,NULL,NULL,NULL,NULL,14,14,"F    "
626,2015,35,C007,105,35C007105,MANNSVILLE,"MANNSVILLE PUBLIC SCHOOL",,,,,,,15,60,"D    "
4211,2016,35,C007,105,35C007105,MANNSVILLE,"MANNSVILLE PUBLIC SCHOOL",NULL,NULL,NULL,NULL,NULL,NULL,16,50,"F    "
1917,2014,9,C162,105,09C162105,Maple,"Maple Public School",15,67,"D    ",16,88,"B    ",31,77,"C    "
124,2015,9,C162,105,09C162105,MAPLE,"MAPLE PUBLIC SCHOOL",15,67,"D    ",15,73,"C    ",30,70,"C    "
3711,2016,9,C162,105,09C162105,MAPLE,"MAPLE PUBLIC SCHOOL",14,86,"B    ",14,79,"C    ",28,82,"B    "
3254,2014,68,C035,105,68C035105,"Marble City","Marble City Public School",10,70,"C    ",10,40,"F    ",20,55,"F    "
1461,2015,68,C035,105,68C035105,"MARBLE CITY","MARBLE CITY PUBLIC SCHOOL",12,58,"F    ",12,50,"F    ",24,54,"F    "
5047,2016,68,C035,105,68C035105,"MARBLE CITY","MARBLE CITY PUBLIC SCHOOL",12,58,"F    ",13,62,"D    ",25,60,"D    "
2565,2014,43,I016,105,43I016105,Marietta,"Marietta ES",29,62,"D    ",29,31,"F    ",58,47,"F    "
775,2015,43,I016,105,43I016105,MARIETTA,"MARIETTA ES",35,71,"C    ",35,54,"F    ",70,63,"D    "
4361,2016,43,I016,105,43I016105,MARIETTA,"MARIETTA ES",33,52,"F    ",33,58,"F    ",66,55,"F    "
2567,2014,43,I016,705,43I016705,Marietta,"Marietta HS",16,56,"F    ",13,69,"D    ",29,62,"D    "
777,2015,43,I016,705,43I016705,MARIETTA,"MARIETTA HS",15,73,"C    ",21,62,"D    ",36,67,"D    "
4363,2016,43,I016,705,43I016705,MARIETTA,"MARIETTA HS",15,73,"C    ",20,65,"D    ",35,69,"D    "
2566,2014,43,I016,500,43I016500,Marietta,"Marietta MS",36,53,"F    ",40,65,"D    ",76,59,"F    "
776,2015,43,I016,500,43I016500,MARIETTA,"MARIETTA MS",51,43,"F    ",51,63,"D    ",102,53,"F    "
4362,2016,43,I016,500,43I016500,MARIETTA,"MARIETTA MS",48,35,"F    ",48,33,"F    ",96,34,"F    "
3291,2014,69,I003,105,69I003105,Marlow,"Marlow ES",43,53,"F    ",43,67,"D    ",86,60,"D    "
1498,2015,69,I003,105,69I003105,MARLOW,"MARLOW ES",49,29,"F    ",48,63,"D    ",97,45,"F    "
5084,2016,69,I003,105,69I003105,MARLOW,"MARLOW ES",48,52,"F    ",47,55,"F    ",95,54,"F    "
3293,2014,69,I003,705,69I003705,Marlow,"Marlow HS",19,84,"B    ",19,74,"C    ",38,79,"C    "
1500,2015,69,I003,705,69I003705,MARLOW,"MARLOW HS",20,60,"D    ",23,70,"C    ",43,65,"D    "
5086,2016,69,I003,705,69I003705,MARLOW,"MARLOW HS",22,64,"D    ",24,75,"C    ",46,70,"C    "
3292,2014,69,I003,505,69I003505,Marlow,"Marlow MS",64,42,"F    ",64,48,"F    ",128,45,"F    "
1499,2015,69,I003,505,69I003505,MARLOW,"MARLOW MS",66,62,"D    ",67,63,"D    ",133,62,"D    "
5085,2016,69,I003,505,69I003505,MARLOW,"MARLOW MS",71,58,"F    ",71,55,"F    ",142,56,"F    "
1794,2014,1,C022,105,01C022105,Maryetta,"Maryetta Public School",68,56,"F    ",67,64,"D    ",135,60,"D    "
2,2015,1,C022,105,01C022105,MARYETTA,"MARYETTA PUBLIC SCHOOL",73,41,"F    ",73,41,"F    ",146,41,"F    "
3588,2016,1,C022,105,01C022105,MARYETTA,"MARYETTA PUBLIC SCHOOL",72,42,"F    ",72,53,"F    ",144,47,"F    "
2739,2014,54,I002,105,54I002105,Mason,"Mason ES",20,55,"F    ",19,58,"F    ",39,56,"F    "
942,2015,54,I002,105,54I002105,MASON,"MASON ES",19,42,"F    ",19,42,"F    ",38,42,"F    "
4525,2016,54,I002,105,54I002105,MASON,"MASON ES",22,36,"F    ",22,45,"F    ",44,41,"F    "
2740,2014,54,I002,705,54I002705,Mason,"Mason HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
943,2015,54,I002,705,54I002705,MASON,"MASON HS",,,,,,,,,""
4526,2016,54,I002,705,54I002705,MASON,"MASON HS",NULL,NULL,NULL,NULL,NULL,NULL,10,40,"F    "
3172,2014,63,I117,105,63I117105,Maud,"Maud ES",24,50,"F    ",24,58,"F    ",48,54,"F    "
1379,2015,63,I117,105,63I117105,MAUD,"MAUD ES",24,46,"F    ",24,75,"C    ",48,60,"D    "
4965,2016,63,I117,105,63I117105,MAUD,"MAUD ES",24,42,"F    ",24,17,"F    ",48,29,"F    "
3173,2014,63,I117,705,63I117705,Maud,"Maud HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1380,2015,63,I117,705,63I117705,MAUD,"MAUD HS",,,,,,,,,""
4966,2016,63,I117,705,63I117705,MAUD,"MAUD HS",NULL,NULL,NULL,NULL,NULL,NULL,10,60,"D    "
2301,2014,25,I007,105,25I007105,Maysville,"Maysville ES",26,46,"F    ",27,59,"F    ",53,53,"F    "
511,2015,25,I007,105,25I007105,MAYSVILLE,"MAYSVILLE ES",27,56,"F    ",27,48,"F    ",54,52,"F    "
4096,2016,25,I007,105,25I007105,MAYSVILLE,"MAYSVILLE ES",24,42,"F    ",24,33,"F    ",48,38,"F    "
2302,2014,25,I007,715,25I007715,Maysville,"Maysville HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
512,2015,25,I007,715,25I007715,MAYSVILLE,"MAYSVILLE HS",,,,,,,11,64,"D    "
4097,2016,25,I007,715,25I007715,MAYSVILLE,"MAYSVILLE HS",NULL,NULL,NULL,NULL,NULL,NULL,10,80,"B    "
3106,2014,61,I080,105,61I080105,McAlester,"Edmond Doyle ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1313,2015,61,I080,105,61I080105,MCALESTER,"EDMOND DOYLE ES",,,,,,,10,80,"B    "
4900,2016,61,I080,105,61I080105,MCALESTER,"EDMOND DOYLE ES",10,60,"D    ",10,80,"B    ",20,70,"C    "
3107,2014,61,I080,110,61I080110,McAlester,"Emerson ES",16,31,"F    ",17,35,"F    ",33,33,"F    "
1314,2015,61,I080,110,61I080110,MCALESTER,"EMERSON ES",10,70,"C    ",10,50,"F    ",20,60,"D    "
4901,2016,61,I080,110,61I080110,MCALESTER,"EMERSON ES",15,73,"C    ",15,73,"C    ",30,73,"C    "
