Year,CountyName,DistrictName,SchoolName,DistrictCode,SchoolCode,IndexScore,LetteGrade
2013,Oklahoma,"Midwest City-Del City","Carl Albert MS",55I052,55I052505,87,B+
2014,Oklahoma,"Midwest City-Del City","Carl Albert MS",55I052,55I052505,90,A-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","CARL ALBERT MS",55I052,55I052505,86,B
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","CARL ALBERT MS",55I052,55I052505,85,B
2013,Oklahoma,"Midwest City-Del City","Cleveland Bailey ES",55I052,55I052110,90,A-
2014,Oklahoma,"Midwest City-Del City","Cleveland Bailey ES",55I052,55I052110,90,A-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","CLEVELAND BAILEY ES",55I052,55I052110,83,B
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","CLEVELAND BAILEY ES",55I052,55I052110,76,C
2013,Oklahoma,"Midwest City-Del City","Country Estates ES",55I052,55I052115,74,C
2014,Oklahoma,"Midwest City-Del City","Country Estates ES",55I052,55I052115,66,D
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","COUNTRY ESTATES ES",55I052,55I052115,73,C
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","COUNTRY ESTATES ES",55I052,55I052115,60,D-
2013,Oklahoma,"Midwest City-Del City","Del City ES",55I052,55I052120,76,C
2014,Oklahoma,"Midwest City-Del City","Del City ES",55I052,55I052120,75,C
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CITY ES",55I052,55I052120,75,C
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CITY ES",55I052,55I052120,74,C
2013,Oklahoma,"Midwest City-Del City","Del City HS",55I052,55I052710,73,C
2014,Oklahoma,"Midwest City-Del City","Del City HS",55I052,55I052710,75,C
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CITY HS",55I052,55I052710,67,D+
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CITY HS",55I052,55I052710,73,C
2013,Oklahoma,"Midwest City-Del City","Del Crest MS",55I052,55I052510,61,D-
2014,Oklahoma,"Midwest City-Del City","Del Crest MS",55I052,55I052510,62,D-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CREST MS",55I052,55I052510,67,D+
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","DEL CREST MS",55I052,55I052510,61,D-
2013,Oklahoma,"Midwest City-Del City","East Side ES",55I052,55I052125,81,B-
2014,Oklahoma,"Midwest City-Del City","East Side ES",55I052,55I052125,83,B
2013,Oklahoma,"Midwest City-Del City","Epperly Heights ES",55I052,55I052130,73,C
2014,Oklahoma,"Midwest City-Del City","Epperly Heights ES",55I052,55I052130,66,D
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","EPPERLY HEIGHTS ES",55I052,55I052130,64,D
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","EPPERLY HEIGHTS ES",55I052,55I052130,64,D
2013,Oklahoma,"Midwest City-Del City","Highland Park ES",55I052,55I052140,73,C
2014,Oklahoma,"Midwest City-Del City","Highland Park ES",55I052,55I052140,70,C-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","HIGHLAND PARK ES",55I052,55I052140,69,D+
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","HIGHLAND PARK ES",55I052,55I052140,68,D+
2013,Oklahoma,"Midwest City-Del City","Jarman MS",55I052,55I052515,70,C-
2014,Oklahoma,"Midwest City-Del City","Jarman MS",55I052,55I052515,60,D-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","JARMAN MS",55I052,55I052515,64,D
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","JARMAN MS",55I052,55I052515,64,D
2013,Oklahoma,"Midwest City-Del City","Kerr MS",55I052,55I052520,64,D
2014,Oklahoma,"Midwest City-Del City","Kerr MS",55I052,55I052520,64,D
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","KERR MS",55I052,55I052520,63,D
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","KERR MS",55I052,55I052520,57,F
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","MIDWEST CITY ES",55I052,55I052195,74,C
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","MIDWEST CITY ES",55I052,55I052195,79,C+
2013,Oklahoma,"Midwest City-Del City","Midwest City HS",55I052,55I052715,91,A-
2014,Oklahoma,"Midwest City-Del City","Midwest City HS",55I052,55I052715,87,B+
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","MIDWEST CITY HS",55I052,55I052715,84,B
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","MIDWEST CITY HS",55I052,55I052715,76,C
2013,Oklahoma,"Midwest City-Del City","Monroney MS",55I052,55I052525,78,C+
2014,Oklahoma,"Midwest City-Del City","Monroney MS",55I052,55I052525,68,D+
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","MONRONEY MS",55I052,55I052525,70,C-
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","MONRONEY MS",55I052,55I052525,73,C
2013,Oklahoma,"Midwest City-Del City","Parkview ES",55I052,55I052185,81,B-
2014,Oklahoma,"Midwest City-Del City","Parkview ES",55I052,55I052185,84,B
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","PARKVIEW ES",55I052,55I052185,83,B
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","PARKVIEW ES",55I052,55I052185,71,C-
2013,Oklahoma,"Midwest City-Del City","Pleasant Hill Ec Ctr",55I052,55I052135,63,D
2014,Oklahoma,"Midwest City-Del City","Pleasant Hill Ec Ctr",55I052,55I052135,73,C
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","PLEASANT HILL EC CTR",55I052,55I052135,74,C
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","PLEASANT HILL EC CTR",55I052,55I052135,77,C+
2013,Oklahoma,"Midwest City-Del City","Ridgecrest ES",55I052,55I052145,80,B-
2014,Oklahoma,"Midwest City-Del City","Ridgecrest ES",55I052,55I052145,77,C+
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","RIDGECREST ES",55I052,55I052145,76,C
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","RIDGECREST ES",55I052,55I052145,78,C+
2013,Oklahoma,"Midwest City-Del City","Schwartz ES",55I052,55I052190,91,A-
2014,Oklahoma,"Midwest City-Del City","Schwartz ES",55I052,55I052190,92,A-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","SCHWARTZ ES",55I052,55I052190,99,A+
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","SCHWARTZ ES",55I052,55I052190,102,A+
2013,Oklahoma,"Midwest City-Del City","Soldier Creek ES",55I052,55I052150,90,A-
2014,Oklahoma,"Midwest City-Del City","Soldier Creek ES",55I052,55I052150,83,B
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","SOLDIER CREEK ES",55I052,55I052150,81,B-
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","SOLDIER CREEK ES",55I052,55I052150,83,B
2013,Oklahoma,"Midwest City-Del City","Sooner-Rose ES",55I052,55I052155,70,C-
2014,Oklahoma,"Midwest City-Del City","Sooner-Rose ES",55I052,55I052155,72,C-
2013,Oklahoma,"Midwest City-Del City","Steed ES",55I052,55I052160,68,D+
2014,Oklahoma,"Midwest City-Del City","Steed ES",55I052,55I052160,70,C-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","STEED ES",55I052,55I052160,72,C-
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","STEED ES",55I052,55I052160,64,D
2013,Oklahoma,"Midwest City-Del City","Tinker ES",55I052,55I052165,78,C+
2014,Oklahoma,"Midwest City-Del City","Tinker ES",55I052,55I052165,77,C+
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","TINKER ES",55I052,55I052165,80,B-
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","TINKER ES",55I052,55I052165,82,B-
2013,Oklahoma,"Midwest City-Del City","Townsend ES",55I052,55I052170,73,C
2014,Oklahoma,"Midwest City-Del City","Townsend ES",55I052,55I052170,70,C-
2015,OKLAHOMA,"MIDWEST CITY-DEL CITY","TOWNSEND ES",55I052,55I052170,78,C+
2016,OKLAHOMA,"MIDWEST CITY-DEL CITY","TOWNSEND ES",55I052,55I052170,71,C-
2013,Oklahoma,"Midwest City-Del City","Traub ES",55I052,55I052175,70,C-
2014,Oklahoma,"Midwest City-Del City","Traub ES",55I052,55I052175,72,C-
2013,Johnston,Milburn,"Milburn ES",35I029,35I029105,61,D-
2014,Johnston,Milburn,"Milburn ES",35I029,35I029105,57,F
2015,JOHNSTON,MILBURN,"MILBURN ES",35I029,35I029105,69,F
2016,JOHNSTON,MILBURN,"MILBURN ES",35I029,35I029105,59,F
2013,Johnston,Milburn,"Milburn HS",35I029,35I029705,99,A+
2014,Johnston,Milburn,"Milburn HS",35I029,35I029705,82,B-
2015,JOHNSTON,MILBURN,"MILBURN HS",35I029,35I029705,82,B-
2016,JOHNSTON,MILBURN,"MILBURN HS",35I029,35I029705,78,C+
2013,Creek,Milfay,"Milfay Public School",19C001,19C001105,58,F
2013,Johnston,"Mill Creek","Mill Creek ES",35I002,35I002105,63,D
2014,Johnston,"Mill Creek","Mill Creek ES",35I002,35I002105,72,C-
2015,JOHNSTON,"MILL CREEK","MILL CREEK ES",35I002,35I002105,48,F
2016,JOHNSTON,"MILL CREEK","MILL CREEK ES",35I002,35I002105,64,D
2013,Johnston,"Mill Creek","Mill Creek HS",35I002,35I002705,88,B+
2014,Johnston,"Mill Creek","Mill Creek HS",35I002,35I002705,93,A
2015,JOHNSTON,"MILL CREEK","MILL CREEK HS",35I002,35I002705,75,C
2016,JOHNSTON,"MILL CREEK","MILL CREEK HS",35I002,35I002705,78,C+
2013,Oklahoma,Millwood,"Millwood ES",55I037,55I037105,55,F
2014,Oklahoma,Millwood,"Millwood ES",55I037,55I037105,50,F
2015,OKLAHOMA,MILLWOOD,"MILLWOOD ES",55I037,55I037105,57,F
2016,OKLAHOMA,MILLWOOD,"MILLWOOD ES",55I037,55I037105,57,F
2013,Oklahoma,Millwood,"Millwood HS",55I037,55I037705,78,C+
2014,Oklahoma,Millwood,"Millwood HS",55I037,55I037705,69,F
2015,OKLAHOMA,MILLWOOD,"MILLWOOD HS",55I037,55I037705,62,D-
2016,OKLAHOMA,MILLWOOD,"MILLWOOD HS",55I037,55I037705,65,D
2013,Grady,Minco,"Minco ES",26I002,26I002105,78,C+
2014,Grady,Minco,"Minco ES",26I002,26I002105,70,C-
2015,GRADY,MINCO,"MINCO ES",26I002,26I002105,79,C+
2016,GRADY,MINCO,"MINCO ES",26I002,26I002105,80,B-
2013,Grady,Minco,"Minco HS",26I002,26I002715,94,A
2014,Grady,Minco,"Minco HS",26I002,26I002715,93,A
2015,GRADY,MINCO,"MINCO HS",26I002,26I002715,96,A
2016,GRADY,MINCO,"MINCO HS",26I002,26I002715,92,A-
2013,Grady,Minco,"Minco MS",26I002,26I002505,77,C+
2014,Grady,Minco,"Minco MS",26I002,26I002505,80,B-
2015,GRADY,MINCO,"MINCO MS",26I002,26I002505,81,B-
2016,GRADY,MINCO,"MINCO MS",26I002,26I002505,86,B
2013,Sequoyah,Moffett,"Moffett Public School",68C068,68C068105,77,C+
2014,Sequoyah,Moffett,"Moffett Public School",68C068,68C068105,95,A
2015,SEQUOYAH,MOFFETT,"MOFFETT PUBLIC SCHOOL",68C068,68C068105,83,B
2016,SEQUOYAH,MOFFETT,"MOFFETT PUBLIC SCHOOL",68C068,68C068105,85,B
2013,"Le Flore",Monroe,"Monroe Public School",40C011,40C011105,64,D
2014,"Le Flore",Monroe,"Monroe Public School",40C011,40C011105,57,F
2015,"LE FLORE",MONROE,"MONROE PUBLIC SCHOOL",40C011,40C011105,71,C-
2016,"LE FLORE",MONROE,"MONROE PUBLIC SCHOOL",40C011,40C011105,73,C
2013,Cleveland,Moore,"Apple Creek ES",14I002,14I002135,83,B
2014,Cleveland,Moore,"Apple Creek ES",14I002,14I002135,80,B-
2015,CLEVELAND,MOORE,"APPLE CREEK ES",14I002,14I002135,81,B-
2016,CLEVELAND,MOORE,"APPLE CREEK ES",14I002,14I002135,83,B
2013,Cleveland,Moore,"Briarwood ES",14I002,14I002145,85,B
2014,Cleveland,Moore,"Briarwood ES",14I002,14I002145,77,C+
2015,CLEVELAND,MOORE,"BRIARWOOD ES",14I002,14I002145,80,B-
2016,CLEVELAND,MOORE,"BRIARWOOD ES",14I002,14I002145,92,A-
2013,Cleveland,Moore,"Brink JHS",14I002,14I002610,96,A
2014,Cleveland,Moore,"Brink JHS",14I002,14I002610,97,A+
2015,CLEVELAND,MOORE,"BRINK JHS",14I002,14I002610,92,A-
2016,CLEVELAND,MOORE,"BRINK JHS",14I002,14I002610,94,A
2013,Cleveland,Moore,"Broadmoore ES",14I002,14I002170,90,A-
2014,Cleveland,Moore,"Broadmoore ES",14I002,14I002170,94,A
2015,CLEVELAND,MOORE,"BROADMOORE ES",14I002,14I002170,92,A-
2016,CLEVELAND,MOORE,"BROADMOORE ES",14I002,14I002170,94,A
2013,Cleveland,Moore,"Bryant ES",14I002,14I002180,77,C+
2014,Cleveland,Moore,"Bryant ES",14I002,14I002180,86,B
2015,CLEVELAND,MOORE,"BRYANT ES",14I002,14I002180,86,B
2016,CLEVELAND,MOORE,"BRYANT ES",14I002,14I002180,80,B-
2013,Cleveland,Moore,"Central ES",14I002,14I002103,77,C+
2014,Cleveland,Moore,"Central ES",14I002,14I002103,76,C
2015,CLEVELAND,MOORE,"CENTRAL ES",14I002,14I002103,77,C+
2016,CLEVELAND,MOORE,"CENTRAL ES",14I002,14I002103,75,C
2013,Cleveland,Moore,"Central JHS",14I002,14I002685,88,B+
2014,Cleveland,Moore,"Central JHS",14I002,14I002685,84,B
2015,CLEVELAND,MOORE,"CENTRAL JHS",14I002,14I002685,83,B
2016,CLEVELAND,MOORE,"CENTRAL JHS",14I002,14I002685,79,C+
2013,Cleveland,Moore,"Earlywine ES",14I002,14I002165,91,A-
2014,Cleveland,Moore,"Earlywine ES",14I002,14I002165,94,A
2015,CLEVELAND,MOORE,"EARLYWINE ES",14I002,14I002165,96,A
2016,CLEVELAND,MOORE,"EARLYWINE ES",14I002,14I002165,91,A-
2013,Cleveland,Moore,"Eastlake ES",14I002,14I002175,96,A
2014,Cleveland,Moore,"Eastlake ES",14I002,14I002175,97,A+
2015,CLEVELAND,MOORE,"EASTLAKE ES",14I002,14I002175,88,B+
2016,CLEVELAND,MOORE,"EASTLAKE ES",14I002,14I002175,98,A+
2013,Cleveland,Moore,"Fairview ES",14I002,14I002107,72,C-
2014,Cleveland,Moore,"Fairview ES",14I002,14I002107,77,C+
2015,CLEVELAND,MOORE,"FAIRVIEW ES",14I002,14I002107,76,C
2016,CLEVELAND,MOORE,"FAIRVIEW ES",14I002,14I002107,79,C+
2013,Cleveland,Moore,"Fisher ES",14I002,14I002155,103,A+
2014,Cleveland,Moore,"Fisher ES",14I002,14I002155,101,A+
2015,CLEVELAND,MOORE,"FISHER ES",14I002,14I002155,96,A
2016,CLEVELAND,MOORE,"FISHER ES",14I002,14I002155,93,A
2013,Cleveland,Moore,"Heritage Trails ES",14I002,14I002190,99,A+
2014,Cleveland,Moore,"Heritage Trails ES",14I002,14I002190,101,A+
2015,CLEVELAND,MOORE,"HERITAGE TRAILS ES",14I002,14I002190,99,A+
2016,CLEVELAND,MOORE,"HERITAGE TRAILS ES",14I002,14I002190,99,A+
2013,Cleveland,Moore,"Highland East JHS",14I002,14I002650,81,B-
2014,Cleveland,Moore,"Highland East JHS",14I002,14I002650,85,B
2015,CLEVELAND,MOORE,"HIGHLAND EAST JHS",14I002,14I002650,88,B+
2016,CLEVELAND,MOORE,"HIGHLAND EAST JHS",14I002,14I002650,84,B
2013,Cleveland,Moore,"Highland West JHS",14I002,14I002655,83,B
2014,Cleveland,Moore,"Highland West JHS",14I002,14I002655,85,B
2015,CLEVELAND,MOORE,"HIGHLAND WEST JHS",14I002,14I002655,81,B-
2016,CLEVELAND,MOORE,"HIGHLAND WEST JHS",14I002,14I002655,79,C+
2013,Cleveland,Moore,"Houchin ES",14I002,14I002120,80,B-
2014,Cleveland,Moore,"Houchin ES",14I002,14I002120,85,B
2015,CLEVELAND,MOORE,"HOUCHIN ES",14I002,14I002120,77,C+
2016,CLEVELAND,MOORE,"HOUCHIN ES",14I002,14I002120,78,C+
2014,Cleveland,Moore,"Kelley ES",14I002,14I002108,79,C+
2015,CLEVELAND,MOORE,"KELLEY ES",14I002,14I002108,72,C-
2016,CLEVELAND,MOORE,"KELLEY ES",14I002,14I002108,81,B-
2013,Cleveland,Moore,"Kelly ES",14I002,14I002108,81,B-
2013,Cleveland,Moore,"Kingsgate ES",14I002,14I002117,88,B+
2014,Cleveland,Moore,"Kingsgate ES",14I002,14I002117,80,B-
2015,CLEVELAND,MOORE,"KINGSGATE ES",14I002,14I002117,85,B
2016,CLEVELAND,MOORE,"KINGSGATE ES",14I002,14I002117,72,C-
2013,Cleveland,Moore,"Moore HS",14I002,14I002705,91,A-
2014,Cleveland,Moore,"Moore HS",14I002,14I002705,87,B+
2015,CLEVELAND,MOORE,"MOORE HS",14I002,14I002705,87,B+
2016,CLEVELAND,MOORE,"MOORE HS",14I002,14I002705,80,B-
2013,Cleveland,Moore,"Northmoor ES",14I002,14I002109,86,B
2014,Cleveland,Moore,"Northmoor ES",14I002,14I002109,74,C
2015,CLEVELAND,MOORE,"NORTHMOOR ES",14I002,14I002109,87,B+
2016,CLEVELAND,MOORE,"NORTHMOOR ES",14I002,14I002109,86,B
2013,Cleveland,Moore,"Oakridge ES",14I002,14I002185,99,A+
2014,Cleveland,Moore,"Oakridge ES",14I002,14I002185,98,A+
2015,CLEVELAND,MOORE,"OAKRIDGE ES",14I002,14I002185,102,A+
2016,CLEVELAND,MOORE,"OAKRIDGE ES",14I002,14I002185,102,A+
2013,Cleveland,Moore,"Plaza Towers ES",14I002,14I002112,79,C+
2014,Cleveland,Moore,"Plaza Towers ES",14I002,14I002112,69,D+
2015,CLEVELAND,MOORE,"PLAZA TOWERS ES",14I002,14I002112,74,C
2016,CLEVELAND,MOORE,"PLAZA TOWERS ES",14I002,14I002112,83,B
2013,Cleveland,Moore,"Red Oak ES",14I002,14I002140,84,B
2014,Cleveland,Moore,"Red Oak ES",14I002,14I002140,88,B+
2015,CLEVELAND,MOORE,"RED OAK ES",14I002,14I002140,92,A-
2016,CLEVELAND,MOORE,"RED OAK ES",14I002,14I002140,91,A-
2013,Cleveland,Moore,"Santa Fe ES",14I002,14I002130,81,B-
2014,Cleveland,Moore,"Santa Fe ES",14I002,14I002130,83,B
2015,CLEVELAND,MOORE,"SANTA FE ES",14I002,14I002130,83,B
2016,CLEVELAND,MOORE,"SANTA FE ES",14I002,14I002130,82,B-
2013,Cleveland,Moore,"Sky Ranch ES",14I002,14I002113,66,D
2014,Cleveland,Moore,"Sky Ranch ES",14I002,14I002113,75,C
2015,CLEVELAND,MOORE,"SKY RANCH ES",14I002,14I002113,77,C+
2016,CLEVELAND,MOORE,"SKY RANCH ES",14I002,14I002113,86,B
2013,Cleveland,Moore,"Sooner ES",14I002,14I002160,78,C+
2014,Cleveland,Moore,"Sooner ES",14I002,14I002160,84,B
2015,CLEVELAND,MOORE,"SOONER ES",14I002,14I002160,80,B-
2016,CLEVELAND,MOORE,"SOONER ES",14I002,14I002160,85,B
2015,CLEVELAND,MOORE,"SOUTH LAKE ES",14I002,14I002195,96,A
2016,CLEVELAND,MOORE,"SOUTH LAKE ES",14I002,14I002195,99,A+
2013,Cleveland,Moore,"Southgate-Rippetoe ES",14I002,14I002110,72,C-
2014,Cleveland,Moore,"Southgate-Rippetoe ES",14I002,14I002110,75,C
2015,CLEVELAND,MOORE,"SOUTHGATE-RIPPETOE ES",14I002,14I002110,76,C
2016,CLEVELAND,MOORE,"SOUTHGATE-RIPPETOE ES",14I002,14I002110,71,C-
2013,Cleveland,Moore,"Southmoore HS",14I002,14I002715,90,A-
2014,Cleveland,Moore,"Southmoore HS",14I002,14I002715,93,A
2015,CLEVELAND,MOORE,"SOUTHMOORE HS",14I002,14I002715,87,B+
2016,CLEVELAND,MOORE,"SOUTHMOORE HS",14I002,14I002715,81,B-
2016,CLEVELAND,MOORE,"SOUTHRIDGE JHS",14I002,14I002690,97,A+
2016,CLEVELAND,MOORE,"TIMBER CREEK ES",14I002,14I002196,95,A
2013,Cleveland,Moore,"Wayland Bonds ES",14I002,14I002181,103,A+
2014,Cleveland,Moore,"Wayland Bonds ES",14I002,14I002181,103,A+
2015,CLEVELAND,MOORE,"WAYLAND BONDS ES",14I002,14I002181,98,A+
2016,CLEVELAND,MOORE,"WAYLAND BONDS ES",14I002,14I002181,101,A+
2013,Cleveland,Moore,"West JHS",14I002,14I002680,85,B
2014,Cleveland,Moore,"West JHS",14I002,14I002680,85,B
2015,CLEVELAND,MOORE,"WEST JHS",14I002,14I002680,82,B-
2016,CLEVELAND,MOORE,"WEST JHS",14I002,14I002680,79,C+
2013,Cleveland,Moore,"Westmoore HS",14I002,14I002710,94,A
2014,Cleveland,Moore,"Westmoore HS",14I002,14I002710,93,A
2015,CLEVELAND,MOORE,"WESTMOORE HS",14I002,14I002710,90,A-
2016,CLEVELAND,MOORE,"WESTMOORE HS",14I002,14I002710,87,B+
2013,Cleveland,Moore,"Winding Creek ES",14I002,14I002125,91,A-
2014,Cleveland,Moore,"Winding Creek ES",14I002,14I002125,91,A-
2015,CLEVELAND,MOORE,"WINDING CREEK ES",14I002,14I002125,81,B-
2016,CLEVELAND,MOORE,"WINDING CREEK ES",14I002,14I002125,75,C
2013,Woodward,Mooreland,"Mooreland ES",77I002,77I002105,66,D
2014,Woodward,Mooreland,"Mooreland ES",77I002,77I002105,72,C-
2015,WOODWARD,MOORELAND,"MOORELAND ES",77I002,77I002105,80,B-
2016,WOODWARD,MOORELAND,"MOORELAND ES",77I002,77I002105,79,C+
2013,Woodward,Mooreland,"Senior HS",77I002,77I002715,99,A+
2014,Woodward,Mooreland,"Senior HS",77I002,77I002715,90,A-
2015,WOODWARD,MOORELAND,"SENIOR HS",77I002,77I002715,96,A
2016,WOODWARD,MOORELAND,"SENIOR HS",77I002,77I002715,75,C
2013,Okmulgee,Morris,"Morris ES",56I003,56I003105,79,C+
2014,Okmulgee,Morris,"Morris ES",56I003,56I003105,78,C+
2015,OKMULGEE,MORRIS,"MORRIS ES",56I003,56I003105,85,B
2016,OKMULGEE,MORRIS,"MORRIS ES",56I003,56I003105,87,B+
2013,Okmulgee,Morris,"Morris HS",56I003,56I003705,88,B+
2014,Okmulgee,Morris,"Morris HS",56I003,56I003705,86,B
2015,OKMULGEE,MORRIS,"MORRIS HS",56I003,56I003705,85,B
2016,OKMULGEE,MORRIS,"MORRIS HS",56I003,56I003705,88,B+
2013,Okmulgee,Morris,"Morris MS",56I003,56I003505,78,C+
2014,Okmulgee,Morris,"Morris MS",56I003,56I003505,78,C+
2015,OKMULGEE,MORRIS,"MORRIS MS",56I003,56I003505,71,C-
2016,OKMULGEE,MORRIS,"MORRIS MS",56I003,56I003505,77,C+
2013,Noble,Morrison,"Morrison ES",52I006,52I006105,86,B
2014,Noble,Morrison,"Morrison ES",52I006,52I006105,80,B-
2015,NOBLE,MORRISON,"MORRISON ES",52I006,52I006105,70,C-
2016,NOBLE,MORRISON,"MORRISON ES",52I006,52I006105,81,B-
2013,Noble,Morrison,"Morrison HS",52I006,52I006705,90,A-
2014,Noble,Morrison,"Morrison HS",52I006,52I006705,88,B+
2015,NOBLE,MORRISON,"MORRISON HS",52I006,52I006705,99,A+
2016,NOBLE,MORRISON,"MORRISON HS",52I006,52I006705,86,B
2013,Noble,Morrison,"Morrison MS",52I006,52I006510,83,B
2014,Noble,Morrison,"Morrison MS",52I006,52I006510,76,C
2015,NOBLE,MORRISON,"MORRISON MS",52I006,52I006510,66,D
2016,NOBLE,MORRISON,"MORRISON MS",52I006,52I006510,78,C+
2013,Delaware,Moseley,"Moseley Public School",21C034,21C034105,62,D-
2014,Delaware,Moseley,"Moseley Public School",21C034,21C034105,60,D-
2015,DELAWARE,MOSELEY,"MOSELEY PUBLIC SCHOOL",21C034,21C034105,67,D+
2016,DELAWARE,MOSELEY,"MOSELEY PUBLIC SCHOOL",21C034,21C034105,63,D
2013,Hughes,Moss,"Moss ES",32I001,32I001105,82,B-
2014,Hughes,Moss,"Moss ES",32I001,32I001105,84,B
2015,HUGHES,MOSS,"MOSS ES",32I001,32I001105,69,D+
2016,HUGHES,MOSS,"MOSS ES",32I001,32I001105,83,B
2013,Hughes,Moss,"Moss HS",32I001,32I001705,71,C-
2014,Hughes,Moss,"Moss HS",32I001,32I001705,89,B+
2015,HUGHES,MOSS,"MOSS HS",32I001,32I001705,85,B
2016,HUGHES,MOSS,"MOSS HS",32I001,32I001705,79,C+
2013,Creek,Mounds,"Mounds ES",19I005,19I005105,64,D
2014,Creek,Mounds,"Mounds ES",19I005,19I005105,71,C-
2015,CREEK,MOUNDS,"MOUNDS ES",19I005,19I005105,68,D+
2016,CREEK,MOUNDS,"MOUNDS ES",19I005,19I005105,69,D+
2013,Creek,Mounds,"Mounds HS",19I005,19I005705,74,C
2014,Creek,Mounds,"Mounds HS",19I005,19I005705,67,D+
2015,CREEK,MOUNDS,"MOUNDS HS",19I005,19I005705,78,C+
2016,CREEK,MOUNDS,"MOUNDS HS",19I005,19I005705,74,C
2013,Kiowa,"Mountain View-Gotebo","Mountain View-Gotebo ES",38I003,38I003110,93,A
2014,Kiowa,"Mountain View-Gotebo","Mountain View-Gotebo ES",38I003,38I003110,94,A
2015,KIOWA,"MOUNTAIN VIEW-GOTEBO","MOUNTAIN VIEW-GOTEBO ES",38I003,38I003110,94,A
2016,KIOWA,"MOUNTAIN VIEW-GOTEBO","MOUNTAIN VIEW-GOTEBO ES",38I003,38I003110,89,B+
2013,Kiowa,"Mountain View-Gotebo","Mountain View-Gotebo HS",38I003,38I003715,91,A-
2014,Kiowa,"Mountain View-Gotebo","Mountain View-Gotebo HS",38I003,38I003715,98,A+
2015,KIOWA,"MOUNTAIN VIEW-GOTEBO","MOUNTAIN VIEW-GOTEBO HS",38I003,38I003715,87,B+
2016,KIOWA,"MOUNTAIN VIEW-GOTEBO","MOUNTAIN VIEW-GOTEBO HS",38I003,38I003715,100,A+
2013,Pushmataha,Moyers,"Moyers ES",64I022,64I022105,65,D
2014,Pushmataha,Moyers,"Moyers ES",64I022,64I022105,54,F
2015,PUSHMATAHA,MOYERS,"MOYERS ES",64I022,64I022105,55,F
2016,PUSHMATAHA,MOYERS,"MOYERS ES",64I022,64I022105,58,F
2013,Pushmataha,Moyers,"Moyers HS",64I022,64I022705,86,B
2014,Pushmataha,Moyers,"Moyers HS",64I022,64I022705,84,B
2015,PUSHMATAHA,MOYERS,"MOYERS HS",64I022,64I022705,89,B+
2016,PUSHMATAHA,MOYERS,"MOYERS HS",64I022,64I022705,80,B-
2013,Sequoyah,Muldrow,"Muldrow ES",68I003,68I003110,85,B
2014,Sequoyah,Muldrow,"Muldrow ES",68I003,68I003110,84,B
2015,SEQUOYAH,MULDROW,"MULDROW ES",68I003,68I003110,86,B
2016,SEQUOYAH,MULDROW,"MULDROW ES",68I003,68I003110,92,A-
2013,Sequoyah,Muldrow,"Muldrow HS",68I003,68I003705,92,A-
2014,Sequoyah,Muldrow,"Muldrow HS",68I003,68I003705,84,B
2015,SEQUOYAH,MULDROW,"MULDROW HS",68I003,68I003705,77,C+
2016,SEQUOYAH,MULDROW,"MULDROW HS",68I003,68I003705,82,B-
2013,Sequoyah,Muldrow,"Muldrow MS",68I003,68I003510,87,B+
