RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
10972,2014,16I009105,16I009,"FLETCHER ELEMENTARY",62164.00,30216.00,0.11,0.14,0.25,0.640,0.20,0.69,0.11
12740,2015,16I009105,16I009,"FLETCHER ELEMENTARY",64220.32,31116.29,0.14,0.18,0.27,0.614,0.16,0.72,0.12
14499,2016,16I009105,16I009,"FLETCHER ELEMENTARY",68625.53,31719.84,0.13,0.15,0.31,0.601,0.19,0.72,0.09
10974,2014,16I009715,16I009,"FLETCHER HIGH SCHOOL",62164.00,30216.00,0.11,0.14,0.25,0.560,0.20,0.69,0.11
12742,2015,16I009715,16I009,"FLETCHER HIGH SCHOOL",64220.32,31116.29,0.14,0.18,0.27,0.512,0.16,0.72,0.12
14501,2016,16I009715,16I009,"FLETCHER HIGH SCHOOL",68625.53,31719.84,0.13,0.15,0.31,0.511,0.19,0.72,0.09
10973,2014,16I009615,16I009,"FLETCHER JR HIGH SCHOOL",62164.00,30216.00,0.11,0.14,0.25,0.580,0.20,0.69,0.11
12741,2015,16I009615,16I009,"FLETCHER JR HIGH SCHOOL",64220.32,31116.29,0.14,0.18,0.27,0.523,0.16,0.72,0.12
14500,2016,16I009615,16I009,"FLETCHER JR HIGH SCHOOL",68625.53,31719.84,0.13,0.15,0.31,0.619,0.19,0.72,0.09
10926,2014,16C048105,16C048,"FLOWER MOUND ELEMENTARY",66025.00,34516.00,0.07,0.06,0.35,0.330,0.35,0.61,0.04
12695,2015,16C048105,16C048,"FLOWER MOUND ELEMENTARY",67136.71,35045.52,0.09,0.06,0.27,0.378,0.33,0.61,0.06
14459,2016,16C048105,16C048,"FLOWER MOUND ELEMENTARY",72572.43,34841.01,0.07,0.07,0.28,0.324,0.22,0.67,0.11
11370,2014,42I001110,42I001,"FOGARTY ELEMENTARY",58627.00,36044.00,0.05,0.17,0.26,0.710,0.20,0.67,0.13
13139,2015,42I001110,42I001,"FOGARTY ELEMENTARY",60117.28,37604.64,0.06,0.16,0.31,0.655,0.24,0.67,0.10
14899,2016,42I001110,42I001,"FOGARTY ELEMENTARY",62800.21,39302.95,0.06,0.14,0.31,0.688,0.22,0.67,0.10
11451,2014,48C001105,48C001,"FOREST GROVE ELEMENTARY",52728.00,37753.00,0.15,0.21,0.36,0.880,0.18,0.64,0.19
13220,2015,48C001105,48C001,"FOREST GROVE ELEMENTARY",54101.87,38440.91,0.15,0.21,0.32,0.862,0.19,0.65,0.16
14979,2016,48C001105,48C001,"FOREST GROVE ELEMENTARY",55189.70,43789.08,0.06,0.23,0.44,0.876,0.19,0.66,0.15
10658,2014,04I123105,04I123,"FORGAN ELEMENTARY",64412.00,205485.00,0.08,0.18,0.18,0.510,0.19,0.64,0.17
12424,2015,04I123105,04I123,"FORGAN ELEMENTARY",59568.82,235562.19,0.06,0.20,0.26,0.500,0.21,0.64,0.15
14187,2016,04I123105,04I123,"FORGAN ELEMENTARY",65148.84,202952.53,0.03,0.17,0.43,0.588,0.24,0.67,0.09
10659,2014,04I123705,04I123,"FORGAN HIGH SCHOOL",64412.00,205485.00,0.08,0.18,0.18,0.380,0.19,0.64,0.17
12425,2015,04I123705,04I123,"FORGAN HIGH SCHOOL",59568.82,235562.19,0.06,0.20,0.26,0.455,0.21,0.64,0.15
14188,2016,04I123705,04I123,"FORGAN HIGH SCHOOL",65148.84,202952.53,0.03,0.17,0.43,0.578,0.24,0.67,0.09
10737,2014,08I167705,08I167,"FORT COBB-BROXTON HIGH SCHOOL",51576.00,25730.00,0.09,0.24,0.34,0.620,0.19,0.67,0.14
12503,2015,08I167705,08I167,"FORT COBB-BROXTON HIGH SCHOOL",50213.38,26009.60,0.06,0.20,0.34,0.685,0.21,0.66,0.13
14266,2016,08I167705,08I167,"FORT COBB-BROXTON HIGH SCHOOL",51494.01,25787.81,0.07,0.17,0.31,0.735,0.22,0.66,0.13
10735,2014,08I167105,08I167,"FORT COBB-BROXTON LOWER ELEMENTARY",51576.00,25730.00,0.09,0.24,0.34,0.750,0.19,0.67,0.14
12501,2015,08I167105,08I167,"FORT COBB-BROXTON LOWER ELEMENTARY",50213.38,26009.60,0.06,0.20,0.34,0.677,0.21,0.66,0.13
14264,2016,08I167105,08I167,"FORT COBB-BROXTON LOWER ELEMENTARY",51494.01,25787.81,0.07,0.17,0.31,0.834,0.22,0.66,0.13
10736,2014,08I167505,08I167,"FORT COBB-BROXTON MIDDLE SCHOOL",51576.00,25730.00,0.09,0.24,0.34,0.760,0.19,0.67,0.14
12502,2015,08I167505,08I167,"FORT COBB-BROXTON MIDDLE SCHOOL",50213.38,26009.60,0.06,0.20,0.34,0.697,0.21,0.66,0.13
14265,2016,08I167505,08I167,"FORT COBB-BROXTON MIDDLE SCHOOL",51494.01,25787.81,0.07,0.17,0.31,0.712,0.22,0.66,0.13
11505,2014,51I003110,51I003,"FORT GIBSON EARLY LEARNING CTR",63620.00,66369.00,0.07,0.14,0.29,0.480,0.22,0.71,0.06
13274,2015,51I003110,51I003,"FORT GIBSON EARLY LEARNING CTR",68951.18,68437.13,0.07,0.14,0.33,0.558,0.26,0.69,0.05
15033,2016,51I003110,51I003,"FORT GIBSON EARLY LEARNING CTR",71856.02,67650.24,0.07,0.14,0.30,0.536,0.26,0.68,0.05
11507,2014,51I003705,51I003,"FORT GIBSON HIGH SCHOOL",63620.00,66369.00,0.07,0.14,0.29,0.390,0.22,0.71,0.06
13276,2015,51I003705,51I003,"FORT GIBSON HIGH SCHOOL",68951.18,68437.13,0.07,0.14,0.33,0.394,0.26,0.69,0.05
15035,2016,51I003705,51I003,"FORT GIBSON HIGH SCHOOL",71856.02,67650.24,0.07,0.14,0.30,0.416,0.26,0.68,0.05
11504,2014,51I003105,51I003,"FORT GIBSON INTERMEDIATE ELEMENTARY SCHOOL",63620.00,66369.00,0.07,0.14,0.29,0.470,0.22,0.71,0.06
13273,2015,51I003105,51I003,"FORT GIBSON INTERMEDIATE ELEMENTARY SCHOOL",68951.18,68437.13,0.07,0.14,0.33,0.472,0.26,0.69,0.05
15032,2016,51I003105,51I003,"FORT GIBSON INTERMEDIATE ELEMENTARY SCHOOL",71856.02,67650.24,0.07,0.14,0.30,0.504,0.26,0.68,0.05
11506,2014,51I003505,51I003,"FORT GIBSON MIDDLE SCHOOL",63620.00,66369.00,0.07,0.14,0.29,0.470,0.22,0.71,0.06
13275,2015,51I003505,51I003,"FORT GIBSON MIDDLE SCHOOL",68951.18,68437.13,0.07,0.14,0.33,0.463,0.26,0.69,0.05
15034,2016,51I003505,51I003,"FORT GIBSON MIDDLE SCHOOL",71856.02,67650.24,0.07,0.14,0.30,0.447,0.26,0.68,0.05
12384,2014,77I005105,77I005,"FORT SUPPLY ELEMENTARY",58068.00,289101.00,0.04,0.26,0.17,0.540,0.07,0.59,0.34
14146,2015,77I005105,77I005,"FORT SUPPLY ELEMENTARY",64304.49,253059.45,0.03,0.26,0.25,0.439,0.09,0.59,0.32
15907,2016,77I005105,77I005,"FORT SUPPLY ELEMENTARY",62387.06,216964.85,0.06,0.25,0.38,0.547,0.09,0.64,0.27
12385,2014,77I005705,77I005,"FORT SUPPLY HIGH SCHOOL",58068.00,289101.00,0.04,0.26,0.17,0.450,0.07,0.59,0.34
14147,2015,77I005705,77I005,"FORT SUPPLY HIGH SCHOOL",64304.49,253059.45,0.03,0.26,0.25,0.357,0.09,0.59,0.32
15908,2016,77I005705,77I005,"FORT SUPPLY HIGH SCHOOL",62387.06,216964.85,0.06,0.25,0.38,0.400,0.09,0.64,0.27
10838,2014,12I002105,12I002,"FORT TOWSON ELEMENTARY",39303.00,37958.00,0.14,0.22,0.37,0.810,0.14,0.67,0.19
12605,2015,12I002105,12I002,"FORT TOWSON ELEMENTARY",46080.69,36175.76,0.15,0.24,0.34,0.848,0.16,0.66,0.18
14367,2016,12I002105,12I002,"FORT TOWSON ELEMENTARY",45733.17,38223.70,0.10,0.26,0.35,0.859,0.14,0.71,0.15
10839,2014,12I002705,12I002,"FORT TOWSON HIGH SCHOOL",39303.00,37958.00,0.14,0.22,0.37,0.800,0.14,0.67,0.19
12607,2015,12I002705,12I002,"FORT TOWSON HIGH SCHOOL",46080.69,36175.76,0.15,0.24,0.34,0.884,0.16,0.66,0.18
14369,2016,12I002705,12I002,"FORT TOWSON HIGH SCHOOL",45733.17,38223.70,0.10,0.26,0.35,0.795,0.14,0.71,0.15
12606,2015,12I002605,12I002,"FORT TOWSON JR HIGH SCHOOL",46080.69,36175.76,0.15,0.24,0.34,0.868,0.16,0.66,0.18
14368,2016,12I002605,12I002,"FORT TOWSON JR HIGH SCHOOL",45733.17,38223.70,0.10,0.26,0.35,0.889,0.14,0.71,0.15
10808,2014,10I074105,10I074,"FOX ELEMENTARY",45551.00,99228.00,0.05,0.11,0.13,0.840,0.08,0.74,0.18
12575,2015,10I074105,10I074,"FOX ELEMENTARY",50621.81,113442.90,0.06,0.12,0.13,0.851,0.12,0.72,0.17
14337,2016,10I074105,10I074,"FOX ELEMENTARY",51371.62,95352.33,0.03,0.12,0.14,0.878,0.13,0.75,0.12
10809,2014,10I074705,10I074,"FOX HIGH SCHOOL",45551.00,99228.00,0.05,0.11,0.13,0.580,0.08,0.74,0.18
12576,2015,10I074705,10I074,"FOX HIGH SCHOOL",50621.81,113442.90,0.06,0.12,0.13,0.647,0.12,0.72,0.17
14338,2016,10I074705,10I074,"FOX HIGH SCHOOL",51371.62,95352.33,0.03,0.12,0.14,0.796,0.13,0.75,0.12
12026,2014,66I007105,66I007,"FOYIL ELEMENTARY",52558.00,19489.00,0.12,0.18,0.33,0.810,0.10,0.75,0.15
13788,2015,66I007105,66I007,"FOYIL ELEMENTARY",55721.52,20612.43,0.12,0.18,0.34,0.798,0.11,0.75,0.14
15545,2016,66I007105,66I007,"FOYIL ELEMENTARY",51557.31,22834.16,0.11,0.17,0.27,0.818,0.10,0.73,0.17
12028,2014,66I007705,66I007,"FOYIL HIGH SCHOOL",52558.00,19489.00,0.12,0.18,0.33,0.700,0.10,0.75,0.15
13790,2015,66I007705,66I007,"FOYIL HIGH SCHOOL",55721.52,20612.43,0.12,0.18,0.34,0.710,0.11,0.75,0.14
15547,2016,66I007705,66I007,"FOYIL HIGH SCHOOL",51557.31,22834.16,0.11,0.17,0.27,0.712,0.10,0.73,0.17
12027,2014,66I007610,66I007,"FOYIL JR HIGH SCHOOL",52558.00,19489.00,0.12,0.18,0.33,0.800,0.10,0.75,0.15
13789,2015,66I007610,66I007,"FOYIL JR HIGH SCHOOL",55721.52,20612.43,0.12,0.18,0.34,0.727,0.11,0.75,0.14
15546,2016,66I007610,66I007,"FOYIL JR HIGH SCHOOL",51557.31,22834.16,0.11,0.17,0.27,0.702,0.10,0.73,0.17
11926,2014,62I016115,62I016,"FRANCIS ELEMENTARY",66481.00,25151.00,0.04,0.13,0.46,0.790,0.29,0.58,0.13
13688,2015,62I016115,62I016,"FRANCIS ELEMENTARY",60865.92,29118.88,0.04,0.14,0.43,0.659,0.28,0.58,0.14
15445,2016,62I016115,62I016,"FRANCIS ELEMENTARY",61854.64,29650.27,0.04,0.14,0.45,0.784,0.25,0.62,0.13
12136,2014,71I158105,71I158,"FREDERICK ELEMENTARY",42893.00,24317.00,0.10,0.20,0.35,0.880,0.15,0.60,0.25
13898,2015,71I158105,71I158,"FREDERICK ELEMENTARY",44269.42,23471.64,0.11,0.27,0.39,0.821,0.14,0.59,0.27
15655,2016,71I158105,71I158,"FREDERICK ELEMENTARY",47854.78,23808.22,0.07,0.25,0.42,0.757,0.16,0.58,0.25
12138,2014,71I158710,71I158,"FREDERICK HIGH SCHOOL",42893.00,24317.00,0.10,0.20,0.35,0.700,0.15,0.60,0.25
13900,2015,71I158710,71I158,"FREDERICK HIGH SCHOOL",44269.42,23471.64,0.11,0.27,0.39,0.702,0.14,0.59,0.27
15657,2016,71I158710,71I158,"FREDERICK HIGH SCHOOL",47854.78,23808.22,0.07,0.25,0.42,0.696,0.16,0.58,0.25
12137,2014,71I158505,71I158,"FREDERICK MIDDLE SCHOOL",42893.00,24317.00,0.10,0.20,0.35,0.760,0.15,0.60,0.25
13899,2015,71I158505,71I158,"FREDERICK MIDDLE SCHOOL",44269.42,23471.64,0.11,0.27,0.39,0.800,0.14,0.59,0.27
15656,2016,71I158505,71I158,"FREDERICK MIDDLE SCHOOL",47854.78,23808.22,0.07,0.25,0.42,0.827,0.16,0.58,0.25
12372,2014,76I006105,76I006,"FREEDOM ELEMENTARY",61352.00,205559.00,0.00,0.10,0.51,0.710,0.21,0.68,0.11
11029,2014,19I033150,19I033,"FREEDOM ELEMENTARY",60659.00,39995.00,0.10,0.15,0.38,0.530,0.20,0.66,0.15
12797,2015,19I033150,19I033,"FREEDOM ELEMENTARY",61292.85,42647.64,0.08,0.15,0.33,0.518,0.19,0.66,0.15
14134,2015,76I006105,76I006,"FREEDOM ELEMENTARY",66838.14,272909.13,0.00,0.08,0.46,0.478,0.18,0.66,0.16
14480,2016,16I008127,16I008,"FREEDOM ELEMENTARY",55235.61,30828.06,0.09,0.20,0.43,0.564,0.20,0.69,0.11
14556,2016,19I033150,19I033,"FREEDOM ELEMENTARY",62074.99,44933.66,0.06,0.15,0.29,0.574,0.18,0.68,0.15
15895,2016,76I006105,76I006,"FREEDOM ELEMENTARY",72086.24,271924.61,0.00,0.08,0.23,0.509,0.20,0.68,0.12
12373,2014,76I006705,76I006,"FREEDOM HIGH SCHOOL",61352.00,205559.00,0.00,0.10,0.51,0.630,0.21,0.68,0.11
14135,2015,76I006705,76I006,"FREEDOM HIGH SCHOOL",66838.14,272909.13,0.00,0.08,0.46,0.500,0.18,0.66,0.16
15896,2016,76I006705,76I006,"FREEDOM HIGH SCHOOL",72086.24,271924.61,0.00,0.08,0.23,0.478,0.20,0.68,0.12
11140,2014,26C037105,26C037,"FRIEND ELEMENTARY",65013.00,51226.00,0.06,0.08,0.16,0.510,0.17,0.68,0.14
12909,2015,26C037105,26C037,"FRIEND ELEMENTARY",67066.13,59106.86,0.05,0.10,0.17,0.524,0.19,0.70,0.11
14668,2016,26C037105,26C037,"FRIEND ELEMENTARY",83346.89,51415.65,0.01,0.07,0.26,0.637,0.21,0.68,0.11
11888,2014,61C029105,61C029,"FRINK-CHAMBERS ELEMENTARY",92046.00,53114.00,0.06,0.09,0.24,0.700,0.27,0.62,0.11
13651,2015,61C029105,61C029,"FRINK-CHAMBERS ELEMENTARY",90714.77,52849.00,0.05,0.08,0.22,0.636,0.28,0.64,0.09
15408,2016,61C029105,61C029,"FRINK-CHAMBERS ELEMENTARY",87564.41,46801.13,0.05,0.05,0.24,0.566,0.27,0.65,0.09
11540,2014,52I004105,52I004,"FRONTIER ELEMENTARY",51806.00,226658.00,0.09,0.16,0.26,0.760,0.12,0.74,0.14
11641,2014,55I012180,55I012,"FRONTIER ELEMENTARY",98360.00,71296.00,0.04,0.08,0.20,0.120,0.51,0.45,0.04
13309,2015,52I004105,52I004,"FRONTIER ELEMENTARY",54121.39,218433.64,0.07,0.19,0.40,0.738,0.12,0.74,0.15
13410,2015,55I012180,55I012,"FRONTIER ELEMENTARY",100166.47,74593.66,0.04,0.08,0.20,0.120,0.51,0.45,0.04
15067,2016,52I004105,52I004,"FRONTIER ELEMENTARY",59657.87,225005.04,0.07,0.20,0.41,0.866,0.12,0.76,0.12
15167,2016,55I012180,55I012,"FRONTIER ELEMENTARY",101694.02,77419.43,0.03,0.08,0.22,0.153,0.52,0.44,0.04
11541,2014,52I004705,52I004,"FRONTIER HIGH SCHOOL",51806.00,226658.00,0.09,0.16,0.26,0.640,0.12,0.74,0.14
13310,2015,52I004705,52I004,"FRONTIER HIGH SCHOOL",54121.39,218433.64,0.07,0.19,0.40,0.620,0.12,0.74,0.15
15068,2016,52I004705,52I004,"FRONTIER HIGH SCHOOL",59657.87,225005.04,0.07,0.20,0.41,0.722,0.12,0.76,0.12
11083,2014,23I039105,23I039,"GAGE ELEMENTARY",52085.00,102176.00,0.02,0.14,0.15,0.740,0.28,0.57,0.16
12851,2015,23I039105,23I039,"GAGE ELEMENTARY",58085.49,123245.44,0.02,0.14,0.18,0.727,0.28,0.57,0.15
14610,2016,23I039105,23I039,"GAGE ELEMENTARY",50675.08,14398.63,0.03,0.21,0.43,0.758,0.20,0.62,0.19
11084,2014,23I039705,23I039,"GAGE HIGH SCHOOL",52085.00,102176.00,0.02,0.14,0.15,0.680,0.28,0.57,0.16
12852,2015,23I039705,23I039,"GAGE HIGH SCHOOL",58085.49,123245.44,0.02,0.14,0.18,0.652,0.28,0.57,0.15
14611,2016,23I039705,23I039,"GAGE HIGH SCHOOL",50675.08,14398.63,0.03,0.21,0.43,0.774,0.20,0.62,0.19
12073,2014,68I004105,68I004,"GANS ELEMENTARY",48990.00,14784.00,0.11,0.17,0.28,0.810,0.13,0.67,0.19
13835,2015,68I004105,68I004,"GANS ELEMENTARY",50036.29,14169.64,0.10,0.15,0.24,0.969,0.11,0.70,0.19
15592,2016,68I004105,68I004,"GANS ELEMENTARY",48200.65,14065.19,0.09,0.17,0.29,0.970,0.12,0.67,0.21
12074,2014,68I004715,68I004,"GANS HIGH SCHOOL",48990.00,14784.00,0.11,0.17,0.28,0.780,0.13,0.67,0.19
13836,2015,68I004715,68I004,"GANS HIGH SCHOOL",50036.29,14169.64,0.10,0.15,0.24,0.643,0.11,0.70,0.19
15593,2016,68I004715,68I004,"GANS HIGH SCHOOL",48200.65,14065.19,0.09,0.17,0.29,0.645,0.12,0.67,0.21
11094,2014,24I047105,24I047,"GARBER ELEMENTARY",60404.00,64056.00,0.05,0.11,0.42,0.640,0.20,0.73,0.07
12862,2015,24I047105,24I047,"GARBER ELEMENTARY",63242.52,65380.40,0.04,0.11,0.27,0.587,0.23,0.68,0.08
14621,2016,24I047105,24I047,"GARBER ELEMENTARY",63599.37,123214.80,0.04,0.09,0.16,0.554,0.19,0.72,0.09
11095,2014,24I047715,24I047,"GARBER HIGH SCHOOL",60404.00,64056.00,0.05,0.11,0.42,0.500,0.20,0.73,0.07
12863,2015,24I047715,24I047,"GARBER HIGH SCHOOL",63242.52,65380.40,0.04,0.11,0.27,0.535,0.23,0.68,0.08
14622,2016,24I047715,24I047,"GARBER HIGH SCHOOL",63599.37,123214.80,0.04,0.09,0.16,0.417,0.19,0.72,0.09
11102,2014,24I057130,24I057,"GARFIELD ELEMENTARY",56810.00,33323.00,0.06,0.16,0.35,0.970,0.22,0.63,0.15
11264,2014,36I071150,36I071,"GARFIELD ELEMENTARY",56172.00,51704.00,0.08,0.18,0.37,0.920,0.21,0.65,0.13
12227,2014,72I002110,72I002,"GARFIELD ELEMENTARY",60469.00,30048.00,0.06,0.12,0.30,0.760,0.18,0.69,0.13
12871,2015,24I057130,24I057,"GARFIELD ELEMENTARY",58949.32,34706.02,0.06,0.14,0.34,0.958,0.21,0.64,0.15
13032,2015,36I071150,36I071,"GARFIELD ELEMENTARY",55886.50,52816.00,0.08,0.19,0.40,0.872,0.22,0.66,0.13
13989,2015,72I002110,72I002,"GARFIELD ELEMENTARY",60283.61,30987.13,0.06,0.13,0.32,0.790,0.18,0.67,0.15
14630,2016,24I057130,24I057,"GARFIELD ELEMENTARY",59926.04,36582.45,0.06,0.14,0.33,0.962,0.22,0.64,0.15
14791,2016,36I071150,36I071,"GARFIELD ELEMENTARY",56366.70,54723.53,0.08,0.18,0.39,0.851,0.20,0.66,0.13
15749,2016,72I002110,72I002,"GARFIELD ELEMENTARY",63027.69,32375.25,0.06,0.11,0.29,0.829,0.17,0.70,0.13
11706,2014,55I089240,55I089,"GATEWOOD ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.900,0.21,0.56,0.23
13472,2015,55I089240,55I089,"GATEWOOD ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.813,0.22,0.55,0.22
15230,2016,55I089240,55I089,"GATEWOOD ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.779,0.22,0.55,0.23
10681,2014,06I080105,06I080,"GEARY ELEMENTARY",58544.00,98216.00,0.07,0.24,0.46,0.850,0.17,0.70,0.13
12447,2015,06I080105,06I080,"GEARY ELEMENTARY",58442.61,105469.32,0.07,0.21,0.39,0.844,0.20,0.66,0.14
14210,2016,06I080105,06I080,"GEARY ELEMENTARY",61355.33,110914.94,0.09,0.20,0.42,1.000,0.21,0.67,0.12
10683,2014,06I080715,06I080,"GEARY HIGH SCHOOL",58544.00,98216.00,0.07,0.24,0.46,0.810,0.17,0.70,0.13
12449,2015,06I080715,06I080,"GEARY HIGH SCHOOL",58442.61,105469.32,0.07,0.21,0.39,0.823,0.20,0.66,0.14
14212,2016,06I080715,06I080,"GEARY HIGH SCHOOL",61355.33,110914.94,0.09,0.20,0.42,0.808,0.21,0.67,0.12
10682,2014,06I080615,06I080,"GEARY JR HIGH SCHOOL",58544.00,98216.00,0.07,0.24,0.46,0.840,0.17,0.70,0.13
12448,2015,06I080500,06I080,"GEARY MIDDLE SCHOOL",58442.61,105469.32,0.07,0.21,0.39,0.800,0.20,0.66,0.14
14211,2016,06I080500,06I080,"GEARY MIDDLE SCHOOL",61355.33,110914.94,0.09,0.20,0.42,0.877,0.21,0.67,0.12
10937,2014,16I004105,16I004,"GERONIMO ELEMENTARY",52106.00,46440.00,0.10,0.10,0.20,0.690,0.07,0.72,0.21
12706,2015,16I004105,16I004,"GERONIMO ELEMENTARY",54733.55,50623.21,0.09,0.09,0.23,0.717,0.07,0.70,0.23
14470,2016,16I004105,16I004,"GERONIMO ELEMENTARY",57881.88,55082.85,0.06,0.09,0.42,0.739,0.08,0.69,0.23
10939,2014,16I004705,16I004,"GERONIMO HIGH SCHOOL",52106.00,46440.00,0.10,0.10,0.20,0.660,0.07,0.72,0.21
12708,2015,16I004705,16I004,"GERONIMO HIGH SCHOOL",54733.55,50623.21,0.09,0.09,0.23,0.711,0.07,0.70,0.23
14472,2016,16I004705,16I004,"GERONIMO HIGH SCHOOL",57881.88,55082.85,0.06,0.09,0.42,0.640,0.08,0.69,0.23
10938,2014,16I004505,16I004,"GERONIMO MIDDLE SCHOOL",52106.00,46440.00,0.10,0.10,0.20,0.570,0.07,0.72,0.21
12707,2015,16I004505,16I004,"GERONIMO MIDDLE SCHOOL",54733.55,50623.21,0.09,0.09,0.23,0.735,0.07,0.70,0.23
14471,2016,16I004505,16I004,"GERONIMO MIDDLE SCHOOL",57881.88,55082.85,0.06,0.09,0.42,0.771,0.08,0.69,0.23
10948,2014,16I008135,16I008,"GERONIMO ROAD ELEMENTARY",54385.00,28862.00,0.10,0.19,0.48,0.610,0.19,0.69,0.12
12717,2015,16I008135,16I008,"GERONIMO ROAD ELEMENTARY",55193.79,29845.71,0.10,0.20,0.47,0.591,0.20,0.69,0.11
12160,2014,72I001198,72I001,"GILCREASE ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,1.020,0.25,0.59,0.15
13922,2015,72I001198,72I001,"GILCREASE ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.088,0.26,0.59,0.15
15679,2016,72I001198,72I001,"GILCREASE ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.100,0.26,0.59,0.15
11279,2014,37I007110,37I007,"GILMOUR ELEMENTARY",65600.00,42870.00,0.04,0.06,0.27,0.560,0.19,0.69,0.11
13047,2015,37I007110,37I007,"GILMOUR ELEMENTARY",66305.80,46639.25,0.03,0.06,0.27,0.571,0.22,0.66,0.12
14806,2016,37I007110,37I007,"GILMOUR ELEMENTARY",67119.39,56229.55,0.04,0.06,0.21,0.607,0.21,0.69,0.11
11882,2014,60I101105,60I101,"GLENCOE ELEMENTARY",62322.00,57732.00,0.05,0.08,0.22,0.810,0.21,0.74,0.05
13645,2015,60I101105,60I101,"GLENCOE ELEMENTARY",63539.63,56798.46,0.05,0.10,0.20,0.739,0.22,0.73,0.05
15402,2016,60I101105,60I101,"GLENCOE ELEMENTARY",72390.57,55557.34,0.04,0.07,0.19,0.742,0.25,0.71,0.04
11883,2014,60I101705,60I101,"GLENCOE HIGH SCHOOL",62322.00,57732.00,0.05,0.08,0.22,0.700,0.21,0.74,0.05
13646,2015,60I101705,60I101,"GLENCOE HIGH SCHOOL",63539.63,56798.46,0.05,0.10,0.20,0.533,0.22,0.73,0.05
15403,2016,60I101705,60I101,"GLENCOE HIGH SCHOOL",72390.57,55557.34,0.04,0.07,0.19,0.626,0.25,0.71,0.04
12316,2014,72I013105,72I013,"GLENPOOL ELEMENTARY",66173.00,28115.00,0.08,0.10,0.30,0.580,0.21,0.70,0.09
14078,2015,72I013105,72I013,"GLENPOOL ELEMENTARY",69957.57,28958.62,0.08,0.10,0.34,0.574,0.22,0.69,0.09
15840,2016,72I013105,72I013,"GLENPOOL ELEMENTARY",66988.03,29838.19,0.07,0.13,0.34,0.596,0.22,0.68,0.10
12318,2014,72I013705,72I013,"GLENPOOL HIGH SCHOOL",66173.00,28115.00,0.08,0.10,0.30,0.400,0.21,0.70,0.09
14080,2015,72I013705,72I013,"GLENPOOL HIGH SCHOOL",69957.57,28958.62,0.08,0.10,0.34,0.461,0.22,0.69,0.09
15842,2016,72I013705,72I013,"GLENPOOL HIGH SCHOOL",66988.03,29838.19,0.07,0.13,0.34,0.453,0.22,0.68,0.10
12317,2014,72I013505,72I013,"GLENPOOL MIDDLE SCHOOL",66173.00,28115.00,0.08,0.10,0.30,0.520,0.21,0.70,0.09
14079,2015,72I013505,72I013,"GLENPOOL MIDDLE SCHOOL",69957.57,28958.62,0.08,0.10,0.34,0.563,0.22,0.69,0.09
15841,2016,72I013505,72I013,"GLENPOOL MIDDLE SCHOOL",66988.03,29838.19,0.07,0.13,0.34,0.546,0.22,0.68,0.10
11103,2014,24I057132,24I057,"GLENWOOD ELEMENTARY",56810.00,33323.00,0.06,0.16,0.35,0.610,0.22,0.63,0.15
12872,2015,24I057132,24I057,"GLENWOOD ELEMENTARY",58949.32,34706.02,0.06,0.14,0.34,0.592,0.21,0.64,0.15
14631,2016,24I057132,24I057,"GLENWOOD ELEMENTARY",59926.04,36582.45,0.06,0.14,0.33,0.598,0.22,0.64,0.15
11453,2014,48C023105,48C023,"GLOVER ELEMENTARY",36053.00,24434.00,0.15,0.33,0.50,0.900,0.12,0.66,0.22
13222,2015,48C023105,48C023,"GLOVER ELEMENTARY",38935.02,29387.30,0.14,0.25,0.36,0.854,0.11,0.68,0.22
14981,2016,48C023105,48C023,"GLOVER ELEMENTARY",44669.42,39090.91,0.06,0.24,0.36,1.000,0.13,0.67,0.21
12128,2014,70I060105,70I060,"GOODWELL ELEMENTARY",50381.00,55543.00,0.01,0.16,0.15,0.500,0.43,0.47,0.10
13890,2015,70I060105,70I060,"GOODWELL ELEMENTARY",56772.44,45712.07,0.01,0.22,0.34,0.360,0.40,0.48,0.12
15647,2016,70I060105,70I060,"GOODWELL ELEMENTARY",52301.88,152603.01,0.01,0.26,0.57,0.391,0.42,0.46,0.11
12129,2014,70I060705,70I060,"GOODWELL HIGH SCHOOL",50381.00,55543.00,0.01,0.16,0.15,0.000,0.43,0.47,0.10
13891,2015,70I060705,70I060,"GOODWELL HIGH SCHOOL",56772.44,45712.07,0.01,0.22,0.34,0.279,0.40,0.48,0.12
15648,2016,70I060705,70I060,"GOODWELL HIGH SCHOOL",52301.88,152603.01,0.01,0.26,0.57,0.250,0.42,0.46,0.11
12078,2014,68I006105,68I006,"GORE ELEMENTARY",45604.00,33933.00,0.10,0.17,0.24,0.770,0.19,0.63,0.18
13840,2015,68I006105,68I006,"GORE ELEMENTARY",47923.04,37696.78,0.11,0.16,0.22,0.819,0.17,0.64,0.18
