RecordNumber,Yr,County,DistrictName,DistrictCode,DistrictPop,AvgIncome,AvgPropVal,Unemployment,Poverty,SingleParentFam,StdntOffdr,OffnsOffdr,NCNTGang,CollegeEd,HSDiploma,BelowHS,FRL
3533,2014,OSAGE,AVANT,57C035,1626,57639.06,91202.31,0.04,0.18,0.14,0.0,0.0,0.00,0.74,0.14,0.12,0.696
3538,2014,OSAGE,BARNSDALL,57I029,2486,52147.14,43891.86,0.03,0.12,0.30,54.8,2.6,0.00,0.73,0.11,0.16,0.616
4572,2016,OSAGE,BARNSDALL,57I029,2345,58642.46,52123.76,0.02,0.15,0.29,61.9,1.9,0.00,0.16,0.71,0.13,0.568
4056,2015,OSAGE,BARNSDALL,57I029,2584,56309.20,53627.11,0.02,0.14,0.29,0.2,0.7,0.11,145.00,1.00,0.00,0.644
4050,2015,OSAGE,BOWRING,57C007,560,46376.92,106192.67,0.08,0.18,0.27,0.1,0.7,0.14,0.00,0.00,0.00,0.720
3532,2014,OSAGE,BOWRING,57C007,659,44337.41,66699.44,0.03,0.20,0.19,0.0,0.0,0.00,0.75,0.14,0.11,0.713
4566,2016,OSAGE,BOWRING,57C007,522,57473.39,92467.36,0.07,0.16,0.40,0.0,0.0,0.00,0.17,0.67,0.16,0.731
4574,2016,OSAGE,HOMINY,57I038,4310,46083.70,36225.45,0.10,0.21,0.50,75.1,2.1,0.00,0.11,0.71,0.18,0.777
4058,2015,OSAGE,HOMINY,57I038,4407,52077.09,38365.79,0.10,0.25,0.56,0.2,0.7,0.18,97.00,1.67,0.00,0.772
3540,2014,OSAGE,HOMINY,57I038,4280,52105.29,26892.29,0.09,0.24,0.59,151.8,1.8,0.00,0.69,0.17,0.15,0.750
3535,2014,OSAGE,McCORD,57C077,1978,62248.77,41651.11,0.02,0.13,0.14,0.0,0.0,0.00,0.73,0.10,0.16,0.586
4569,2016,OSAGE,McCORD,57C077,2062,63564.30,36750.56,0.06,0.11,0.15,285.0,1.0,0.00,0.16,0.76,0.08,0.554
4053,2015,OSAGE,McCORD,57C077,2112,64217.61,39209.34,0.04,0.12,0.08,0.1,0.7,0.12,0.00,0.00,0.00,0.601
4049,2015,OSAGE,"OSAGE HILLS",57C003,1472,68877.72,90344.61,0.04,0.05,0.24,0.2,0.7,0.15,182.00,1.00,0.00,0.643
3531,2014,OSAGE,"OSAGE HILLS",57C003,1502,66349.06,88423.55,0.04,0.07,0.27,0.0,0.0,0.00,0.70,0.12,0.18,0.670
4565,2016,OSAGE,"OSAGE HILLS",57C003,1533,71586.47,106591.25,0.03,0.05,0.26,0.0,0.0,0.00,0.20,0.68,0.13,0.571
4570,2016,OSAGE,PAWHUSKA,57I002,4767,45637.76,40063.25,0.07,0.18,0.42,62.5,2.0,1.00,0.07,0.84,0.09,0.752
4054,2015,OSAGE,PAWHUSKA,57I002,4708,44139.27,40472.29,0.07,0.21,0.46,0.1,0.8,0.11,118.71,2.14,1.00,0.650
3536,2014,OSAGE,PAWHUSKA,57I002,4836,44023.59,30508.65,0.10,0.20,0.45,57.3,2.1,0.00,0.77,0.12,0.12,0.694
3541,2014,OSAGE,PRUE,57I050,3047,56247.37,49825.41,0.11,0.12,0.27,310.0,2.0,0.00,0.72,0.18,0.11,0.732
4575,2016,OSAGE,PRUE,57I050,2897,54790.34,48907.69,0.07,0.18,0.30,343.0,1.0,0.00,0.14,0.69,0.16,0.878
4059,2015,OSAGE,PRUE,57I050,2848,53855.19,49205.88,0.12,0.16,0.25,0.1,0.7,0.17,328.00,2.00,0.00,0.939
4055,2015,OSAGE,SHIDLER,57I011,1514,48917.94,65419.11,0.06,0.19,0.29,0.1,0.8,0.14,0.00,0.00,0.00,0.585
3537,2014,OSAGE,SHIDLER,57I011,1400,48444.55,58259.88,0.06,0.15,0.25,83.7,1.3,0.00,0.78,0.14,0.08,0.645
4571,2016,OSAGE,SHIDLER,57I011,1524,51780.95,158985.18,0.05,0.16,0.28,236.0,2.0,0.00,0.09,0.77,0.14,0.686
4576,2016,OSAGE,WOODLAND,57I090,2638,45610.23,58859.32,0.11,0.24,0.31,216.5,1.5,0.00,0.13,0.70,0.17,0.829
4060,2015,OSAGE,WOODLAND,57I090,2797,43927.94,38895.27,0.08,0.24,0.31,0.1,0.7,0.18,219.00,4.00,0.00,0.788
3542,2014,OSAGE,WOODLAND,57I090,2928,44803.93,39376.93,0.06,0.23,0.34,426.0,1.0,0.00,0.69,0.18,0.13,0.847
3539,2014,OSAGE,WYNONA,57I030,682,47161.30,48304.38,0.03,0.17,0.22,114.0,1.0,0.00,0.75,0.16,0.09,0.772
4573,2016,OSAGE,WYNONA,57I030,747,51711.80,80803.29,0.07,0.17,0.21,110.0,1.0,0.00,0.09,0.76,0.15,0.827
4057,2015,OSAGE,WYNONA,57I030,667,53046.91,81983.49,0.06,0.20,0.20,0.1,0.8,0.16,62.00,2.50,0.00,0.686
4066,2015,OTTAWA,AFTON,58I026,2655,44156.64,31023.36,0.09,0.26,0.40,0.1,0.7,0.17,94.17,1.00,0.00,0.837
3548,2014,OTTAWA,AFTON,58I026,2516,41986.32,31506.66,0.10,0.27,0.50,53.4,2.1,0.00,0.69,0.18,0.12,0.781
4582,2016,OTTAWA,AFTON,58I026,2807,47367.38,33812.00,0.07,0.26,0.34,138.8,1.5,0.00,0.13,0.70,0.17,0.807
4580,2016,OTTAWA,COMMERCE,58I018,4014,38429.82,25304.12,0.13,0.27,0.43,59.3,1.7,0.00,0.10,0.67,0.23,0.808
4064,2015,OTTAWA,COMMERCE,58I018,4098,38758.16,27586.58,0.14,0.25,0.46,0.1,0.7,0.23,88.30,2.60,0.00,0.775
3546,2014,OTTAWA,COMMERCE,58I018,4031,38545.56,24701.65,0.13,0.27,0.46,29.9,1.5,0.00,0.66,0.24,0.09,0.803
3549,2014,OTTAWA,FAIRLAND,58I031,2793,46058.70,26469.74,0.07,0.18,0.29,115.6,3.6,0.00,0.73,0.11,0.16,0.656
4583,2016,OTTAWA,FAIRLAND,58I031,2945,45459.43,25935.35,0.08,0.19,0.26,319.0,3.5,0.00,0.12,0.77,0.12,0.641
4067,2015,OTTAWA,FAIRLAND,58I031,2775,46337.37,26013.81,0.07,0.18,0.25,0.1,0.8,0.10,54.09,1.82,0.00,0.624
4065,2015,OTTAWA,MIAMI,58I023,15279,47499.40,23904.94,0.09,0.22,0.43,0.2,0.7,0.15,32.38,1.88,1.00,0.673
3547,2014,OTTAWA,MIAMI,58I023,15382,47225.80,23608.41,0.10,0.22,0.42,30.6,1.9,0.00,0.70,0.15,0.16,0.743
4581,2016,OTTAWA,MIAMI,58I023,15247,46083.79,25724.14,0.09,0.23,0.44,47.7,2.4,0.00,0.16,0.69,0.15,0.677
4579,2016,OTTAWA,QUAPAW,58I014,3209,49413.22,34452.92,0.12,0.24,0.32,80.3,3.5,0.00,0.09,0.75,0.16,0.752
4063,2015,OTTAWA,QUAPAW,58I014,3312,46157.55,28293.64,0.13,0.26,0.34,0.1,0.7,0.17,44.14,1.29,0.00,0.751
3545,2014,OTTAWA,QUAPAW,58I014,3230,47213.71,28894.15,0.12,0.23,0.30,86.3,1.4,0.00,0.73,0.17,0.10,0.715
3543,2014,OTTAWA,"TURKEY FORD",58C010,1117,53462.13,56720.20,0.08,0.16,0.12,0.0,0.0,0.00,0.70,0.16,0.14,0.641
4577,2016,OTTAWA,"TURKEY FORD",58C010,1248,52908.38,69789.52,0.13,0.16,0.18,0.0,0.0,0.00,0.16,0.68,0.16,0.699
4061,2015,OTTAWA,"TURKEY FORD",58C010,1155,54369.37,66860.52,0.12,0.11,0.14,0.1,0.7,0.16,0.00,0.00,0.00,0.755
4062,2015,OTTAWA,WYANDOTTE,58I001,4516,50974.74,22317.16,0.10,0.21,0.23,0.1,0.7,0.18,62.85,1.85,0.00,0.579
3544,2014,OTTAWA,WYANDOTTE,58I001,4547,53270.15,23160.27,0.08,0.20,0.24,53.2,2.0,0.00,0.69,0.18,0.14,0.622
4578,2016,OTTAWA,WYANDOTTE,58I001,4315,51609.96,24384.62,0.09,0.18,0.27,80.8,2.0,0.00,0.15,0.68,0.17,0.658
4586,2016,PAWNEE,CLEVELAND,59I006,9065,61091.00,30417.90,0.07,0.13,0.28,120.5,1.7,0.00,0.16,0.70,0.14,0.717
4070,2015,PAWNEE,CLEVELAND,59I006,8972,57592.78,31134.95,0.08,0.13,0.30,0.2,0.7,0.13,165.30,2.30,0.00,0.658
3552,2014,PAWNEE,CLEVELAND,59I006,9173,56842.56,27193.82,0.09,0.12,0.34,138.5,1.5,0.00,0.70,0.14,0.16,0.672
3550,2014,PAWNEE,JENNINGS,59C002,1006,44237.44,20791.16,0.15,0.19,0.38,204.0,1.0,0.00,0.82,0.11,0.07,0.775
4584,2016,PAWNEE,JENNINGS,59C002,783,47671.89,25735.22,0.07,0.19,0.25,216.0,1.0,0.00,0.09,0.77,0.15,0.773
4068,2015,PAWNEE,JENNINGS,59C002,951,46787.73,27852.19,0.10,0.17,0.31,0.1,0.8,0.13,0.00,0.00,0.00,0.775
4069,2015,PAWNEE,PAWNEE,59I001,4299,49856.08,35466.54,0.07,0.14,0.34,0.2,0.7,0.10,149.00,1.00,0.00,0.685
3551,2014,PAWNEE,PAWNEE,59I001,4280,49596.58,32614.81,0.07,0.14,0.28,156.4,1.6,0.00,0.67,0.10,0.22,0.712
4585,2016,PAWNEE,PAWNEE,59I001,4333,50975.04,36173.61,0.06,0.13,0.35,102.3,1.3,0.00,0.20,0.69,0.11,0.707
4591,2016,PAYNE,CUSHING,60I067,10101,54593.49,154951.13,0.07,0.18,0.36,205.7,1.7,0.00,0.13,0.68,0.20,0.600
4075,2015,PAYNE,CUSHING,60I067,10474,55779.79,129653.91,0.09,0.17,0.33,0.1,0.7,0.20,112.88,2.38,0.00,0.603
3557,2014,PAYNE,CUSHING,60I067,10521,52883.97,142545.96,0.09,0.17,0.39,130.5,2.2,0.00,0.65,0.22,0.13,0.614
3558,2014,PAYNE,GLENCOE,60I101,2111,62322.04,57732.27,0.05,0.08,0.22,68.4,3.4,0.00,0.74,0.05,0.21,0.772
4076,2015,PAYNE,GLENCOE,60I101,1880,63539.63,56798.46,0.05,0.10,0.20,0.2,0.7,0.05,0.00,0.00,0.00,0.686
4592,2016,PAYNE,GLENCOE,60I101,2106,72390.57,55557.34,0.04,0.07,0.19,177.5,2.0,0.00,0.25,0.71,0.04,0.707
4587,2016,PAYNE,"OAK GROVE",60C104,694,60470.17,32140.66,0.05,0.15,0.22,0.0,0.0,0.00,0.18,0.69,0.13,0.538
4071,2015,PAYNE,"OAK GROVE",60C104,724,64170.88,26881.61,0.06,0.12,0.24,0.2,0.7,0.13,0.00,0.00,0.00,0.456
3553,2014,PAYNE,"OAK GROVE",60C104,724,66170.30,26995.33,0.09,0.20,0.27,188.0,1.0,0.00,0.72,0.12,0.17,0.505
3556,2014,PAYNE,PERKINS-TRYON,60I056,7768,55928.33,33900.23,0.05,0.20,0.33,85.8,2.2,0.00,0.63,0.14,0.23,0.444
4074,2015,PAYNE,PERKINS-TRYON,60I056,7590,56037.59,36465.97,0.04,0.21,0.31,0.2,0.6,0.12,139.18,1.91,0.00,0.442
4590,2016,PAYNE,PERKINS-TRYON,60I056,8127,52654.61,38499.90,0.04,0.22,0.42,140.3,2.3,0.00,0.23,0.65,0.12,0.428
4588,2016,PAYNE,RIPLEY,60I003,2387,59499.30,43974.40,0.05,0.14,0.26,162.3,1.7,0.00,0.23,0.63,0.14,0.737
4072,2015,PAYNE,RIPLEY,60I003,2343,61799.79,43572.70,0.05,0.15,0.24,0.2,0.7,0.13,65.43,1.43,0.00,0.775
3554,2014,PAYNE,RIPLEY,60I003,2326,54953.10,52547.07,0.07,0.19,0.21,467.0,1.0,0.00,0.69,0.13,0.18,0.752
3555,2014,PAYNE,STILLWATER,60I016,52357,51531.56,58100.82,0.06,0.31,0.31,77.7,1.6,0.00,0.46,0.06,0.48,0.471
4073,2015,PAYNE,STILLWATER,60I016,53448,53212.86,59308.01,0.06,0.30,0.29,0.5,0.5,0.06,88.13,1.84,0.00,0.463
4589,2016,PAYNE,STILLWATER,60I016,53865,53670.52,61039.28,0.07,0.31,0.31,79.4,1.9,3.00,0.48,0.47,0.05,0.471
4593,2016,PAYNE,YALE,60I103,2714,62392.08,46848.17,0.10,0.16,0.28,143.7,2.7,0.00,0.20,0.65,0.15,0.627
4077,2015,PAYNE,YALE,60I103,2740,60685.75,47247.78,0.11,0.19,0.20,0.1,0.7,0.15,74.33,1.83,0.00,0.628
3559,2014,PAYNE,YALE,60I103,2587,58117.82,30830.23,0.07,0.20,0.20,48.8,1.9,0.00,0.71,0.17,0.13,0.660
3565,2014,PITTSBURG,CANADIAN,61I002,4305,46580.92,61250.70,0.06,0.24,0.38,60.0,1.4,0.00,0.63,0.24,0.14,0.785
4083,2015,PITTSBURG,CANADIAN,61I002,4520,49152.64,70575.83,0.05,0.25,0.31,0.1,0.6,0.21,58.00,1.38,0.00,0.849
4599,2016,PITTSBURG,CANADIAN,61I002,4366,53796.18,74182.03,0.06,0.19,0.25,0.0,0.0,0.00,0.15,0.66,0.19,0.817
4604,2016,PITTSBURG,CROWDER,61I028,2553,59430.17,45476.94,0.04,0.14,0.25,241.5,1.0,0.00,0.14,0.74,0.11,0.723
4088,2015,PITTSBURG,CROWDER,61I028,2606,60207.91,45976.33,0.04,0.12,0.27,0.1,0.7,0.15,157.33,1.00,0.00,0.640
3570,2014,PITTSBURG,CROWDER,61I028,2625,49927.05,45292.68,0.03,0.12,0.29,165.0,1.3,0.00,0.69,0.17,0.14,0.691
3561,2014,PITTSBURG,FRINK-CHAMBERS,61C029,2047,92045.66,53114.21,0.06,0.09,0.24,0.0,0.0,0.00,0.62,0.11,0.27,0.701
4079,2015,PITTSBURG,FRINK-CHAMBERS,61C029,1975,90714.77,52849.00,0.05,0.08,0.22,0.3,0.6,0.09,0.00,0.00,0.00,0.636
4595,2016,PITTSBURG,FRINK-CHAMBERS,61C029,1956,87564.41,46801.13,0.05,0.05,0.24,445.0,2.0,0.00,0.27,0.65,0.09,0.566
4600,2016,PITTSBURG,HAILEYVILLE,61I011,2358,52213.80,39591.48,0.07,0.19,0.48,116.7,1.7,0.00,0.13,0.76,0.11,0.846
4084,2015,PITTSBURG,HAILEYVILLE,61I011,2362,48410.24,37008.93,0.06,0.19,0.45,0.1,0.7,0.14,365.00,2.00,0.00,0.833
3566,2014,PITTSBURG,HAILEYVILLE,61I011,2426,45201.58,36893.30,0.04,0.20,0.49,388.0,5.0,0.00,0.73,0.18,0.10,0.745
3564,2014,PITTSBURG,HARTSHORNE,61I001,3855,67516.47,22635.81,0.08,0.13,0.32,111.9,1.0,0.00,0.65,0.17,0.17,0.733
4082,2015,PITTSBURG,HARTSHORNE,61I001,3691,66163.92,22131.01,0.07,0.14,0.39,0.2,0.7,0.16,63.62,1.69,0.00,0.724
4598,2016,PITTSBURG,HARTSHORNE,61I001,3717,68974.61,22532.64,0.05,0.14,0.32,267.3,2.0,0.00,0.16,0.71,0.13,0.620
4597,2016,PITTSBURG,HAYWOOD,61C088,1147,62627.91,101375.28,0.09,0.14,0.22,131.0,3.0,0.00,0.18,0.72,0.11,0.832
4081,2015,PITTSBURG,HAYWOOD,61C088,1140,61871.97,97026.31,0.05,0.10,0.21,0.2,0.7,0.11,0.00,0.00,0.00,0.832
3563,2014,PITTSBURG,HAYWOOD,61C088,1062,58246.19,105220.58,0.04,0.09,0.16,0.0,0.0,0.00,0.72,0.09,0.18,0.825
3569,2014,PITTSBURG,INDIANOLA,61I025,1864,59221.94,93935.71,0.06,0.17,0.29,76.7,4.7,0.00,0.72,0.16,0.12,0.804
4087,2015,PITTSBURG,INDIANOLA,61I025,1767,60297.32,94223.97,0.05,0.13,0.27,0.1,0.7,0.16,73.00,1.33,0.00,0.799
4603,2016,PITTSBURG,INDIANOLA,61I025,1771,62453.85,84293.36,0.06,0.15,0.24,55.3,1.5,0.00,0.14,0.72,0.14,0.747
4601,2016,PITTSBURG,KIOWA,61I014,1926,51696.15,228436.60,0.08,0.23,0.42,0.0,0.0,0.00,0.12,0.72,0.16,0.607
4085,2015,PITTSBURG,KIOWA,61I014,1864,50979.65,231341.31,0.06,0.21,0.48,0.1,0.7,0.16,0.00,0.00,0.00,0.578
3567,2014,PITTSBURG,KIOWA,61I014,1862,55879.17,231812.35,0.05,0.17,0.24,320.0,1.0,0.00,0.72,0.16,0.13,0.622
3560,2014,PITTSBURG,KREBS,61C009,3514,56916.48,71498.79,0.07,0.14,0.24,0.0,0.0,0.00,0.70,0.10,0.19,0.694
4078,2015,PITTSBURG,KREBS,61C009,3395,56811.43,72108.99,0.08,0.16,0.28,0.2,0.7,0.10,406.00,3.00,0.00,0.640
4594,2016,PITTSBURG,KREBS,61C009,3179,61295.61,65789.45,0.05,0.14,0.21,137.3,2.3,0.00,0.27,0.63,0.11,0.726
4607,2016,PITTSBURG,McALESTER,61I080,17895,50880.20,29839.44,0.07,0.24,0.43,100.8,1.9,0.00,0.16,0.68,0.17,0.687
4091,2015,PITTSBURG,McALESTER,61I080,17898,50113.92,28208.07,0.06,0.24,0.45,0.2,0.7,0.17,38.21,1.34,1.00,0.720
3573,2014,PITTSBURG,McALESTER,61I080,18122,49423.88,28066.50,0.06,0.22,0.43,89.1,2.1,1.00,0.67,0.18,0.15,0.695
3572,2014,PITTSBURG,PITTSBURG,61I063,646,46671.28,36018.32,0.03,0.17,0.23,0.0,0.0,0.00,0.80,0.13,0.07,0.722
4090,2015,PITTSBURG,PITTSBURG,61I063,638,49332.85,35584.60,0.04,0.17,0.18,0.1,0.8,0.14,0.00,0.00,0.00,0.711
4606,2016,PITTSBURG,PITTSBURG,61I063,730,51527.80,30836.87,0.06,0.17,0.26,40.5,3.3,0.00,0.11,0.73,0.16,0.704
4602,2016,PITTSBURG,QUINTON,61I017,2333,45320.20,30222.71,0.06,0.23,0.25,158.3,1.3,0.00,0.08,0.73,0.19,0.844
4086,2015,PITTSBURG,QUINTON,61I017,2472,44745.58,30657.82,0.09,0.24,0.27,0.1,0.7,0.20,94.40,1.60,0.00,0.854
3568,2014,PITTSBURG,QUINTON,61I017,2341,44290.04,27331.95,0.09,0.25,0.39,100.0,2.2,0.00,0.68,0.21,0.11,0.806
3571,2014,PITTSBURG,SAVANNA,61I030,1151,69423.31,23470.64,0.06,0.11,0.17,198.0,2.0,0.00,0.70,0.10,0.20,0.614
4089,2015,PITTSBURG,SAVANNA,61I030,1246,63777.90,24247.07,0.05,0.12,0.35,0.2,0.7,0.10,62.17,2.17,0.00,0.603
4605,2016,PITTSBURG,SAVANNA,61I030,1280,63587.29,28048.74,0.05,0.13,0.35,124.0,1.0,0.00,0.18,0.71,0.11,0.669
4596,2016,PITTSBURG,TANNEHILL,61C056,956,73010.51,62658.18,0.04,0.07,0.22,168.0,4.0,0.00,0.18,0.73,0.09,0.774
4080,2015,PITTSBURG,TANNEHILL,61C056,1069,72313.53,57162.05,0.03,0.07,0.25,0.2,0.7,0.09,0.00,0.00,0.00,0.733
3562,2014,PITTSBURG,TANNEHILL,61C056,1089,63489.84,54250.46,0.03,0.05,0.22,0.0,0.0,0.00,0.75,0.09,0.16,0.774
3577,2014,PONTOTOC,ADA,62I019,15051,47161.39,36217.48,0.09,0.26,0.46,35.8,1.9,0.00,0.54,0.14,0.33,0.639
4095,2015,PONTOTOC,ADA,62I019,15461,46854.09,36762.37,0.09,0.26,0.47,0.3,0.5,0.13,37.01,2.47,0.00,0.620
4611,2016,PONTOTOC,ADA,62I019,15411,46836.28,38544.84,0.07,0.25,0.44,40.1,2.6,2.00,0.32,0.55,0.13,0.649
4608,2016,PONTOTOC,ALLEN,62I001,2321,59029.06,48125.12,0.08,0.17,0.24,250.5,1.5,0.00,0.16,0.71,0.13,0.824
4092,2015,PONTOTOC,ALLEN,62I001,2500,57717.61,49274.93,0.08,0.17,0.28,0.1,0.7,0.18,126.75,1.00,0.00,0.706
3574,2014,PONTOTOC,ALLEN,62I001,2442,53272.92,50435.47,0.08,0.15,0.24,237.0,2.5,0.00,0.67,0.19,0.14,0.677
3576,2014,PONTOTOC,BYNG,62I016,8873,66481.01,25150.69,0.04,0.13,0.46,59.3,2.1,0.00,0.58,0.13,0.29,0.601
4094,2015,PONTOTOC,BYNG,62I016,8599,60865.92,29118.88,0.04,0.14,0.43,0.3,0.6,0.14,47.32,1.71,0.00,0.580
4610,2016,PONTOTOC,BYNG,62I016,8528,61854.64,29650.27,0.04,0.14,0.45,114.6,2.2,0.00,0.25,0.62,0.13,0.603
4612,2016,PONTOTOC,LATTA,62I024,3778,64620.33,30067.16,0.03,0.16,0.33,125.1,1.6,0.00,0.31,0.63,0.06,0.470
4096,2015,PONTOTOC,LATTA,62I024,3392,60358.31,28647.96,0.05,0.15,0.30,0.3,0.6,0.07,122.14,5.29,0.00,0.480
3578,2014,PONTOTOC,LATTA,62I024,3344,60198.52,26846.56,0.04,0.14,0.29,99.4,1.3,0.00,0.63,0.06,0.30,0.499
3580,2014,PONTOTOC,ROFF,62I037,1976,62983.17,34285.90,0.05,0.19,0.32,121.3,1.7,0.00,0.66,0.12,0.22,0.778
4098,2015,PONTOTOC,ROFF,62I037,1837,61157.70,43109.69,0.04,0.20,0.27,0.2,0.7,0.11,338.00,2.00,0.00,0.760
4614,2016,PONTOTOC,ROFF,62I037,1668,65035.95,50417.32,0.05,0.16,0.25,333.0,1.0,0.00,0.21,0.69,0.11,0.772
4613,2016,PONTOTOC,STONEWALL,62I030,3032,56327.74,66144.18,0.06,0.13,0.23,239.5,6.0,0.00,0.24,0.68,0.09,0.789
4097,2015,PONTOTOC,STONEWALL,62I030,3011,50709.49,67910.19,0.07,0.20,0.35,0.2,0.7,0.13,462.00,2.00,0.00,0.820
3579,2014,PONTOTOC,STONEWALL,62I030,2958,49698.53,53666.83,0.06,0.21,0.36,111.3,1.0,0.00,0.59,0.16,0.25,0.827
3575,2014,PONTOTOC,VANOSS,62I009,4319,59112.83,33136.92,0.05,0.14,0.22,261.5,1.0,0.00,0.66,0.16,0.18,0.648
4093,2015,PONTOTOC,VANOSS,62I009,4319,57160.12,32874.66,0.07,0.14,0.24,0.2,0.6,0.18,76.14,2.29,0.00,0.640
4609,2016,PONTOTOC,VANOSS,62I009,4330,57232.80,32290.53,0.09,0.13,0.20,56.3,3.3,2.00,0.19,0.66,0.15,0.645
4626,2016,POTTAWATOMIE,ASHER,63I112,939,46801.36,21185.06,0.04,0.25,0.31,51.4,1.4,0.00,0.11,0.71,0.17,0.700
4110,2015,POTTAWATOMIE,ASHER,63I112,945,48896.37,20998.51,0.05,0.18,0.25,0.1,0.7,0.17,274.00,3.00,0.00,0.723
3592,2014,POTTAWATOMIE,ASHER,63I112,994,60787.23,19656.35,0.06,0.15,0.17,53.4,2.4,0.00,0.74,0.16,0.10,0.734
3587,2014,POTTAWATOMIE,BETHEL,63I003,5804,67238.57,19426.72,0.05,0.14,0.19,191.3,1.4,0.00,0.75,0.09,0.16,0.505
4105,2015,POTTAWATOMIE,BETHEL,63I003,5648,72417.41,19837.75,0.05,0.11,0.20,0.2,0.8,0.07,167.63,2.00,0.00,0.497
4621,2016,POTTAWATOMIE,BETHEL,63I003,5510,73617.83,20115.22,0.06,0.07,0.25,224.2,1.2,0.00,0.15,0.77,0.08,0.521
4620,2016,POTTAWATOMIE,DALE,63I002,3146,67048.46,21340.43,0.11,0.19,0.38,769.0,1.0,0.00,0.19,0.70,0.11,0.368
4104,2015,POTTAWATOMIE,DALE,63I002,3422,61702.15,20916.36,0.09,0.20,0.36,0.2,0.7,0.12,745.00,1.00,0.00,0.384
3586,2014,POTTAWATOMIE,DALE,63I002,3385,60234.60,21491.88,0.07,0.19,0.47,713.0,3.0,0.00,0.67,0.12,0.21,0.359
3589,2014,POTTAWATOMIE,EARLSBORO,63I005,1318,50600.21,27398.07,0.04,0.24,0.34,78.7,2.0,0.00,0.71,0.18,0.11,0.805
4107,2015,POTTAWATOMIE,EARLSBORO,63I005,1338,56034.62,28047.47,0.04,0.22,0.29,0.1,0.7,0.18,79.67,1.00,0.00,0.749
4623,2016,POTTAWATOMIE,EARLSBORO,63I005,1376,63646.69,27960.22,0.05,0.21,0.32,250.0,2.0,0.00,0.15,0.66,0.19,0.720
4616,2016,POTTAWATOMIE,GROVE,63C027,4344,100813.98,91836.80,0.04,0.03,0.19,230.5,1.0,0.00,0.45,0.52,0.02,0.234
4100,2015,POTTAWATOMIE,GROVE,63C027,4080,105013.87,89456.36,0.04,0.04,0.23,0.5,0.5,0.03,0.00,0.00,0.00,0.263
3582,2014,POTTAWATOMIE,GROVE,63C027,3860,100517.78,92681.23,0.03,0.06,0.16,431.0,2.0,0.00,0.50,0.04,0.46,0.244
3588,2014,POTTAWATOMIE,MACOMB,63I004,1793,52751.08,27362.01,0.10,0.15,0.19,107.3,1.0,0.00,0.64,0.21,0.15,0.767
4106,2015,POTTAWATOMIE,MACOMB,63I004,1974,47338.25,30623.76,0.10,0.24,0.17,0.1,0.7,0.20,291.00,1.00,0.00,0.770
4622,2016,POTTAWATOMIE,MACOMB,63I004,2015,56123.44,29965.54,0.09,0.24,0.11,49.5,1.0,0.00,0.15,0.65,0.20,0.862
4628,2016,POTTAWATOMIE,MAUD,63I117,1753,49436.29,23201.17,0.06,0.18,0.32,35.9,1.9,0.00,0.12,0.74,0.15,0.895
4112,2015,POTTAWATOMIE,MAUD,63I117,1741,47911.77,23022.33,0.08,0.17,0.27,0.1,0.7,0.17,162.50,1.00,0.00,0.760
3594,2014,POTTAWATOMIE,MAUD,63I117,1626,46476.14,19102.23,0.07,0.17,0.30,57.3,5.2,0.00,0.73,0.16,0.11,0.765
3585,2014,POTTAWATOMIE,McLOUD,63I001,10700,62471.22,23029.15,0.05,0.15,0.27,610.0,1.0,0.00,0.69,0.17,0.14,0.627
4103,2015,POTTAWATOMIE,McLOUD,63I001,10518,63123.62,23567.66,0.06,0.13,0.23,0.1,0.7,0.18,206.44,1.67,0.00,0.675
4619,2016,POTTAWATOMIE,McLOUD,63I001,10499,63550.65,25193.82,0.06,0.13,0.27,60.9,1.7,0.00,0.13,0.69,0.17,0.591
4615,2016,POTTAWATOMIE,"NORTH ROCK CREEK",63C010,2986,63235.46,67766.59,0.07,0.15,0.23,590.0,2.0,0.00,0.18,0.72,0.10,0.503
4099,2015,POTTAWATOMIE,"NORTH ROCK CREEK",63C010,3141,62689.51,70978.81,0.07,0.16,0.23,0.2,0.7,0.10,582.00,1.00,0.00,0.500
3581,2014,POTTAWATOMIE,"NORTH ROCK CREEK",63C010,3336,63398.22,72649.89,0.08,0.17,0.22,0.0,0.0,0.00,0.73,0.12,0.14,0.533
3583,2014,POTTAWATOMIE,"PLEASANT GROVE",63C029,612,103886.43,12447.07,0.07,0.25,0.33,0.0,0.0,0.00,0.61,0.10,0.29,0.779
4101,2015,POTTAWATOMIE,"PLEASANT GROVE",63C029,577,98948.78,12445.27,0.06,0.26,0.32,0.3,0.6,0.11,0.00,0.00,0.00,0.784
4617,2016,POTTAWATOMIE,"PLEASANT GROVE",63C029,502,112900.00,12309.99,0.06,0.13,0.56,298.0,1.0,0.00,0.29,0.59,0.12,1.000
4625,2016,POTTAWATOMIE,SHAWNEE,63I093,26895,45005.59,30745.88,0.08,0.25,0.48,52.2,1.8,3.00,0.17,0.67,0.16,0.876
4109,2015,POTTAWATOMIE,SHAWNEE,63I093,26384,43547.55,28777.33,0.08,0.27,0.49,0.2,0.7,0.15,50.59,2.03,4.00,0.773
3591,2014,POTTAWATOMIE,SHAWNEE,63I093,26164,41511.17,27265.26,0.09,0.26,0.47,79.0,1.9,2.00,0.66,0.16,0.18,0.741
