RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
14685,2016,26I068505,26I068,RUSH SPRINGS MIDDLE SCHOOL,47222.90352,48456.9695,0.04122807,0.160041841,0.322222222,0.6356,0.151772341,0.653020469,0.195207189
14686,2016,26I068705,26I068,RUSH SPRINGS HIGH SCHOOL,47222.90352,48456.9695,0.04122807,0.160041841,0.322222222,0.5793,0.151772341,0.653020469,0.195207189
14687,2016,26I095105,26I095,BRIDGE CREEK ELEMENTARY,74057.31523,27332.1621,0.043019266,0.074719959,0.267395626,0.5,0.142830081,0.756203826,0.100966092
14688,2016,26I095505,26I095,BRIDGE CREEK MIDDLE SCHOOL,74057.31523,27332.1621,0.043019266,0.074719959,0.267395626,0.4783,0.142830081,0.756203826,0.100966092
14689,2016,26I095705,26I095,BRIDGE CREEK HIGH SCHOOL,74057.31523,27332.1621,0.043019266,0.074719959,0.267395626,0.3835,0.142830081,0.756203826,0.100966092
14690,2016,26I097105,26I097,TUTTLE ELEMENTARY,81664.28814,41140.6572,0.031620553,0.073445697,0.185185185,0.3114,0.177521911,0.742567451,0.079910638
14691,2016,26I097110,26I097,TUTTLE INTERMEDIATE ELEMENTARY SCHOOL,81664.28814,41140.6572,0.031620553,0.073445697,0.185185185,0.2901,0.177521911,0.742567451,0.079910638
14692,2016,26I097505,26I097,TUTTLE MIDDLE SCHOOL,81664.28814,41140.6572,0.031620553,0.073445697,0.185185185,0.2838,0.177521911,0.742567451,0.079910638
14693,2016,26I097705,26I097,TUTTLE HIGH SCHOOL,81664.28814,41140.6572,0.031620553,0.073445697,0.185185185,0.2063,0.177521911,0.742567451,0.079910638
14694,2016,26I099105,26I099,VERDEN ELEMENTARY,61581.2253,35417.2879,0.03875969,0.082310469,0.181818182,0.776,0.170506912,0.646313364,0.183179724
14695,2016,26I099705,26I099,VERDEN HIGH SCHOOL,61581.2253,35417.2879,0.03875969,0.082310469,0.181818182,0.5765,0.170506912,0.646313364,0.183179724
14696,2016,26I128105,26I128,AMBER-POCASSET ELEMENTARY,67741.82622,62023.0838,0.032432432,0.107724645,0.16,0.7209,0.214109926,0.682526661,0.103363413
14697,2016,26I128615,26I128,AMBER-POCASSET JR HIGH SCHOOL,67741.82622,62023.0838,0.032432432,0.107724645,0.16,0.5315,0.214109926,0.682526661,0.103363413
14698,2016,26I128715,26I128,AMBER-POCASSET HIGH SCHOOL,67741.82622,62023.0838,0.032432432,0.107724645,0.16,0.4259,0.214109926,0.682526661,0.103363413
14699,2016,27I054105,27I054,MEDFORD ELEMENTARY,66999.78118,360726.6572,0.043659044,0.099330932,0.324742268,0.6193,0.238950276,0.671961326,0.089088398
14700,2016,27I054705,27I054,MEDFORD HIGH SCHOOL,66999.78118,360726.6572,0.043659044,0.099330932,0.324742268,0.5926,0.238950276,0.671961326,0.089088398
14701,2016,27I090105,27I090,POND CREEK-HUNTER ELEMENTARY,61026.49007,184139.3007,0.045961003,0.103163686,0.268656716,0.7337,0.212851406,0.65562249,0.131526104
14702,2016,27I090505,27I090,POND CREEK-HUNTER MIDDLE SCHOOL,61026.49007,184139.3007,0.045961003,0.103163686,0.268656716,0.581,0.212851406,0.65562249,0.131526104
14703,2016,27I090705,27I090,POND CREEK-HUNTER HIGH SCHOOL,61026.49007,184139.3007,0.045961003,0.103163686,0.268656716,0.3523,0.212851406,0.65562249,0.131526104
14704,2016,27I095105,27I095,DEER CREEK-LAMONT ELEMENTARY,80912.36842,154908.1576,0.037735849,0.091240876,0.4,0.6034,0.243986254,0.658075601,0.097938144
14705,2016,27I095705,27I095,DEER CREEK-LAMONT HIGH SCHOOL,80912.36842,154908.1576,0.037735849,0.091240876,0.4,0.3692,0.243986254,0.658075601,0.097938144
14706,2016,28I001105,28I001,EDISON ELEMENTARY,51240.81481,22423.0484,0.050679852,0.148115168,0.273170732,0.7325,0.150189314,0.687000421,0.162810265
14707,2016,28I001510,28I001,MANGUM MIDDLE SCHOOL,51240.81481,22423.0484,0.050679852,0.148115168,0.273170732,0.6996,0.150189314,0.687000421,0.162810265
14708,2016,28I001705,28I001,MANGUM HIGH SCHOOL,51240.81481,22423.0484,0.050679852,0.148115168,0.273170732,0.7316,0.150189314,0.687000421,0.162810265
14709,2016,28I003105,28I003,GRANITE ELEMENTARY,48355.76441,34289.0645,0.033766234,0.148148148,0.317365269,0.703,0.099029126,0.747087379,0.153883495
14710,2016,28I003715,28I003,GRANITE HIGH SCHOOL,48355.76441,34289.0645,0.033766234,0.148148148,0.317365269,0.5065,0.099029126,0.747087379,0.153883495
14711,2016,29I066105,29I066,HOLLIS ELEMENTARY,48638.40206,37926.1993,0.079378069,0.172553348,0.327536232,0.7437,0.229058945,0.56204757,0.208893485
14712,2016,29I066510,29I066,HOLLIS MIDDLE SCHOOL,48638.40206,37926.1993,0.079378069,0.172553348,0.327536232,0.7778,0.229058945,0.56204757,0.208893485
14713,2016,29I066705,29I066,HOLLIS HIGH SCHOOL,48638.40206,37926.1993,0.079378069,0.172553348,0.327536232,0.729,0.229058945,0.56204757,0.208893485
14714,2016,30I001105,30I001,LAVERNE ELEMENTARY,71709.91736,94620.3654,0.012003693,0.147149801,0.179282869,0.5507,0.218666667,0.6,0.181333333
14715,2016,30I001705,30I001,LAVERNE HIGH SCHOOL,71709.91736,94620.3654,0.012003693,0.147149801,0.179282869,0.5496,0.218666667,0.6,0.181333333
14716,2016,30I004105,30I004,BUFFALO ELEMENTARY,50268.47091,81714.8888,0.012150668,0.114450867,0.307142857,0.6244,0.191878981,0.662420382,0.145700637
14717,2016,30I004715,30I004,BUFFALO HIGH SCHOOL,50268.47091,81714.8888,0.012150668,0.114450867,0.307142857,0.4912,0.191878981,0.662420382,0.145700637
14718,2016,31C010105,31C010,WHITEFIELD ELEMENTARY,49962.04986,21265.2145,0.105,0.177856302,0.256097561,0.6593,0.167567568,0.637837838,0.194594595
14719,2016,31I013105,31I013,KINTA ELEMENTARY,46937.11152,39504.299,0.100591716,0.223760933,0.357723577,1,0.122641509,0.699161426,0.178197065
14720,2016,31I013705,31I013,KINTA HIGH SCHOOL,46937.11152,39504.299,0.100591716,0.223760933,0.357723577,1,0.122641509,0.699161426,0.178197065
14721,2016,31I020105,31I020,STIGLER ELEMENTARY,44695.13078,21645.1285,0.097467383,0.193283813,0.381443299,0.7576,0.119412942,0.66844563,0.212141428
14722,2016,31I020505,31I020,STIGLER MIDDLE SCHOOL,44695.13078,21645.1285,0.097467383,0.193283813,0.381443299,0.699,0.119412942,0.66844563,0.212141428
14723,2016,31I020705,31I020,STIGLER HIGH SCHOOL,44695.13078,21645.1285,0.097467383,0.193283813,0.381443299,0.5663,0.119412942,0.66844563,0.212141428
14724,2016,31I037105,31I037,McCURTAIN ELEMENTARY,45289.94845,22931.4359,0.1015625,0.244554455,0.358333333,0.8679,0.097922849,0.691394659,0.210682493
14725,2016,31I037705,31I037,McCURTAIN HIGH SCHOOL,45289.94845,22931.4359,0.1015625,0.244554455,0.358333333,0.8143,0.097922849,0.691394659,0.210682493
14726,2016,31I043105,31I043,KEOTA ELEMENTARY,48385.19231,16360.2278,0.044044044,0.201287093,0.298969072,0.8557,0.09164859,0.662147505,0.246203905
14727,2016,31I043705,31I043,KEOTA HIGH SCHOOL,48385.19231,16360.2278,0.044044044,0.201287093,0.298969072,0.7966,0.09164859,0.662147505,0.246203905
14728,2016,32I001105,32I001,MOSS ELEMENTARY,63782.21024,65451.2336,0.041564792,0.084210526,0.085365854,0.625,0.138482024,0.712383489,0.149134487
14729,2016,32I001705,32I001,MOSS HIGH SCHOOL,63782.21024,65451.2336,0.041564792,0.084210526,0.085365854,0.5568,0.138482024,0.712383489,0.149134487
14730,2016,32I005105,32I005,WETUMKA ELEMENTARY,44977.28365,25453.1068,0.099497487,0.205434335,0.309012876,0.836,0.134169279,0.661442006,0.204388715
14731,2016,32I005705,32I005,WETUMKA HIGH SCHOOL,44977.28365,25453.1068,0.099497487,0.205434335,0.309012876,0.7925,0.134169279,0.661442006,0.204388715
14732,2016,32I035120,32I035,ETHEL REED ELEMENTARY,45457.09024,37255.8462,0.067116927,0.195900178,0.43083004,0.8879,0.100057285,0.652854688,0.247088027
14733,2016,32I035130,32I035,THOMAS INTERMEDIATE ELEMENTARY SCHOOL,45457.09024,37255.8462,0.067116927,0.195900178,0.43083004,0.7786,0.100057285,0.652854688,0.247088027
14734,2016,32I035705,32I035,HOLDENVILLE HIGH SCHOOL,45457.09024,37255.8462,0.067116927,0.195900178,0.43083004,0.6466,0.100057285,0.652854688,0.247088027
14735,2016,32I048105,32I048,CALVIN ELEMENTARY,48652.94118,186527.7134,0.064935065,0.165584416,0.317307692,0.8333,0.197571744,0.663355408,0.139072848
14736,2016,32I048705,32I048,CALVIN HIGH SCHOOL,48652.94118,186527.7134,0.064935065,0.165584416,0.317307692,0.7917,0.197571744,0.663355408,0.139072848
14737,2016,32I054105,32I054,STUART ELEMENTARY,62551.15681,88918.4833,0.03902439,0.146435453,0.28440367,0.7611,0.112426036,0.74556213,0.142011834
14738,2016,32I054705,32I054,STUART HIGH SCHOOL,62551.15681,88918.4833,0.03902439,0.146435453,0.28440367,0.7353,0.112426036,0.74556213,0.142011834
14739,2016,33I001105,33I001,NAVAJO ELEMENTARY,77065.58442,22591.4073,0.031339031,0.11040724,0.154109589,0.4185,0.357979502,0.562225476,0.079795022
14740,2016,33I001610,33I001,NAVAJO JR HIGH SCHOOL,77065.58442,22591.4073,0.031339031,0.11040724,0.154109589,0.4324,0.357979502,0.562225476,0.079795022
14741,2016,33I001705,33I001,NAVAJO HIGH SCHOOL,77065.58442,22591.4073,0.031339031,0.11040724,0.154109589,0.3235,0.357979502,0.562225476,0.079795022
14742,2016,33I014105,33I014,DUKE ELEMENTARY,59270.43478,54974.7576,0.034482759,0.113074205,0.216666667,0.3594,0.252659574,0.67287234,0.074468085
14743,2016,33I014705,33I014,DUKE HIGH SCHOOL,59270.43478,54974.7576,0.034482759,0.113074205,0.216666667,0.2759,0.252659574,0.67287234,0.074468085
14744,2016,33I018105,33I018,RIVERS ELEMENTARY,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.232,0.182210243,0.618790913,0.198998845
14745,2016,33I018120,33I018,ROOSEVELT ELEMENTARY,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.8897,0.182210243,0.618790913,0.198998845
14746,2016,33I018125,33I018,SUNSET ELEMENTARY,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.5444,0.182210243,0.618790913,0.198998845
14747,2016,33I018130,33I018,WASHINGTON ELEMENTARY,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.9453,0.182210243,0.618790913,0.198998845
14748,2016,33I018135,33I018,WILL ROGERS ELEMENTARY,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.8795,0.182210243,0.618790913,0.198998845
14749,2016,33I018145,33I018,ALTUS INTERMEDIATE SCHOOL,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.6921,0.182210243,0.618790913,0.198998845
14750,2016,33I018625,33I018,ALTUS JR HIGH SCHOOL,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.6227,0.182210243,0.618790913,0.198998845
14751,2016,33I018705,33I018,ALTUS HIGH SCHOOL,52345.97573,30131.4289,0.08828601,0.175053918,0.361495845,0.4901,0.182210243,0.618790913,0.198998845
14752,2016,33I025105,33I025,ELDORADO ELEMENTARY,50451.83824,99920.8264,0.113744076,0.253401361,0.402777778,0.6735,0.192893401,0.677664975,0.129441624
14753,2016,33I025705,33I025,ELDORADO HIGH SCHOOL,50451.83824,99920.8264,0.113744076,0.253401361,0.402777778,1.08,0.192893401,0.677664975,0.129441624
14754,2016,33I035105,33I035,OLUSTEE ELEMENTARY,52626.41509,29203.4057,0.030927835,0.223903177,0.204545455,0.8417,0.156424581,0.734636872,0.108938547
14755,2016,33I035705,33I035,OLUSTEE HIGH SCHOOL,52626.41509,29203.4057,0.030927835,0.223903177,0.204545455,0.7179,0.156424581,0.734636872,0.108938547
14756,2016,33I054105,33I054,BLAIR ELEMENTARY,67619.03448,23551.2718,0.02673147,0.15995397,0.366459627,0.6471,0.176218991,0.727117194,0.096663815
14757,2016,33I054705,33I054,BLAIR HIGH SCHOOL,67619.03448,23551.2718,0.02673147,0.15995397,0.366459627,0.4684,0.176218991,0.727117194,0.096663815
14758,2016,34C003105,34C003,TERRAL ELEMENTARY,43418.59296,47486.5929,0.066371681,0.277108434,0.347826087,1.0147,0.083094556,0.727793696,0.189111748
14759,2016,34I001105,34I001,RYAN ELEMENTARY,43770.51887,29498.7249,0.112709832,0.143796992,0.348623853,0.7582,0.112137203,0.672823219,0.215039578
14760,2016,34I001705,34I001,RYAN HIGH SCHOOL,43770.51887,29498.7249,0.112709832,0.143796992,0.348623853,0.6162,0.112137203,0.672823219,0.215039578
14761,2016,34I014105,34I014,RINGLING ELEMENTARY,47556.51613,32460.4511,0.0628707,0.233938205,0.281818182,0.7198,0.125095347,0.711670481,0.163234172
14762,2016,34I014610,34I014,RINGLING JR HIGH SCHOOL,47556.51613,32460.4511,0.0628707,0.233938205,0.281818182,0.7234,0.125095347,0.711670481,0.163234172
14763,2016,34I014705,34I014,RINGLING HIGH SCHOOL,47556.51613,32460.4511,0.0628707,0.233938205,0.281818182,0.6667,0.125095347,0.711670481,0.163234172
14764,2016,34I023105,34I023,WAURIKA ELEMENTARY,49291.67446,35780.833,0.050293378,0.213618677,0.522633745,0.7594,0.120589784,0.743022643,0.136387572
14765,2016,34I023510,34I023,WAURIKA MIDDLE SCHOOL,49291.67446,35780.833,0.050293378,0.213618677,0.522633745,0.75,0.120589784,0.743022643,0.136387572
14766,2016,34I023705,34I023,WAURIKA HIGH SCHOOL,49291.67446,35780.833,0.050293378,0.213618677,0.522633745,0.6204,0.120589784,0.743022643,0.136387572
14767,2016,35C007105,35C007,MANNSVILLE ELEMENTARY,51709.84043,72305.7532,0.058951965,0.185283688,0.31147541,0.898,0.105834464,0.708276798,0.185888738
14768,2016,35C010105,35C010,RAVIA ELEMENTARY,57281.28079,76454.2565,0.019927536,0.15323993,0.223300971,1,0.15601023,0.625319693,0.218670077
14769,2016,35I002105,35I002,MILL CREEK ELEMENTARY,63346.15385,112563.6162,0.041666667,0.117791411,0.309859155,0.8058,0.183739837,0.634146341,0.182113821
14770,2016,35I002705,35I002,MILL CREEK HIGH SCHOOL,63346.15385,112563.6162,0.041666667,0.117791411,0.309859155,0.7353,0.183739837,0.634146341,0.182113821
14771,2016,35I020105,35I020,TISHOMINGO ELEMENTARY,46330.94512,30707.3255,0.078170237,0.2345162,0.546067416,0.6972,0.147674056,0.680299719,0.172026225
14772,2016,35I020505,35I020,TISHOMINGO MIDDLE SCHOOL,46330.94512,30707.3255,0.078170237,0.2345162,0.546067416,0.6725,0.147674056,0.680299719,0.172026225
14773,2016,35I020705,35I020,TISHOMINGO HIGH SCHOOL,46330.94512,30707.3255,0.078170237,0.2345162,0.546067416,0.668,0.147674056,0.680299719,0.172026225
14774,2016,35I029105,35I029,MILBURN ELEMENTARY,54495.35354,54860.4822,0.07781457,0.141562064,0.313333333,0.8235,0.191402252,0.646878199,0.16171955
14775,2016,35I029705,35I029,MILBURN HIGH SCHOOL,54495.35354,54860.4822,0.07781457,0.141562064,0.313333333,0.6964,0.191402252,0.646878199,0.16171955
14776,2016,35I035105,35I035,COLEMAN ELEMENTARY,59877.46479,61454.9663,0.076115486,0.181058496,0.228571429,0.7636,0.202185792,0.640710383,0.157103825
14777,2016,35I035705,35I035,COLEMAN HIGH SCHOOL,59877.46479,61454.9663,0.076115486,0.181058496,0.228571429,0.6957,0.202185792,0.640710383,0.157103825
14778,2016,35I037105,35I037,WAPANUCKA ELEMENTARY,57796.20853,55580.8813,0.081237911,0.180118946,0.462264151,0.7157,0.185696361,0.597239649,0.21706399
14779,2016,35I037705,35I037,WAPANUCKA HIGH SCHOOL,57796.20853,55580.8813,0.081237911,0.180118946,0.462264151,0.3898,0.185696361,0.597239649,0.21706399
14780,2016,36C027105,36C027,PECKHAM ELEMENTARY,77694.02985,374949.995,0.028571429,0.054878049,0.272727273,0.8654,0.120967742,0.774193548,0.10483871
14781,2016,36C050105,36C050,KILDARE ELEMENTARY,74637.96909,215321.2881,0.07079646,0.093268451,0.184466019,0.6923,0.194029851,0.711825488,0.094144661
14782,2016,36I045125,36I045,BLACKWELL ELEMENTARY,53030.67692,30479.6993,0.064987815,0.211184211,0.44765343,0.7659,0.138888889,0.695007508,0.166103604
14783,2016,36I045505,36I045,BLACKWELL MIDDLE SCHOOL,53030.67692,30479.6993,0.064987815,0.211184211,0.44765343,0.7447,0.138888889,0.695007508,0.166103604
14784,2016,36I045705,36I045,BLACKWELL HIGH SCHOOL,53030.67692,30479.6993,0.064987815,0.211184211,0.44765343,0.5649,0.138888889,0.695007508,0.166103604
14785,2016,36I071120,36I071,LIBERTY ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.9013,0.204519895,0.66491726,0.130562845
14786,2016,36I071125,36I071,LINCOLN ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.9382,0.204519895,0.66491726,0.130562845
14787,2016,36I071130,36I071,UNION ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.7371,0.204519895,0.66491726,0.130562845
14788,2016,36I071135,36I071,ROOSEVELT ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.7011,0.204519895,0.66491726,0.130562845
14789,2016,36I071137,36I071,E. M. TROUT ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.6006,0.204519895,0.66491726,0.130562845
14790,2016,36I071145,36I071,WOODLANDS ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.4388,0.204519895,0.66491726,0.130562845
14791,2016,36I071150,36I071,GARFIELD ELEMENTARY,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.8505,0.204519895,0.66491726,0.130562845
14792,2016,36I071505,36I071,PONCA CITY WEST MIDDLE SCHOOL,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.6921,0.204519895,0.66491726,0.130562845
14793,2016,36I071515,36I071,PONCA CITY EAST MIDDLE SCHOOL,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.6741,0.204519895,0.66491726,0.130562845
14794,2016,36I071705,36I071,PONCA CITY HIGH SCHOOL,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,0.5359,0.204519895,0.66491726,0.130562845
14795,2016,36I087105,36I087,TONKAWA ELEMENTARY,57888.79946,37207.687,0.07537429,0.177474403,0.373913043,0.6766,0.212146774,0.646562632,0.141290595
14796,2016,36I087505,36I087,TONKAWA MIDDLE SCHOOL,57888.79946,37207.687,0.07537429,0.177474403,0.373913043,0.6268,0.212146774,0.646562632,0.141290595
14797,2016,36I087715,36I087,TONKAWA HIGH SCHOOL,57888.79946,37207.687,0.07537429,0.177474403,0.373913043,0.4201,0.212146774,0.646562632,0.141290595
14798,2016,36I125105,36I125,NEWKIRK ELEMENTARY,52057.14286,46938.2839,0.075471698,0.177927322,0.36492891,0.7057,0.134529148,0.756726457,0.108744395
14799,2016,36I125110,36I125,BRAMAN ELEMENTARY,52057.14286,46938.2839,0.075471698,0.177927322,0.36492891,0.8163,0.134529148,0.756726457,0.108744395
14800,2016,36I125505,36I125,NEWKIRK MIDDLE SCHOOL,52057.14286,46938.2839,0.075471698,0.177927322,0.36492891,0.7213,0.134529148,0.756726457,0.108744395
14801,2016,36I125705,36I125,NEWKIRK HIGH SCHOOL,52057.14286,46938.2839,0.075471698,0.177927322,0.36492891,0.6081,0.134529148,0.756726457,0.108744395
14802,2016,37I002105,37I002,DOVER ELEMENTARY,65278.86435,65846.8765,0.079295154,0.084577114,0.40776699,0.8889,0.179130435,0.657391304,0.163478261
14803,2016,37I002705,37I002,DOVER HIGH SCHOOL,65278.86435,65846.8765,0.079295154,0.084577114,0.40776699,0.7647,0.179130435,0.657391304,0.163478261
14804,2016,37I003105,37I003,LOMEGA ELEMENTARY,83769.02655,108810.1175,0.015151515,0.039076377,0.137254902,0.7549,0.323741007,0.597122302,0.079136691
14805,2016,37I003705,37I003,LOMEGA HIGH SCHOOL,83769.02655,108810.1175,0.015151515,0.039076377,0.137254902,0.6429,0.323741007,0.597122302,0.079136691
14806,2016,37I007110,37I007,GILMOUR ELEMENTARY,67119.38776,56229.5457,0.037701429,0.063604774,0.207715134,0.6067,0.208685969,0.685523385,0.105790646
14807,2016,37I007120,37I007,HERITAGE ELEMENTARY,67119.38776,56229.5457,0.037701429,0.063604774,0.207715134,0.5616,0.208685969,0.685523385,0.105790646
14808,2016,37I007505,37I007,KINGFISHER MIDDLE SCHOOL,67119.38776,56229.5457,0.037701429,0.063604774,0.207715134,0.5377,0.208685969,0.685523385,0.105790646
14809,2016,37I007705,37I007,KINGFISHER HIGH SCHOOL,67119.38776,56229.5457,0.037701429,0.063604774,0.207715134,0.4572,0.208685969,0.685523385,0.105790646
14810,2016,37I016105,37I016,HENNESSEY LOWER ELEMENTARY,76709.34826,48147.9144,0.041852182,0.071875725,0.378006873,0.8465,0.159627774,0.636721546,0.20365068
14811,2016,37I016110,37I016,HENNESSEY UPPER ELEMENTARY,76709.34826,48147.9144,0.041852182,0.071875725,0.378006873,0.8857,0.159627774,0.636721546,0.20365068
14812,2016,37I016705,37I016,HENNESSEY HIGH SCHOOL,76709.34826,48147.9144,0.041852182,0.071875725,0.378006873,0.8626,0.159627774,0.636721546,0.20365068
14813,2016,37I089105,37I089,CASHION ELEMENTARY,75044.53782,123601.5338,0.015652174,0.035351304,0.26953125,0.3827,0.229251701,0.717687075,0.053061224
14814,2016,37I089505,37I089,CASHION MIDDLE SCHOOL,75044.53782,123601.5338,0.015652174,0.035351304,0.26953125,0.2581,0.229251701,0.717687075,0.053061224
14815,2016,37I089705,37I089,CASHION HIGH SCHOOL,75044.53782,123601.5338,0.015652174,0.035351304,0.26953125,0.28,0.229251701,0.717687075,0.053061224
14816,2016,37I105105,37I105,OKARCHE ELEMENTARY,88254.26357,225412.4082,0.00274223,0.077389277,0.061674009,0.2793,0.243902439,0.684281843,0.071815718
14817,2016,37I105610,37I105,OKARCHE JR HIGH SCHOOL,88254.26357,225412.4082,0.00274223,0.077389277,0.061674009,0.1279,0.243902439,0.684281843,0.071815718
14818,2016,37I105705,37I105,OKARCHE HIGH SCHOOL,88254.26357,225412.4082,0.00274223,0.077389277,0.061674009,0.0843,0.243902439,0.684281843,0.071815718
