Year,SchoolName,SchoolCode,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total
2016,"CHAMBERLAIN MS",44I084510,"Middle School",0.0676,0.0676,0.0000,0.0000,0.0000,0.8581,0.0068,148
2014,"CORNELSEN ES",44I084105,"Elementary School",0.0667,0.0513,0.0026,0.0077,0.0026,0.8410,0.0282,390
2015,"CORNELSEN ES",44I084105,"Elementary School",0.0769,0.0490,0.0023,0.0117,0.0023,0.8368,0.0210,429
2016,"CORNELSEN ES",44I084105,"Elementary School",0.0647,0.0398,0.0025,0.0050,0.0025,0.8458,0.0398,402
2014,"FAIRVIEW HS",44I084705,"High School",0.0440,0.0549,0.0055,0.0165,0.0055,0.8626,0.0110,182
2015,"FAIRVIEW HS",44I084705,"High School",0.0565,0.0565,0.0113,0.0282,0.0056,0.8305,0.0113,177
2016,"FAIRVIEW HS",44I084705,"High School",0.0549,0.0769,0.0000,0.0275,0.0165,0.8022,0.0220,182
2014,"FANSHAWE PUBLIC SCHOOL",40C039105,"Elementary School",0.1026,0.3205,0.0000,0.0000,0.0000,0.3846,0.1923,78
2015,"FANSHAWE PUBLIC SCHOOL",40C039105,"Elementary School",0.1212,0.2273,0.0000,0.0000,0.0000,0.3182,0.3333,66
2016,"FANSHAWE PUBLIC SCHOOL",40C039105,"Elementary School",0.1053,0.3684,0.0000,0.0000,0.0000,0.3684,0.1579,76
2014,"FARGO ES",23I002105,"Elementary School",0.0987,0.0395,0.0000,0.0000,0.0000,0.8355,0.0263,152
2015,"FARGO ES",23I002105,"Elementary School",0.1493,0.0448,0.0000,0.0000,0.0000,0.7761,0.0299,134
2016,"FARGO ES",23I002105,"Elementary School",0.1418,0.0522,0.0000,0.0000,0.0000,0.7761,0.0299,134
2014,"FARGO HS",23I002705,"High School",0.1094,0.1094,0.0000,0.0000,0.0000,0.7813,0.0000,64
2015,"FARGO HS",23I002705,"High School",0.0952,0.0794,0.0000,0.0000,0.0000,0.8254,0.0000,63
2016,"FARGO HS",23I002705,"High School",0.1579,0.0877,0.0000,0.0000,0.0000,0.7544,0.0000,57
2014,"FELT ES",13I010105,"Elementary School",0.2333,0.0000,0.0000,0.0000,0.0000,0.7667,0.0000,60
2015,"FELT ES",13I010105,"Elementary School",0.2400,0.0000,0.0000,0.0000,0.0000,0.7600,0.0000,50
2016,"FELT ES",13I010105,"Elementary School",0.2462,0.0000,0.0000,0.0000,0.0000,0.7538,0.0000,65
2014,"FELT HS",13I010705,"High School",0.4138,0.0000,0.0000,0.0000,0.1034,0.4828,0.0000,29
2015,"FELT HS",13I010705,"High School",0.3438,0.0000,0.0000,0.0000,0.0313,0.6250,0.0000,32
2016,"FELT HS",13I010705,"High School",0.2500,0.0000,0.0000,0.0000,0.1071,0.6429,0.0000,28
2014,"FLETCHER ES",16I009105,"Elementary School",0.0714,0.0750,0.0036,0.0107,0.0000,0.8071,0.0321,280
2015,"FLETCHER ES",16I009105,"Elementary School",0.0966,0.0759,0.0000,0.0069,0.0000,0.7759,0.0448,290
2016,"FLETCHER ES",16I009105,"Elementary School",0.0909,0.0594,0.0000,0.0140,0.0000,0.7832,0.0524,286
2014,"FLETCHER HS",16I009715,"High School",0.0985,0.1061,0.0000,0.0000,0.0000,0.7273,0.0682,132
2015,"FLETCHER HS",16I009715,"High School",0.1374,0.0916,0.0000,0.0000,0.0000,0.6947,0.0763,131
2016,"FLETCHER HS",16I009715,"High School",0.1278,0.0977,0.0075,0.0150,0.0000,0.6842,0.0677,133
2014,"FLETCHER JHS",16I009615,"Middle School",0.1364,0.0909,0.0152,0.0000,0.0000,0.6970,0.0606,66
2015,"FLETCHER JHS",16I009615,"Middle School",0.0923,0.0462,0.0308,0.0154,0.0000,0.8000,0.0154,65
2016,"FLETCHER JHS",16I009615,"Middle School",0.0476,0.1111,0.0159,0.0000,0.0000,0.7619,0.0635,63
2014,"FLOWER MOUND PUBLIC SCHOOL",16C048105,"Elementary School",0.1661,0.0408,0.0157,0.1223,0.0188,0.5298,0.1066,319
2015,"FLOWER MOUND PUBLIC SCHOOL",16C048105,"Elementary School",0.1934,0.0483,0.0091,0.0906,0.0151,0.5408,0.1027,331
2016,"FLOWER MOUND PUBLIC SCHOOL",16C048105,"Elementary School",0.1471,0.0450,0.0090,0.0931,0.0150,0.5796,0.1111,333
2014,"FOREST GROVE PUBLIC SCHOOL",48C001105,"Elementary School",0.1091,0.2667,0.0000,0.0545,0.0000,0.5636,0.0061,165
2015,"FOREST GROVE PUBLIC SCHOOL",48C001105,"Elementary School",0.1492,0.2376,0.0000,0.0663,0.0000,0.5414,0.0055,181
2016,"FOREST GROVE PUBLIC SCHOOL",48C001105,"Elementary School",0.1742,0.2584,0.0000,0.0730,0.0000,0.4888,0.0056,178
2014,"FORGAN ES",04I123105,"Elementary School",0.2857,0.0000,0.0000,0.0000,0.0000,0.6964,0.0179,112
2015,"FORGAN ES",04I123105,"Elementary School",0.3163,0.0000,0.0000,0.0000,0.0000,0.6735,0.0102,98
2016,"FORGAN ES",04I123105,"Elementary School",0.2773,0.0000,0.0000,0.0000,0.0000,0.7143,0.0084,119
2014,"FORGAN HS",04I123705,"High School",0.2500,0.0500,0.0000,0.0000,0.0000,0.6750,0.0250,40
2015,"FORGAN HS",04I123705,"High School",0.2727,0.0455,0.0000,0.0000,0.0000,0.6364,0.0455,44
2016,"FORGAN HS",04I123705,"High School",0.3778,0.0222,0.0000,0.0000,0.0000,0.5556,0.0444,45
2014,"FORT COBB-BROXTON HS",08I167705,"High School",0.0000,0.2738,0.0000,0.0000,0.0000,0.5952,0.1310,84
2015,"FORT COBB-BROXTON HS",08I167705,"High School",0.0674,0.2247,0.0000,0.0000,0.0000,0.5618,0.1461,89
2016,"FORT COBB-BROXTON HS",08I167705,"High School",0.0784,0.2255,0.0000,0.0000,0.0000,0.5784,0.1176,102
2014,"FORT COBB-BROXTON LOWER ES",08I167105,"Elementary School",0.0452,0.2486,0.0000,0.0113,0.0000,0.5989,0.0960,177
2015,"FORT COBB-BROXTON LOWER ES",08I167105,"Elementary School",0.0373,0.2422,0.0000,0.0124,0.0000,0.6149,0.0932,161
2016,"FORT COBB-BROXTON LOWER ES",08I167105,"Elementary School",0.0533,0.2249,0.0000,0.0118,0.0000,0.5858,0.1243,169
2014,"FORT COBB-BROXTON MS",08I167505,"Middle School",0.0641,0.2051,0.0000,0.0000,0.0000,0.6026,0.1282,78
2015,"FORT COBB-BROXTON MS",08I167505,"Middle School",0.0526,0.2105,0.0000,0.0000,0.0000,0.6184,0.1184,76
2016,"FORT COBB-BROXTON MS",08I167505,"Middle School",0.0137,0.2329,0.0000,0.0000,0.0000,0.6301,0.1233,73
2014,"FORT GIBSON EARLY LRNING CTR",51I003110,"Elementary School",0.0444,0.4778,0.0063,0.0190,0.0000,0.4503,0.0021,473
2015,"FORT GIBSON EARLY LRNING CTR",51I003110,"Elementary School",0.0446,0.4612,0.0039,0.0252,0.0039,0.4593,0.0019,516
2016,"FORT GIBSON EARLY LRNING CTR",51I003110,"Elementary School",0.0329,0.4784,0.0041,0.0287,0.0082,0.4476,0.0000,487
2014,"FORT GIBSON HS",51I003705,"High School",0.0448,0.4599,0.0062,0.0154,0.0000,0.4660,0.0077,648
2015,"FORT GIBSON HS",51I003705,"High School",0.0459,0.4810,0.0047,0.0174,0.0000,0.4367,0.0142,632
2016,"FORT GIBSON HS",51I003705,"High School",0.0481,0.4710,0.0033,0.0182,0.0000,0.4428,0.0166,603
2014,"FORT GIBSON INTERMEDIATE ES",51I003105,"Elementary School",0.0543,0.4348,0.0000,0.0190,0.0082,0.4837,0.0000,368
2015,"FORT GIBSON INTERMEDIATE ES",51I003105,"Elementary School",0.0442,0.4116,0.0055,0.0276,0.0083,0.5000,0.0028,362
2016,"FORT GIBSON INTERMEDIATE ES",51I003105,"Elementary School",0.0482,0.4249,0.0057,0.0283,0.0085,0.4816,0.0028,353
2014,"FORT GIBSON MS",51I003505,"Middle School",0.0425,0.4800,0.0050,0.0175,0.0000,0.4375,0.0175,400
2015,"FORT GIBSON MS",51I003505,"Middle School",0.0246,0.4680,0.0049,0.0197,0.0000,0.4680,0.0148,406
2016,"FORT GIBSON MS",51I003505,"Middle School",0.0291,0.4830,0.0024,0.0097,0.0000,0.4636,0.0121,412
2014,"FORT SUPPLY ES",77I005105,"Elementary School",0.0538,0.0323,0.0108,0.0000,0.0000,0.8925,0.0108,93
2015,"FORT SUPPLY ES",77I005105,"Elementary School",0.1215,0.0187,0.0187,0.0000,0.0000,0.8224,0.0187,107
2016,"FORT SUPPLY ES",77I005105,"Elementary School",0.1624,0.0171,0.0171,0.0000,0.0000,0.7949,0.0085,117
2014,"FORT SUPPLY HS",77I005705,"High School",0.0323,0.0645,0.0000,0.0323,0.0000,0.8065,0.0645,31
2015,"FORT SUPPLY HS",77I005705,"High School",0.0000,0.1071,0.0000,0.0000,0.0000,0.8214,0.0714,28
2016,"FORT SUPPLY HS",77I005705,"High School",0.0000,0.1000,0.0000,0.0000,0.0000,0.8333,0.0667,30
2014,"FORT TOWSON ES",12I002105,"Elementary School",0.0068,0.2799,0.0000,0.0307,0.0000,0.6007,0.0819,293
2015,"FORT TOWSON ES",12I002105,"Elementary School",0.0052,0.2408,0.0000,0.0366,0.0000,0.6440,0.0733,191
2016,"FORT TOWSON ES",12I002105,"Elementary School",0.0056,0.2768,0.0000,0.0169,0.0000,0.5932,0.1073,177
2014,"FORT TOWSON HS",12I002705,"High School",0.0263,0.2105,0.0000,0.0329,0.0066,0.6908,0.0329,152
2015,"FORT TOWSON HS",12I002705,"High School",0.0340,0.2041,0.0000,0.0340,0.0000,0.6939,0.0340,147
2016,"FORT TOWSON HS",12I002705,"High School",0.0361,0.2410,0.0060,0.0301,0.0000,0.6506,0.0361,166
2015,"FORT TOWSON JHS",12I002605,"Middle School",0.0000,0.2368,0.0000,0.0658,0.0000,0.6579,0.0395,76
2016,"FORT TOWSON JHS",12I002605,"Middle School",0.0000,0.1667,0.0000,0.0370,0.0000,0.6296,0.1667,54
2014,"FOX ES",10I074105,"Elementary School",0.0293,0.1046,0.0000,0.0921,0.0000,0.7238,0.0502,239
2015,"FOX ES",10I074105,"Elementary School",0.0290,0.1286,0.0041,0.0996,0.0000,0.6515,0.0871,241
2016,"FOX ES",10I074105,"Elementary School",0.0304,0.1304,0.0043,0.0739,0.0000,0.6783,0.0826,230
2014,"FOX HS",10I074705,"High School",0.0330,0.0879,0.0110,0.1209,0.0000,0.7363,0.0110,91
2015,"FOX HS",10I074705,"High School",0.0404,0.0909,0.0000,0.1010,0.0000,0.7475,0.0202,99
2016,"FOX HS",10I074705,"High School",0.0682,0.1023,0.0227,0.1023,0.0000,0.7045,0.0000,88
2014,"FOYIL ES",66I007105,"Elementary School",0.0295,0.2861,0.0000,0.0000,0.0000,0.5192,0.1652,339
2015,"FOYIL ES",66I007105,"Elementary School",0.0267,0.2997,0.0089,0.0000,0.0000,0.4896,0.1751,337
2016,"FOYIL ES",66I007105,"Elementary School",0.0357,0.3604,0.0032,0.0000,0.0065,0.4675,0.1266,308
2014,"FOYIL HS",66I007705,"High School",0.0263,0.4474,0.0000,0.0263,0.0000,0.4912,0.0088,114
2015,"FOYIL HS",66I007705,"High School",0.0187,0.4860,0.0000,0.0093,0.0000,0.4673,0.0187,107
2016,"FOYIL HS",66I007705,"High School",0.0481,0.4231,0.0000,0.0192,0.0000,0.4712,0.0385,104
2014,"FOYIL JHS",66I007610,"Middle School",0.0526,0.4060,0.0000,0.0150,0.0000,0.4887,0.0376,133
2015,"FOYIL JHS",66I007610,"Middle School",0.0391,0.3438,0.0156,0.0156,0.0078,0.5156,0.0625,128
2016,"FOYIL JHS",66I007610,"Middle School",0.0439,0.3509,0.0000,0.0088,0.0000,0.5175,0.0789,114
2014,"FREDERICK ES",71I158105,"Elementary School",0.4129,0.0290,0.0104,0.1141,0.0000,0.4232,0.0104,482
2015,"FREDERICK ES",71I158105,"Elementary School",0.4223,0.0252,0.0063,0.1071,0.0000,0.4265,0.0126,476
2016,"FREDERICK ES",71I158105,"Elementary School",0.4021,0.0277,0.0043,0.0979,0.0000,0.4489,0.0191,470
2014,"FREDERICK HS",71I158710,"High School",0.3863,0.0386,0.0000,0.1073,0.0000,0.4678,0.0000,233
2015,"FREDERICK HS",71I158710,"High School",0.3908,0.0252,0.0000,0.1008,0.0000,0.4832,0.0000,238
2016,"FREDERICK HS",71I158710,"High School",0.4065,0.0280,0.0000,0.0794,0.0000,0.4720,0.0140,214
2014,"FREDERICK MS",71I158505,"Middle School",0.4588,0.0235,0.0000,0.0765,0.0000,0.4412,0.0000,170
2015,"FREDERICK MS",71I158505,"Middle School",0.4581,0.0258,0.0129,0.0710,0.0000,0.4323,0.0000,155
2016,"FREDERICK MS",71I158505,"Middle School",0.4693,0.0168,0.0168,0.0950,0.0000,0.3911,0.0112,179
2014,"FREEDOM ES",76I006105,"Elementary School",0.1148,0.0820,0.0000,0.0492,0.0000,0.7541,0.0000,61
2015,"FREEDOM ES",76I006105,"Elementary School",0.1159,0.1159,0.0000,0.0435,0.0000,0.7246,0.0000,69
2016,"FREEDOM ES",76I006105,"Elementary School",0.0727,0.1636,0.0000,0.0364,0.0000,0.7273,0.0000,55
2014,"FREEDOM HS",76I006705,"High School",0.1111,0.0370,0.0370,0.0000,0.0000,0.8148,0.0000,27
2015,"FREEDOM HS",76I006705,"High School",0.1786,0.0357,0.0357,0.0000,0.0000,0.7500,0.0000,28
2016,"FREEDOM HS",76I006705,"High School",0.3043,0.0870,0.0000,0.0000,0.0000,0.6087,0.0000,23
2014,"FRIEND PUBLIC SCHOOL",26C037105,"Elementary School",0.1696,0.0580,0.0000,0.0179,0.0000,0.5804,0.1741,224
2015,"FRIEND PUBLIC SCHOOL",26C037105,"Elementary School",0.1722,0.0330,0.0073,0.0073,0.0000,0.6300,0.1502,273
2016,"FRIEND PUBLIC SCHOOL",26C037105,"Elementary School",0.1467,0.0425,0.0000,0.0077,0.0000,0.6448,0.1583,259
2014,"FRINK-CHAMBERS PUBLIC SCHOOL",61C029105,"Elementary School",0.0118,0.3741,0.0024,0.0212,0.0024,0.5176,0.0706,425
2015,"FRINK-CHAMBERS PUBLIC SCHOOL",61C029105,"Elementary School",0.0047,0.3846,0.0140,0.0140,0.0000,0.5524,0.0303,429
2016,"FRINK-CHAMBERS PUBLIC SCHOOL",61C029105,"Elementary School",0.0090,0.3640,0.0180,0.0135,0.0000,0.5618,0.0337,445
2014,"FRONTIER ES",52I004105,"Elementary School",0.0852,0.5815,0.0000,0.0074,0.0000,0.3037,0.0222,270
2015,"FRONTIER ES",52I004105,"Elementary School",0.0699,0.5769,0.0000,0.0070,0.0000,0.3042,0.0420,286
2016,"FRONTIER ES",52I004105,"Elementary School",0.0578,0.5740,0.0000,0.0072,0.0000,0.3032,0.0578,277
2014,"FRONTIER HS",52I004705,"High School",0.0769,0.4945,0.0000,0.0000,0.0000,0.4286,0.0000,91
2015,"FRONTIER HS",52I004705,"High School",0.1019,0.5093,0.0000,0.0000,0.0000,0.3889,0.0000,108
2016,"FRONTIER HS",52I004705,"High School",0.0348,0.6348,0.0000,0.0000,0.0000,0.3304,0.0000,115
2014,"GAGE ES",23I039105,"Elementary School",0.1304,0.0000,0.0000,0.0145,0.0000,0.7971,0.0580,69
2015,"GAGE ES",23I039105,"Elementary School",0.1273,0.0182,0.0000,0.0000,0.0000,0.8364,0.0182,55
2016,"GAGE ES",23I039105,"Elementary School",0.1129,0.0000,0.0000,0.0161,0.0000,0.8226,0.0484,62
2014,"GAGE HS",23I039705,"High School",0.2273,0.0000,0.0000,0.0909,0.0000,0.6364,0.0455,22
2015,"GAGE HS",23I039705,"High School",0.2609,0.0000,0.0000,0.0000,0.0000,0.6522,0.0870,23
2016,"GAGE HS",23I039705,"High School",0.1935,0.0000,0.0000,0.0323,0.0000,0.7742,0.0000,31
2014,"GANS ES",68I004105,"Elementary School",0.0187,0.3558,0.0112,0.0225,0.0000,0.5730,0.0187,267
2015,"GANS ES",68I004105,"Elementary School",0.0274,0.4144,0.0068,0.0205,0.0000,0.5000,0.0308,292
2016,"GANS ES",68I004105,"Elementary School",0.0468,0.2910,0.0033,0.0635,0.0000,0.5619,0.0334,299
2014,"GANS HS",68I004715,"High School",0.0320,0.3600,0.0160,0.0160,0.0080,0.5600,0.0080,125
2015,"GANS HS",68I004715,"High School",0.0233,0.4186,0.0233,0.0000,0.0078,0.5194,0.0078,129
2016,"GANS HS",68I004715,"High School",0.0362,0.4348,0.0362,0.0072,0.0145,0.4638,0.0072,138
2014,"GARBER ES",24I047105,"Elementary School",0.0403,0.0565,0.0040,0.0121,0.0000,0.8871,0.0000,248
2015,"GARBER ES",24I047105,"Elementary School",0.0303,0.0455,0.0038,0.0455,0.0000,0.8750,0.0000,264
2016,"GARBER ES",24I047105,"Elementary School",0.0372,0.0520,0.0074,0.0520,0.0000,0.8513,0.0000,269
2014,"GARBER HS",24I047715,"High School",0.0093,0.0654,0.0000,0.0093,0.0000,0.9159,0.0000,107
2015,"GARBER HS",24I047715,"High School",0.0088,0.0439,0.0000,0.0088,0.0000,0.9386,0.0000,114
2016,"GARBER HS",24I047715,"High School",0.0278,0.0185,0.0000,0.0093,0.0000,0.9444,0.0000,108
2014,"GEARY ES",06I080105,"Elementary School",0.1535,0.3819,0.0000,0.0236,0.0000,0.4331,0.0079,254
2015,"GEARY ES",06I080105,"Elementary School",0.1598,0.4016,0.0041,0.0164,0.0000,0.4098,0.0082,244
2016,"GEARY ES",06I080105,"Elementary School",0.1459,0.3948,0.0000,0.0129,0.0000,0.4464,0.0000,233
2014,"GEARY HS",06I080715,"High School",0.1593,0.3009,0.0000,0.0177,0.0000,0.5221,0.0000,113
2015,"GEARY HS",06I080715,"High School",0.2083,0.3021,0.0000,0.0208,0.0000,0.4583,0.0104,96
2016,"GEARY HS",06I080715,"High School",0.1919,0.3737,0.0000,0.0303,0.0000,0.4040,0.0000,99
2014,"GEARY JHS",06I080615,"Middle School",0.1373,0.3529,0.0000,0.0392,0.0000,0.4706,0.0000,51
2015,"GEARY MS",06I080500,"Middle School",0.1333,0.3733,0.0000,0.0267,0.0000,0.4667,0.0000,75
2016,"GEARY MS",06I080500,"Middle School",0.1644,0.3562,0.0000,0.0548,0.0000,0.4110,0.0137,73
2014,"GERONIMO ES",16I004105,"Elementary School",0.1041,0.1765,0.0136,0.0407,0.0045,0.5882,0.0724,221
2015,"GERONIMO ES",16I004105,"Elementary School",0.0808,0.1818,0.0253,0.0556,0.0051,0.5960,0.0556,198
2016,"GERONIMO ES",16I004105,"Elementary School",0.1128,0.1282,0.0256,0.0308,0.0051,0.6410,0.0564,195
2014,"GERONIMO HS",16I004705,"High School",0.1087,0.2609,0.0109,0.0543,0.0000,0.5543,0.0109,92
2015,"GERONIMO HS",16I004705,"High School",0.0778,0.2778,0.0111,0.0444,0.0000,0.5556,0.0333,90
2016,"GERONIMO HS",16I004705,"High School",0.1011,0.2135,0.0000,0.0225,0.0000,0.5730,0.0899,89
2014,"GERONIMO MS",16I004505,"Middle School",0.1224,0.1837,0.0204,0.0408,0.0000,0.5714,0.0612,49
2015,"GERONIMO MS",16I004505,"Middle School",0.0408,0.1224,0.0408,0.0204,0.0000,0.6735,0.1020,49
2016,"GERONIMO MS",16I004505,"Middle School",0.0417,0.1458,0.0417,0.0208,0.0000,0.5833,0.1667,48
2014,"GLENCOE ES",60I101105,"Elementary School",0.0216,0.1681,0.0259,0.0000,0.0043,0.6940,0.0862,232
2015,"GLENCOE ES",60I101105,"Elementary School",0.0272,0.2490,0.0195,0.0000,0.0000,0.6381,0.0661,257
2016,"GLENCOE ES",60I101105,"Elementary School",0.0403,0.2742,0.0202,0.0040,0.0000,0.5968,0.0645,248
2014,"GLENCOE HS",60I101705,"High School",0.0182,0.2727,0.0000,0.0000,0.0000,0.6727,0.0364,110
2015,"GLENCOE HS",60I101705,"High School",0.0111,0.2556,0.0111,0.0000,0.0000,0.6333,0.0889,90
2016,"GLENCOE HS",60I101705,"High School",0.0280,0.2243,0.0000,0.0000,0.0000,0.6262,0.1215,107
2014,"GLENPOOL ES",72I013105,"Elementary School",0.0892,0.1631,0.0183,0.0198,0.0015,0.4954,0.2127,1312
2015,"GLENPOOL ES",72I013105,"Elementary School",0.0908,0.1758,0.0281,0.0180,0.0014,0.4856,0.2003,1388
2016,"GLENPOOL ES",72I013105,"Elementary School",0.0951,0.1797,0.0345,0.0190,0.0028,0.4764,0.1924,1419
2014,"GLENPOOL HS",72I013705,"High School",0.0873,0.1033,0.0218,0.0218,0.0000,0.5051,0.2606,687
2015,"GLENPOOL HS",72I013705,"High School",0.0930,0.1273,0.0229,0.0157,0.0000,0.4707,0.2704,699
2016,"GLENPOOL HS",72I013705,"High School",0.1004,0.1311,0.0223,0.0223,0.0000,0.4881,0.2357,717
2014,"GLENPOOL MS",72I013505,"Middle School",0.0844,0.1167,0.0126,0.0251,0.0000,0.4955,0.2657,557
2015,"GLENPOOL MS",72I013505,"Middle School",0.0835,0.0889,0.0200,0.0218,0.0000,0.5281,0.2577,551
2016,"GLENPOOL MS",72I013505,"Middle School",0.0930,0.1055,0.0250,0.0143,0.0000,0.5349,0.2272,559
2014,"GLOVER PUBLIC SCHOOL",48C023105,"Elementary School",0.0247,0.3086,0.0000,0.0123,0.0000,0.6296,0.0247,81
2015,"GLOVER PUBLIC SCHOOL",48C023105,"Elementary School",0.0366,0.2561,0.0000,0.0122,0.0000,0.6707,0.0244,82
2016,"GLOVER PUBLIC SCHOOL",48C023105,"Elementary School",0.0000,0.2203,0.0000,0.0000,0.0000,0.6949,0.0847,59
2014,"GOODWELL ES",70I060105,"Elementary School",0.2679,0.0060,0.0060,0.0179,0.0000,0.6607,0.0417,168
2015,"GOODWELL ES",70I060105,"Elementary School",0.2328,0.0000,0.0106,0.0212,0.0053,0.6878,0.0423,189
2016,"GOODWELL ES",70I060105,"Elementary School",0.2849,0.0000,0.0112,0.0335,0.0000,0.6369,0.0335,179
2014,"GOODWELL HS",70I060705,"High School",0.1915,0.0000,0.0426,0.0213,0.0000,0.7447,0.0000,47
2015,"GOODWELL HS",70I060705,"High School",0.2787,0.0000,0.0328,0.0164,0.0000,0.6721,0.0000,61
2016,"GOODWELL HS",70I060705,"High School",0.2833,0.0000,0.0167,0.0333,0.0000,0.6333,0.0333,60
2014,"GORE ES",68I006105,"Elementary School",0.0264,0.5208,0.0038,0.0075,0.0075,0.4113,0.0226,265
2015,"GORE ES",68I006105,"Elementary School",0.0453,0.4897,0.0041,0.0000,0.0082,0.4280,0.0247,243
2016,"GORE ES",68I006105,"Elementary School",0.0323,0.5253,0.0046,0.0000,0.0000,0.4009,0.0369,217
2014,"GORE HS",68I006715,"High School",0.0144,0.5396,0.0000,0.0000,0.0072,0.3885,0.0504,139
2015,"GORE HS",68I006715,"High School",0.0077,0.5385,0.0077,0.0000,0.0154,0.3846,0.0462,130
2016,"GORE HS",68I006715,"High School",0.0159,0.5556,0.0000,0.0000,0.0079,0.3810,0.0397,126
2014,"GORE UPPER ES",68I006115,"Elementary School",0.0275,0.6239,0.0000,0.0000,0.0000,0.3394,0.0092,109
2015,"GORE UPPER ES",68I006115,"Elementary School",0.0490,0.5784,0.0000,0.0000,0.0000,0.3529,0.0196,102
2016,"GORE UPPER ES",68I006115,"Elementary School",0.0472,0.6132,0.0000,0.0000,0.0189,0.3113,0.0094,106
2014,"GRACEMONT ES",08I086105,"Elementary School",0.0648,0.6481,0.0000,0.0000,0.0000,0.2407,0.0463,108
2015,"GRACEMONT ES",08I086105,"Elementary School",0.0885,0.5487,0.0000,0.0000,0.0000,0.1150,0.2478,113
2016,"GRACEMONT ES",08I086105,"Elementary School",0.0926,0.5370,0.0000,0.0000,0.0000,0.1204,0.2500,108
2014,"GRACEMONT HS",08I086705,"High School",0.0000,0.6889,0.0000,0.0000,0.0000,0.2667,0.0444,45
2015,"GRACEMONT HS",08I086705,"High School",0.0270,0.5946,0.0000,0.0000,0.0000,0.2703,0.1081,37
2016,"GRACEMONT HS",08I086705,"High School",0.1250,0.5938,0.0000,0.0000,0.0000,0.2500,0.0313,32
2014,"DUSTIN ES",54I054110,"Elementary School",0.1094,0.3125,0.0000,0.0000,0.0469,0.4063,0.1250,64
2015,"DUSTIN ES",54I054110,"Elementary School",0.1406,0.2656,0.0000,0.0000,0.0313,0.4219,0.1406,64
2016,"DUSTIN ES",54I054110,"Elementary School",0.0986,0.2394,0.0000,0.0141,0.0423,0.3803,0.2254,71
2014,"GRAHAM ES",54I054105,"Elementary School",0.1250,0.3542,0.0000,0.0000,0.0208,0.4375,0.0625,48
2015,"GRAHAM ES",54I054105,"Elementary School",0.1020,0.3061,0.0000,0.0000,0.0408,0.4694,0.0816,49
2016,"GRAHAM ES",54I054105,"Elementary School",0.1176,0.3333,0.0000,0.0000,0.0392,0.4314,0.0784,51
2014,"GRAHAM HS",54I054705,"High School",0.0870,0.5000,0.0000,0.0000,0.0000,0.3043,0.1087,46
2015,"GRAHAM HS",54I054705,"High School",0.1273,0.4727,0.0000,0.0000,0.0000,0.3091,0.0909,55
2016,"GRAHAM HS",54I054705,"High School",0.2031,0.4063,0.0000,0.0156,0.0000,0.2813,0.0938,64
2014,"GRAND VIEW PUBLIC SCHOOL",11C034105,"Elementary School",0.1543,0.5550,0.0018,0.0071,0.0018,0.1950,0.0851,564
2015,"GRAND VIEW PUBLIC SCHOOL",11C034105,"Elementary School",0.1449,0.5890,0.0016,0.0079,0.0016,0.1764,0.0787,635
2016,"GRAND VIEW PUBLIC SCHOOL",11C034105,"Elementary School",0.1524,0.5730,0.0000,0.0079,0.0000,0.1937,0.0730,630
2014,"GRANDFIELD ES",71I249105,"Elementary School",0.3591,0.0331,0.0000,0.0829,0.0000,0.3923,0.1326,181
2015,"GRANDFIELD ES",71I249105,"Elementary School",0.3455,0.0061,0.0000,0.0970,0.0000,0.4121,0.1394,165
2016,"GRANDFIELD ES",71I249105,"Elementary School",0.3529,0.0059,0.0000,0.1059,0.0000,0.4059,0.1294,170
2014,"GRANDFIELD HS",71I249715,"High School",0.4286,0.0119,0.0000,0.0476,0.0000,0.3929,0.1190,84
2015,"GRANDFIELD HS",71I249715,"High School",0.4270,0.0112,0.0000,0.0562,0.0000,0.3820,0.1236,89
2016,"GRANDFIELD HS",71I249715,"High School",0.3766,0.0130,0.0000,0.0779,0.0000,0.3506,0.1818,77
2014,"GRANDVIEW PUBLIC SCHOOL",69C082105,"Elementary School",0.0807,0.0621,0.0000,0.0311,0.0000,0.8075,0.0186,161
2015,"GRANDVIEW PUBLIC SCHOOL",69C082105,"Elementary School",0.0649,0.0649,0.0000,0.0390,0.0000,0.7922,0.0390,154
2016,"GRANDVIEW PUBLIC SCHOOL",69C082105,"Elementary School",0.0567,0.0851,0.0000,0.0284,0.0000,0.8085,0.0213,141
2014,"GRANITE ES",28I003105,"Elementary School",0.1133,0.0099,0.0000,0.0000,0.0000,0.8374,0.0394,203
2015,"GRANITE ES",28I003105,"Elementary School",0.1304,0.0386,0.0000,0.0048,0.0000,0.8261,0.0000,207
2016,"GRANITE ES",28I003105,"Elementary School",0.1139,0.0446,0.0050,0.0050,0.0000,0.8069,0.0248,202
2014,"GRANITE HS",28I003715,"High School",0.1538,0.0308,0.0000,0.0154,0.0000,0.7538,0.0462,65
2015,"GRANITE HS",28I003715,"High School",0.1014,0.0145,0.0000,0.0145,0.0000,0.8551,0.0145,69
2016,"GRANITE HS",28I003715,"High School",0.1039,0.0130,0.0000,0.0000,0.0000,0.8571,0.0260,77
