,Year,CountyCode,DistrictCode_x,SiteCode,SchoolCode,DistrictName,SchoolName,Overall_LetterGrade,ReportCardType,DistrictCode_y,Site,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE
3652,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3653,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3654,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3655,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3656,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3657,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3658,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3659,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3660,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3661,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3662,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3663,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3664,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3665,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3666,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3667,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3668,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3669,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3670,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3671,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3672,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3673,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3674,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3675,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3676,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3677,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3678,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3679,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3680,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3681,2014,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3682,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3683,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3684,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3685,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3686,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3687,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3688,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3689,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3690,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3691,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3692,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3693,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3694,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3695,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3696,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3697,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3698,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3699,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3700,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3701,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3702,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3703,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3704,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3705,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3706,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3707,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3708,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3709,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3710,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3711,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3712,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3713,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3714,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3715,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3716,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3717,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3718,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3719,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3720,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3721,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3722,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3723,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3724,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3725,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3726,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3727,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3728,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3729,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3730,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3731,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3732,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3733,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3734,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3735,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3736,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3737,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3738,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3739,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3740,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3741,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3742,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3743,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3744,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3745,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3746,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3747,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3748,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3749,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3750,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3751,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3752,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3753,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3754,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3755,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3756,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3757,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3758,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3759,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3760,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3761,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3762,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3763,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3764,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3765,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3766,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3767,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3768,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3769,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3770,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3771,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3772,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3773,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3774,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3775,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3776,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3777,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3778,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3779,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3780,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3781,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3782,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3783,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3784,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3785,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3786,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3787,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3788,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3789,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3790,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3791,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3792,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3793,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3794,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3795,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3796,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3797,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3798,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3799,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3800,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3801,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3802,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3803,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3804,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3805,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3806,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3807,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3808,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3809,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3810,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3811,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3812,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3813,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3814,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3815,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3816,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3817,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3818,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3819,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3820,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3821,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3822,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3823,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3824,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3825,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3826,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3827,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3828,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3829,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3830,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3831,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3832,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3833,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3834,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3835,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3836,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3837,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3838,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3839,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3840,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3841,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3842,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3843,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3844,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3845,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3846,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3847,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3848,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3849,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3850,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3851,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3852,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3853,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3854,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3855,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3856,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3857,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
3858,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3859,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3860,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3861,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
3862,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
