,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
2822,2015,CUSTER,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED JHS,20I007615,75.0,C,20I007,62842.23,91757.24,0.03,0.2,0.2,0.589,0.26,0.62,0.13,90.0,5.14,47197.94,0.23600000000000002,17.28,0.0,0.14,0.14,1.0,Middle School,0.1222,0.1556,0.0,0.0333,0.0,0.6889,0.0,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.5985,0.05,0.3515,0.247,0.05,0.703,0.2375,0.05,0.7125,0.1218,0.42,0.4582,0.2923,0.21,0.4977,0.1125,0.25,0.6375,0.1638,0.37,0.4662,0.0265,0.47,0.5035,50.0,25.0,25.0,10.0,75.0,51.0,73.0,80.0,78.0,25.0,56.0,48.0,63.0,0.0,0.0,204.0,70.0,12.0,33.0,19.0,47.0,31.0,42.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2824,2015,OKLAHOMA,PUTNAM CITY,JAMES L. CAPPS MS,55I001510,72.0,C-,55I001,63282.81,50214.98,0.06,0.17,0.4,0.912,0.32,0.58,0.11,901.0,56.59,48515.85,0.247,11.34,6.0,3.0,4.75,3.0,Middle School,0.3319,0.0377,0.04,0.2031,0.0,0.3163,0.071,0.25,0.6,0.0207,0.31,0.6693,0.284,0.29,0.426,0.0962,0.26,0.6438,0.0825,0.25,0.6675,0.3572,0.24,0.4028,0.0612,0.32,0.6188,0.1328,0.17,0.6972,0.1121,0.41,0.4779,0.0456,0.43,0.5244,50.0,25.0,25.0,10.0,72.0,805.0,65.0,813.0,67.0,268.0,51.0,530.0,65.0,0.0,0.0,2416.0,64.0,193.0,41.0,195.0,49.0,388.0,45.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2825,2014,OKLAHOMA,MIDWEST CITY-DEL CITY,JARMAN MS,55I052515,60.0,D-,55I052,56232.0,34558.0,0.07,0.14,0.45,0.81,0.19,0.7,0.11,561.0,30.74,44608.7,0.40700000000000003,9.28,6.51,2.0,3.14,2.97,Middle School,0.1034,0.0695,0.016,0.2995,0.0107,0.4403,0.0606,0.45,0.484,0.0282,0.53,0.4418,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.1054,0.38,0.5146,0.10400000000000001,0.35,0.546,0.3096,0.28,0.4104,0.0784,0.51,0.4116,0.049,0.3,0.6509999999999999,0.0344,0.57,0.3956,0.01,0.5,0.49,50.0,25.0,25.0,10.0,64.0,475.0,51.0,476.0,51.0,150.0,36.0,150.0,65.0,0.17940199335548174,1.3687707641196014,1251.0,51.0,105.0,33.0,103.0,43.0,208.0,38.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2826,2014,TULSA,TULSA,EAST CENTRAL JHS,72I001659,49.0,F,72I001,56448.0,56175.0,0.09,0.23,0.48,1.03,0.25,0.59,0.15,684.0,33.21,43799.52,0.392,9.89,6.0,3.0,1.25,2.0,Middle School,0.5146,0.0614,0.0292,0.1623,0.0029,0.1477,0.0819,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.0385,0.45,0.5115,0.0531,0.41,0.5369,0.1922,0.38,0.4278,0.006,0.7,0.294,0.0536,0.33,0.6164,0.0076,0.62,0.3724,0.076,0.24,0.684,50.0,25.0,25.0,2.0,48.0,573.0,48.0,576.0,38.0,280.0,28.0,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1709.0,41.0,124.0,44.0,123.0,46.0,247.0,45.0,0.91,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
2827,2015,CARTER,PLAINVIEW,PLAINVIEW MS,10I027505,88.0,B+,10I027,81595.83,56470.11,0.06,0.09,0.25,0.301,0.33,0.59,0.08,336.0,19.67,42948.95,0.408,15.18,2.67,1.0,0.5,1.67,Middle School,0.0714,0.1012,0.0268,0.0208,0.0,0.625,0.1548,0.2,0.5920000000000001,0.1044,0.13,0.7656,0.5963,0.11,0.2937,0.221,0.15,0.629,0.3038,0.02,0.6762,0.6052,0.11,0.2848,0.27899999999999997,0.1,0.621,0.3648,0.04,0.5952,0.3864,0.16,0.4536,0.2418,0.07,0.6882,50.0,25.0,25.0,10.0,88.0,318.0,86.0,318.0,78.0,100.0,77.0,215.0,84.0,0.0,0.0,951.0,82.0,75.0,68.0,75.0,55.0,150.0,61.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
2828,2015,OKLAHOMA,MIDWEST CITY-DEL CITY,DEL CREST MS,55I052510,67.0,D+,55I052,55940.19,34534.37,0.08,0.16,0.46,0.8859999999999999,0.2,0.69,0.11,524.0,34.18,46153.06,0.371,12.32,2.0,2.0,4.0,3.0,Middle School,0.1489,0.042,0.0019,0.334,0.0038,0.3588,0.1107,0.46,0.4806,0.0124,0.38,0.6076,0.1248,0.48,0.3952,0.1065,0.29,0.6035,0.1092,0.22,0.6708,0.1265,0.45,0.4235,0.0376,0.53,0.4324,0.1176,0.16,0.7224,0.0828,0.54,0.3772,0.024,0.4,0.5760000000000001,50.0,25.0,25.0,10.0,67.0,448.0,66.0,448.0,55.0,133.0,41.0,289.0,48.0,0.0,0.0,1318.0,56.0,109.0,43.0,108.0,52.0,217.0,47.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2829,2014,CARTER,PLAINVIEW,PLAINVIEW MS,10I027505,92.0,A-,10I027,79456.0,54680.0,0.06,0.1,0.25,0.34,0.31,0.58,0.11,344.0,17.28,42757.32,0.35100000000000003,13.3,2.85,1.0,0.03,1.67,Middle School,0.0552,0.0988,0.0262,0.0174,0.0,0.6308,0.1715,0.19,0.6642,0.1615,0.15,0.6885,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.3534,0.07,0.5766,0.3441,0.07,0.5859,0.8536,0.03,0.1164,0.441,0.1,0.45899999999999996,0.4136,0.06,0.5264,0.3784,0.12,0.5016,0.0902,0.18,0.7298,50.0,25.0,25.0,10.0,88.0,320.0,82.0,320.0,81.0,127.2373949579832,49.72478991596638,111.0,88.0,0.17940199335548174,1.3687707641196014,862.0,82.0,71.0,66.0,72.0,79.0,143.0,73.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2831,2014,OKLAHOMA,PUTNAM CITY,JAMES L.CAPPS MS,55I001510,72.0,C-,55I001,62910.0,48980.0,0.06,0.16,0.42,0.88,0.32,0.57,0.11,883.0,57.2,47906.64,0.28,11.18,6.0,3.0,4.33,3.0,Middle School,0.3046,0.0419,0.0385,0.2005,0.0,0.3465,0.068,0.31,0.5865,0.055999999999999994,0.3,0.644,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.0594,0.34,0.6006,0.1444,0.24,0.6156,0.451,0.18,0.369,0.0768,0.36,0.5632,0.08199999999999999,0.18,0.738,0.10800000000000001,0.4,0.49200000000000005,0.031,0.38,0.589,50.0,25.0,25.0,10.0,72.0,795.0,66.0,794.0,62.0,127.2373949579832,49.72478991596638,270.0,71.0,0.17940199335548174,1.3687707641196014,2130.0,63.0,178.0,49.0,172.0,50.0,350.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2833,2015,JACKSON,NAVAJO,NAVAJO JHS,33I001610,70.0,C-,33I001,78275.24,23094.51,0.03,0.1,0.19,0.426,0.37,0.54,0.09,108.0,7.9,45230.13,0.316,15.64,0.5,0.33,0.33,0.67,Middle School,0.0926,0.0278,0.0185,0.0185,0.0,0.8333,0.0093,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.374,0.15,0.47600000000000003,0.084,0.44,0.47600000000000003,0.0623,0.11,0.8277,0.2176,0.32,0.4624,0.0,0.64,0.36,0.2016,0.04,0.7584,0.0672,0.44,0.4928,0.1152,0.28,0.6048,50.0,25.0,25.0,10.0,70.0,64.0,81.0,98.0,60.0,67.0,36.0,63.0,70.0,0.0,0.0,292.0,61.0,13.0,62.0,21.0,33.0,34.0,44.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2834,2015,MCCURTAIN,IDABEL,IDABEL MS,48I005505,62.0,D-,48I005,38164.04,19830.11,0.08,0.34,0.55,0.9259999999999999,0.21,0.62,0.17,244.0,16.84,44851.78,0.27899999999999997,18.22,2.29,1.0,0.71,1.71,Middle School,0.1557,0.209,0.0082,0.2623,0.0123,0.2992,0.0533,0.55,0.4005,0.012,0.4,0.588,0.0836,0.62,0.2964,0.0638,0.42,0.5162,0.1065,0.29,0.6035,0.1368,0.43,0.4332,0.0472,0.41,0.5428,0.1596,0.24,0.6004,0.0184,0.54,0.4416,0.0305,0.39,0.5795,50.0,25.0,25.0,10.0,62.0,218.0,61.0,218.0,50.0,79.0,41.0,146.0,42.0,0.0,0.0,661.0,51.0,53.0,36.0,53.0,45.0,106.0,41.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2835,2015,OKMULGEE,DEWAR,DEWAR MS,56I008515,65.0,D,56I008,44719.52,9891.46,0.11,0.17,0.31,0.794,0.12,0.7,0.17,97.0,7.06,44802.38,0.43700000000000006,17.0,0.29,0.02,0.15,0.0,Middle School,0.0103,0.6082,0.0,0.0309,0.0,0.3402,0.0103,0.54,0.4232,0.0,0.46,0.54,0.2244,0.34,0.4356,0.045,0.55,0.405,0.0364,0.48,0.4836,0.4636,0.24,0.2964,0.0,0.72,0.28,0.0192,0.36,0.6208,0.0403,0.69,0.2697,0.009000000000000001,0.7,0.29100000000000004,50.0,25.0,25.0,10.0,65.0,87.0,56.0,87.0,44.0,32.0,31.0,62.0,71.0,0.0,0.0,268.0,53.0,21.0,67.0,21.0,38.0,42.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2836,2014,TULSA,TULSA,CENTRAL JHS,72I001658,38.0,F,72I001,56448.0,56175.0,0.09,0.23,0.48,1.12,0.25,0.59,0.15,324.0,17.44,39984.8,0.294,4.99,5.0,2.0,1.05,3.91,Middle School,0.0617,0.0556,0.0,0.5895,0.0062,0.216,0.071,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.005,0.75,0.245,0.0086,0.57,0.4214,0.0051,0.83,0.1649,0.0008,0.92,0.0792,0.0,0.66,0.34,0.0,0.87,0.13,0.012,0.6,0.38799999999999996,50.0,25.0,25.0,2.0,34.0,244.0,30.0,242.0,14.0,127.2373949579832,49.72478991596638,117.0,18.0,0.17940199335548174,1.3687707641196014,721.0,20.0,48.0,56.0,47.0,62.0,95.0,59.0,0.91,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
2837,2014,JEFFERSON,RINGLING,RINGLING JHS,34I014610,60.0,D-,34I014,51090.0,28217.0,0.04,0.23,0.28,0.75,0.11,0.72,0.17,95.0,7.04,45208.07,0.237,15.32,0.5,0.33,0.53,0.41,Middle School,0.0842,0.1895,0.0,0.0,0.0,0.7158,0.0105,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.134,0.33,0.536,0.042,0.4,0.5579999999999999,0.2905,0.17,0.5395,0.0549,0.39,0.5551,0.0,0.26,0.74,0.1037,0.39,0.5063,0.0,0.43,0.57,50.0,25.0,25.0,4.0,61.0,50.0,58.0,87.0,47.0,29.0,48.0,30.0,67.0,0.17940199335548174,1.3687707641196014,196.0,53.0,10.0,60.0,18.0,56.0,28.0,57.0,0.87,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2838,2014,JOHNSTON,TISHOMINGO,TISHOMINGO MS,35I020505,69.0,D+,35I020,49315.0,26099.0,0.12,0.27,0.53,0.7,0.2,0.63,0.16,240.0,19.05,41451.08,0.396,12.4,1.0,1.0,1.0,1.0,Middle School,0.0625,0.2708,0.0042,0.0083,0.0,0.55,0.1042,0.27,0.6935,0.054000000000000006,0.4,0.546,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.1776,0.26,0.5624,0.1411,0.17,0.6889,0.2992,0.32,0.3808,0.08,0.6,0.32,0.1104,0.08,0.8096,0.096,0.4,0.504,0.095,0.5,0.405,50.0,25.0,25.0,10.0,67.0,227.0,59.0,227.0,57.0,110.0,48.0,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,675.0,58.0,53.0,45.0,53.0,53.0,106.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2840,2015,STEPHENS,MARLOW,MARLOW MS,69I003505,83.0,B,69I003,63190.54,29320.11,0.06,0.14,0.27,0.48700000000000004,0.17,0.7,0.12,302.0,16.55,42602.9,0.0,11.49,2.0,0.9,1.5,2.0,Middle School,0.0563,0.1192,0.0099,0.0099,0.0,0.8013,0.0033,0.17,0.6723,0.0468,0.22,0.7332,0.33299999999999996,0.26,0.40700000000000003,0.1458,0.19,0.6642,0.032,0.2,0.768,0.4895,0.11,0.4005,0.2158,0.17,0.6142,0.1513,0.11,0.7387,0.2002,0.23,0.5698,0.0702,0.22,0.7098,50.0,25.0,25.0,10.0,83.0,279.0,72.0,280.0,75.0,93.0,70.0,193.0,76.0,0.0,0.0,845.0,74.0,66.0,62.0,67.0,63.0,133.0,62.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
2841,2014,SEQUOYAH,MULDROW,MULDROW MS,68I003510,81.0,B-,68I003,49004.0,18024.0,0.1,0.21,0.38,0.67,0.15,0.66,0.19,468.0,27.28,46626.12,0.24100000000000002,13.56,6.0,1.0,2.79,2.0,Middle School,0.0833,0.3953,0.0043,0.0321,0.0021,0.4573,0.0256,0.23,0.6006,0.1032,0.14,0.7568,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.2492,0.11,0.6408,0.22,0.12,0.66,0.5762,0.14,0.2838,0.1328,0.17,0.6972,0.1504,0.06,0.7896,0.11699999999999999,0.35,0.5329999999999999,0.078,0.22,0.7020000000000001,50.0,25.0,25.0,10.0,75.0,439.0,73.0,439.0,73.0,127.2373949579832,49.72478991596638,212.0,81.0,0.17940199335548174,1.3687707641196014,1304.0,72.0,94.0,60.0,97.0,53.0,191.0,56.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
2842,2015,TULSA,SKIATOOK,NEWMAN MS,72I007505,73.0,C,72I007,63069.81,32414.49,0.06,0.16,0.36,0.494,0.16,0.7,0.14,526.0,30.77,41968.15,0.381,10.37,3.79,1.0,2.46,2.58,Middle School,0.0266,0.3327,0.0,0.0095,0.0,0.6141,0.0171,0.18,0.6642,0.04,0.2,0.76,0.1891,0.39,0.4209,0.2025,0.19,0.6075,0.136,0.2,0.664,0.213,0.29,0.49700000000000005,0.0345,0.31,0.6555,0.12300000000000001,0.18,0.6970000000000001,0.1024,0.36,0.5376,0.1162,0.17,0.7138,50.0,25.0,25.0,10.0,73.0,501.0,72.0,502.0,72.0,169.0,58.0,335.0,61.0,0.0,0.0,1507.0,68.0,122.0,40.0,122.0,43.0,244.0,41.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2843,2015,BECKHAM,ELK CITY,8TH AND 9TH GRADE CTR,05I006610,76.0,C,05I006,70729.71,47634.49,0.03,0.13,0.42,0.64,0.17,0.67,0.16,464.0,28.81,42105.73,0.091,13.36,3.4,2.0,1.0,3.0,Middle School,0.222,0.0625,0.0086,0.0431,0.0,0.6185,0.0453,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.3901,0.17,0.4399,0.0552,0.31,0.6348,0.22,0.12,0.66,0.3969,0.19,0.4131,0.1332,0.26,0.6068,0.207,0.1,0.693,0.134,0.33,0.536,0.0354,0.41,0.5546,50.0,25.0,25.0,10.0,76.0,272.0,76.0,422.0,65.0,135.0,58.0,275.0,74.0,0.0,0.0,1104.0,69.0,64.0,52.0,100.0,49.0,164.0,50.0,0.94,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2845,2015,OKLAHOMA,WESTERN HEIGHTS,WESTERN HEIGHTS MS,55I041515,46.0,F,55I041,44586.8,93065.43,0.09,0.22,0.46,0.9620000000000001,0.11,0.7,0.19,572.0,32.43,41822.61,0.257,9.12,3.36,1.2,1.71,2.0,Middle School,0.3881,0.0577,0.035,0.1766,0.0052,0.2762,0.0612,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.1711,0.41,0.4189,0.0329,0.53,0.4371,0.0228,0.43,0.5472,0.1176,0.51,0.3724,0.0012,0.88,0.1188,0.0378,0.46,0.5022,0.040999999999999995,0.59,0.369,0.0084,0.58,0.4116,50.0,25.0,25.0,4.0,46.0,504.0,46.0,506.0,32.0,241.0,31.0,507.0,46.0,0.0,0.0,1758.0,40.0,121.0,37.0,120.0,38.0,241.0,37.0,0.93,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
2846,2015,GRADY,TUTTLE,TUTTLE MS,26I097505,97.0,A+,26I097,76942.34,37335.22,0.04,0.09,0.21,0.243,0.18,0.72,0.1,411.0,22.04,43925.27,0.23399999999999999,17.08,2.41,1.0,0.75,2.0,Middle School,0.0535,0.0998,0.0024,0.0024,0.0073,0.7932,0.0414,0.07,0.6138,0.2328,0.03,0.7372,0.4895,0.11,0.4005,0.3626,0.02,0.6174,0.2304,0.04,0.7296,0.5187,0.09,0.3913,0.1215,0.19,0.6885,0.196,0.02,0.784,0.1463,0.23,0.6237,0.1634,0.14,0.6966,50.0,25.0,25.0,10.0,97.0,391.0,91.0,392.0,89.0,128.0,69.0,214.0,83.0,0.0,0.0,1125.0,86.0,95.0,80.0,95.0,84.0,190.0,82.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2847,2014,OKLAHOMA,OKLAHOMA CITY,NORTHEAST MS,55I089521,66.0,D,55I089,51403.0,48041.0,0.09,0.27,0.47,0.83,0.21,0.56,0.23,131.0,6.54,49566.31,0.47,10.19,1.0,0.5,1.25,0.0,Middle School,0.0992,0.0076,0.0229,0.8015,0.0,0.0534,0.0153,0.65,0.35,0.0,0.39,0.61,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.02,0.5,0.48,0.0252,0.37,0.6048,0.0064,0.68,0.3136,0.0282,0.53,0.4418,0.0256,0.36,0.6144,0.0112,0.72,0.2688,0.0,0.44,0.56,50.0,25.0,25.0,8.0,47.0,126.0,63.0,126.0,47.0,56.0,32.0,50.0,32.0,0.17940199335548174,1.3687707641196014,358.0,48.0,30.0,60.0,30.0,63.0,60.0,62.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2848,2014,OKLAHOMA,OKLAHOMA CITY,ROOSEVELT MS,55I089523,59.0,F,55I089,51403.0,48041.0,0.09,0.27,0.47,0.97,0.21,0.56,0.23,634.0,40.29,44549.18,0.19699999999999998,7.63,5.5,2.79,7.78,3.75,Middle School,0.7965,0.0457,0.0047,0.0442,0.0,0.0883,0.0205,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.054000000000000006,0.4,0.546,0.0858,0.34,0.5742,0.2553,0.31,0.4347,0.10400000000000001,0.35,0.546,0.07200000000000001,0.2,0.728,0.0215,0.57,0.4085,0.0171,0.43,0.5529,50.0,25.0,25.0,4.0,54.0,575.0,49.0,581.0,46.0,298.0,27.0,298.0,54.0,0.17940199335548174,1.3687707641196014,1752.0,45.0,125.0,57.0,124.0,64.0,249.0,60.0,0.93,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
2849,2015,MAYES,PRYOR,PRYOR JHS,46I001610,72.0,C-,46I001,55289.49,122460.22,0.08,0.2,0.3,0.531,0.22,0.66,0.12,608.0,36.05,48920.13,0.268,14.42,2.35,1.6,1.5,2.24,Middle School,0.0477,0.375,0.0066,0.0066,0.0033,0.472,0.0888,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.2312,0.32,0.4488,0.1536,0.36,0.4864,0.195,0.22,0.585,0.2415,0.31,0.4485,0.1024,0.36,0.5376,0.1584,0.12,0.7216,0.114,0.4,0.486,0.1672,0.24,0.5928,50.0,25.0,25.0,8.0,72.0,377.0,77.0,551.0,66.0,230.0,61.0,375.0,64.0,0.0,0.0,1533.0,67.0,90.0,49.0,132.0,42.0,222.0,45.0,0.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
2850,2014,GRADY,TUTTLE,TUTTLE MS,26I097505,92.0,A-,26I097,75131.0,35009.0,0.03,0.11,0.25,0.23,0.16,0.74,0.09,385.0,21.93,43590.1,0.228,16.08,2.0,1.0,0.82,2.0,Middle School,0.0545,0.1221,0.0104,0.0026,0.0052,0.7636,0.0416,0.08,0.69,0.1805,0.05,0.7695,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.1001,0.23,0.6699,0.18,0.1,0.72,0.6208,0.03,0.3492,0.3444,0.18,0.4756,0.3234,0.02,0.6566,0.2132,0.18,0.6068,0.0675,0.25,0.6825,50.0,25.0,25.0,10.0,97.0,372.0,85.0,372.0,80.0,134.0,68.0,134.0,86.0,0.17940199335548174,1.3687707641196014,1012.0,81.0,83.0,83.0,85.0,72.0,168.0,77.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2851,2015,OKLAHOMA,OKLAHOMA CITY,JEFFERSON MS,55I089518,60.0,D-,55I089,53011.22,49735.22,0.08,0.27,0.47,0.89,0.22,0.55,0.22,858.0,52.17,50295.13,0.299,10.77,11.09,3.46,5.66,4.0,Middle School,0.6946,0.0431,0.0093,0.1037,0.0012,0.1422,0.0058,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.0884,0.48,0.4316,0.1404,0.22,0.6396,0.0657,0.27,0.6643,0.0615,0.59,0.3485,0.0156,0.48,0.5044,0.0264,0.34,0.6336,0.0312,0.61,0.3588,0.0384,0.36,0.6016,50.0,25.0,25.0,4.0,60.0,734.0,52.0,742.0,57.0,359.0,30.0,745.0,37.0,0.0,0.0,2580.0,46.0,173.0,58.0,173.0,66.0,346.0,62.0,0.93,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2852,2014,OKLAHOMA,PUTNAM CITY,MAYFIELD MS,55I001540,69.0,D+,55I001,62910.0,48980.0,0.06,0.16,0.42,1.04,0.32,0.57,0.11,670.0,40.04,45784.95,0.41200000000000003,8.44,6.95,2.0,3.9,3.0,Middle School,0.5015,0.0388,0.0104,0.2104,0.0,0.1866,0.0522,0.28,0.612,0.036000000000000004,0.4,0.564,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.0132,0.56,0.4268,0.054000000000000006,0.4,0.546,0.39,0.22,0.39,0.1725,0.25,0.5775,0.0438,0.27,0.6862,0.0672,0.44,0.4928,0.0135,0.55,0.4365,50.0,25.0,25.0,10.0,72.0,582.0,53.0,583.0,58.0,127.2373949579832,49.72478991596638,188.0,66.0,0.17940199335548174,1.3687707641196014,1544.0,56.0,121.0,61.0,121.0,57.0,242.0,59.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
2853,2015,TULSA,TULSA,HALE JHS,72I001661,35.0,F,72I001,57115.75,57723.51,0.09,0.23,0.49,1.1159999999999999,0.26,0.59,0.15,664.0,35.02,43884.91,0.214,10.35,7.93,3.0,1.45,2.0,Middle School,0.3916,0.0557,0.0105,0.2214,0.0045,0.2244,0.0919,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.0407,0.63,0.3293,0.0032,0.68,0.3168,0.0228,0.43,0.5472,0.0245,0.65,0.3255,0.0026,0.74,0.2574,0.01,0.5,0.49,0.0064,0.68,0.3136,0.0086,0.57,0.4214,50.0,25.0,25.0,2.0,35.0,510.0,38.0,521.0,22.0,221.0,22.0,512.0,27.0,0.0,0.0,1764.0,28.0,119.0,29.0,121.0,41.0,240.0,35.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
2855,2015,GRANT,POND CREEK-HUNTER,POND CREEK-HUNTER MS,27I090505,67.0,D+,27I090,58660.28,201970.82,0.03,0.11,0.28,0.515,0.21,0.67,0.12,99.0,5.41,50935.86,0.701,12.87,1.5,0.3,0.33,1.0,Middle School,0.1111,0.0505,0.0,0.0,0.0,0.798,0.0404,0.17,0.7636,0.1476,0.18,0.6724,0.2646,0.37,0.3654,0.1924,0.26,0.5476,0.1869,0.11,0.7031,0.1152,0.36,0.5248,0.099,0.45,0.451,0.0576,0.36,0.5824,0.0405,0.55,0.4095,0.0,0.18,0.82,50.0,25.0,25.0,10.0,67.0,89.0,64.0,90.0,58.0,49.0,61.0,74.0,64.0,0.0,0.0,302.0,62.0,20.0,60.0,21.0,14.0,41.0,37.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
