Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LowGrade,HighGrade,ReportCardType,TotalBonusPoints,OverallSchoolGrade,ELA_ExamCount,ELA_GrowthIndex,Math_ExamCount,Math_GrowthIndex,Science_ExamCount,Science_GrowthIndex,SocialStudies_ExamCount,SocialStudies_GrowthIndex,Overall_ExamCount,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus
2015,OKLAHOMA,EDMOND,IDA FREEMAN ES,55I012115,82,PK,5,Elementary,10,82,205,75,205,71,67,79,67,87,544,75,32,56,32,47,64,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,JOHN ROSS ES,55I012145,79,PK,5,Elementary,10,79,377,79,379,79,114,73,114,90,984,80,57,40,57,33,114,37,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,NORTHERN HILLS ES,55I012122,84,PK,5,Elementary,10,84,303,82,306,79,108,66,108,85,825,79,47,51,48,52,95,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,ORVIS RISNER ES,55I012125,76,PK,5,Elementary,10,76,237,78,236,75,80,69,80,86,633,77,38,42,38,18,76,30,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,RUSSELL DOUGHERTY ES,55I012110,104,PK,5,Elementary,10,104,147,97,147,93,50,88,50,98,394,94,23,96,23,87,46,91,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,SUNSET ES,55I012130,79,PK,5,Elementary,10,79,255,71,254,74,76,43,76,59,661,68,37,49,37,65,74,57,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,WASHINGTON IRVING ES,55I012160,97,PK,5,Elementary,10,97,353,91,353,90,127,86,127,94,960,90,58,66,58,83,116,74,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,WEST FIELD ES,55I012170,90,PK,5,Elementary,10,90,340,87,340,82,114,68,114,92,908,83,52,73,52,56,104,64,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,EDMOND,WILL ROGERS ES,55I012135,87,PK,5,Elementary,10,87,294,85,297,85,93,60,93,89,777,83,45,56,45,56,90,56,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,HARRAH,CLARA REYNOLDS ES,55I007110,93,2,3,Elementary,10,93,135,83,133,83,0,0,0,0,268,83,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,JONES,JONES ES,55I009105,78,PK,5,Elementary,10,78,239,73,239,69,82,73,82,80,642,72,41,49,41,49,82,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,LUTHER,LUTHER ES,55I003105,75,PK,4,Elementary,10,75,142,68,142,58,0,0,0,0,284,63,15,33,15,73,30,53,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,BARNES ES,55I052105,78,PK,5,Elementary,10,78,161,78,161,75,49,63,49,86,420,76,22,59,22,23,44,41,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,CLEVELAND BAILEY ES,55I052110,83,PK,5,Elementary,10,83,128,79,128,84,45,67,45,93,346,81,20,40,20,55,40,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,COUNTRY ESTATES ES,55I052115,73,PK,5,Elementary,10,73,158,65,158,61,48,54,48,81,412,64,24,46,24,54,48,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,DEL CITY ES,55I052120,75,PK,5,Elementary,10,75,266,67,267,64,82,59,82,79,697,66,44,45,44,59,88,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,MIDWEST CITY ES,55I052195,74,PK,5,Elementary,10,74,331,69,331,69,111,37,111,53,884,63,53,49,53,49,106,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,PARKVIEW ES,55I052185,83,PK,5,Elementary,10,83,269,75,269,71,92,51,92,80,722,71,41,71,41,61,82,66,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,PLEASANT HILL EC CTR,55I052135,74,PK,5,Elementary,10,74,72,68,72,64,20,50,20,95,184,67,11,45,11,45,22,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,RIDGECREST ES,55I052145,76,PK,5,Elementary,10,76,149,62,149,64,47,74,47,81,392,67,25,40,25,64,50,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,SCHWARTZ ES,55I052190,99,PK,5,Elementary,10,99,129,98,129,92,40,83,40,90,338,93,19,89,19,63,38,76,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,SOLDIER CREEK ES,55I052150,81,PK,5,Elementary,10,81,321,79,321,78,120,58,120,90,882,77,55,49,55,47,110,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,STEED ES,55I052160,72,PK,5,Elementary,10,72,165,70,165,64,47,51,47,77,424,66,23,35,23,52,46,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,TINKER ES,55I052165,80,PK,5,Elementary,10,80,167,75,167,74,54,61,54,78,442,73,25,48,25,56,50,52,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,MIDWEST CITY-DEL CITY,TOWNSEND ES,55I052170,78,PK,5,Elementary,10,78,189,77,189,68,59,69,59,85,496,74,32,44,32,53,64,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,BUCHANAN ES,55I089135,67,PK,6,Elementary,10,67,225,57,227,60,55,45,55,58,562,57,36,53,36,39,72,46,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,CAPITOL HILL ES,55I089166,54,PK,6,Elementary,10,54,222,44,230,40,60,22,60,42,572,40,37,46,37,43,74,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,CLEVELAND ES,55I089154,85,PK,6,Elementary,10,85,151,79,151,77,39,67,39,92,380,79,24,46,24,67,48,56,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (ES),55I089210,32,KG,5,Elementary,10,32,34,21,33,6,11,0,11,0,89,10,,,,,10,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,EUGENE FIELD ES,55I089215,69,PK,6,Elementary,10,69,241,54,242,66,62,37,62,65,607,58,40,48,42,52,82,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,FILLMORE ES,55I089220,56,PK,6,Elementary,10,56,412,47,414,43,86,27,86,47,998,43,74,47,76,33,150,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,GATEWOOD ES,55I089240,74,PK,6,Elementary,10,74,78,54,78,67,16,31,16,56,188,57,14,79,14,43,28,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,HAWTHORNE ES,55I089255,62,PK,6,Elementary,10,62,213,59,219,52,70,43,70,57,572,54,36,44,36,31,72,38,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,HORACE MANN ES,55I089270,72,PK,6,Elementary,10,72,177,63,185,64,54,35,54,54,470,59,29,52,30,67,59,59,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,JACKSON ES,55I089273,69,PK,6,Elementary,10,69,229,48,230,63,43,74,43,77,545,59,39,56,39,46,78,51,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,JOHNSON ES,55I089275,60,PK,6,Elementary,10,60,94,51,94,56,18,50,18,56,224,54,15,40,15,40,30,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,KAISER ES,55I089280,66,PK,6,Elementary,10,66,299,58,300,50,78,22,78,42,755,49,49,53,50,66,99,60,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,LEE ES,55I089295,59,PK,6,Elementary,10,59,249,46,253,45,56,32,56,48,614,45,42,45,42,52,84,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,LINWOOD ES,55I089305,67,PK,6,Elementary,10,67,191,54,194,51,53,57,53,66,491,55,33,64,33,36,66,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,M.L. KING JR. ES,55I089283,43,PK,6,Elementary,10,43,163,24,164,15,39,10,38,21,404,19,26,46,27,52,53,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,MARK TWAIN ES,55I089320,64,PK,6,Elementary,10,64,157,59,161,52,43,42,43,58,404,54,30,37,31,48,61,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,NICHOLS HILLS ES,55I089340,84,PK,6,Elementary,10,84,198,78,198,75,55,73,55,85,506,77,32,50,32,59,64,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,NORTH HIGHLAND ES,55I089343,46,PK,6,Elementary,10,46,158,30,159,19,40,13,40,25,397,24,26,46,26,54,52,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,OAKRIDGE ES,55I089344,51,PK,6,Elementary,10,51,95,47,95,33,23,4,23,13,236,34,16,50,16,38,32,44,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,PIERCE ES,55I089353,79,PK,6,Elementary,10,79,116,64,117,70,35,57,34,91,302,69,19,63,19,63,38,63,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,PRAIRIE QUEEN ES,55I089360,56,PK,6,Elementary,10,56,394,45,398,42,101,19,101,24,994,39,71,54,71,42,142,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,PUTNAM HEIGHTS ES,55I089365,75,PK,6,Elementary,10,75,150,63,150,49,40,55,40,68,380,57,24,71,25,68,49,69,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,QUAIL CREEK ES,55I089368,80,PK,6,Elementary,10,80,175,78,175,70,43,49,43,70,436,71,27,56,27,56,54,56,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,RIDGEVIEW ES,55I089375,82,PK,6,Elementary,10,82,121,77,121,72,31,65,31,87,304,75,19,47,19,74,38,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,SEQUOYAH ES,55I089395,59,PK,6,Elementary,10,59,156,47,157,40,34,38,34,62,381,45,26,58,27,37,53,47,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,SHIDLER ES,55I089400,48,PK,6,Elementary,10,48,142,27,143,34,28,14,28,11,341,28,25,44,25,36,50,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,SPENCER ES,55I089408,37,PK,5,Elementary,10,37,101,29,100,18,30,7,30,47,261,24,16,13,15,33,31,23,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,STAND WATIE ES,55I089410,51,PK,6,Elementary,10,51,346,40,348,38,91,23,91,30,876,36,64,38,65,48,129,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,VAN BUREN ES,55I089440,67,PK,6,Elementary,10,67,189,59,192,61,60,37,60,57,501,57,36,47,36,44,72,46,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,WEST NICHOLS HILLS ES,55I089455,81,PK,6,Elementary,10,81,129,73,128,70,37,59,37,81,331,71,20,55,20,60,40,57,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,WESTWOOD ES,55I089460,67,PK,6,Elementary,10,67,165,58,166,70,41,54,41,71,413,64,29,24,30,40,59,32,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,WHEELER ES,55I089465,57,PK,6,Elementary,10,57,196,40,197,46,49,35,49,55,491,44,36,42,36,44,72,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,OKLAHOMA CITY,WILSON ES,55I089480,77,PK,6,Elementary,10,77,170,81,170,77,51,65,51,90,442,79,29,45,29,17,58,31,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,APOLLO ES,55I001102,68,PK,5,Elementary,10,68,191,58,190,62,62,39,62,48,505,56,29,52,29,45,58,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,ARBOR GROVE ES,55I001110,65,PK,5,Elementary,10,65,243,58,246,63,88,39,88,58,665,58,39,26,39,51,78,38,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,CENTRAL ES,55I001105,82,PK,5,Elementary,10,82,300,67,302,71,100,58,100,85,802,70,47,57,48,69,95,63,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,CORONADO HEIGHTS ES,55I001115,78,PK,5,Elementary,10,78,200,73,200,75,64,75,64,89,528,76,31,42,31,42,62,42,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,DENNIS ES,55I001116,84,PK,5,Elementary,10,84,203,77,203,86,64,69,64,77,534,79,31,55,31,55,62,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,HARVEST HILLS ES,55I001118,77,PK,5,Elementary,10,77,202,72,202,75,62,50,61,77,527,71,28,57,28,43,56,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,HILLDALE ES,55I001120,83,PK,5,Elementary,10,83,285,65,286,70,86,60,86,78,743,68,44,68,44,75,88,72,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,KIRKLAND ES,55I001122,79,PK,5,Elementary,10,79,93,71,93,63,39,54,39,77,264,67,15,60,15,60,30,60,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,NORTHRIDGE ES,55I001125,77,PK,5,Elementary,10,77,279,74,279,69,105,66,105,84,768,73,44,48,44,43,88,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,OVERHOLSER ES,55I001126,85,PK,5,Elementary,10,85,181,72,183,74,68,66,67,87,499,74,29,72,29,66,58,69,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,RALPH DOWNS ES,55I001117,83,PK,5,Elementary,10,83,222,77,221,77,78,76,78,86,599,78,36,53,36,50,72,51,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,ROLLINGWOOD ES,55I001127,84,PK,5,Elementary,10,84,192,70,192,76,69,75,69,90,522,75,30,57,30,63,60,60,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,TULAKES ES,55I001128,84,PK,5,Elementary,10,84,249,69,248,76,75,57,75,84,647,72,40,73,39,64,79,68,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,WESTERN OAKS ES,55I001130,81,PK,5,Elementary,10,81,265,63,268,77,94,51,94,62,721,67,44,75,44,57,88,66,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,WILL ROGERS ES,55I001134,70,PK,5,Elementary,10,70,199,61,200,60,74,51,74,69,547,61,32,53,32,44,64,48,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKLAHOMA,PUTNAM CITY,WINDSOR HILLS ES,55I001135,70,PK,5,Elementary,10,70,293,54,294,55,98,39,98,62,783,54,43,60,44,55,87,57,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKMULGEE,BEGGS,BEGGS ES,56I004105,77,PK,4,Elementary,10,77,163,62,163,71,0,0,0,0,326,66,19,42,19,63,38,53,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKMULGEE,DEWAR,DEWAR ES,56I008105,68,PK,5,Elementary,10,68,76,68,76,55,21,29,21,52,194,57,11,55,11,55,22,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OKMULGEE,OKMULGEE,OKMULGEE ES,56I001130,67,3,5,Elementary,10,67,293,59,293,55,98,28,98,65,782,54,47,47,47,64,94,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,ANDERSON,ANDERSON PUBLIC SCHOOL,57C052105,81,PK,6,Elementary,10,81,142,68,141,81,31,68,31,81,345,74,25,40,25,76,50,58,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,BARNSDALL,BARNSDALL ES,57I029105,82,PK,6,Elementary,10,82,90,68,90,80,20,35,20,75,220,70,16,69,16,69,32,69,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,HOMINY,HORACE MANN ES,57I038105,65,1,5,Elementary,10,65,124,57,124,52,40,50,40,80,328,57,19,32,19,42,38,37,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,MCCORD,MCCORD PUBLIC SCHOOL,57C077105,92,PK,6,Elementary,10,92,119,87,119,82,32,72,32,97,302,84,22,77,22,64,44,70,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,PAWHUSKA,INDIAN CAMP ES,57I002110,63,PK,2,Elementary,10,63,350,57,351,62,111,32,170,54,982,55,67,39,68,35,135,37,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,SHIDLER,WARD ES,57I011105,85,PK,4,Elementary,10,85,37,78,37,70,0,0,0,0,74,74,,,,,,,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OSAGE,WOODLAND,WOODLAND ES,57I090105,75,PK,4,Elementary,10,75,59,85,59,47,0,0,0,0,118,66,,,,,14,50,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,COMMERCE,ALEXANDER ES,58I018105,74,PK,5,Elementary,10,74,168,69,168,73,54,56,54,76,444,70,25,52,25,32,50,42,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,FAIRLAND,FAIRLAND ES,58I031105,76,PK,5,Elementary,10,76,122,68,122,73,35,66,35,77,314,71,20,40,20,50,40,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,MIAMI,ROCKDALE ES,58I023115,75,KG,5,Elementary,10,75,61,79,61,62,21,67,21,86,164,72,,,,,18,44,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,MIAMI,WASHINGTON ES,58I023130,81,KG,5,Elementary,10,81,128,78,128,77,44,70,44,91,344,78,20,40,20,50,40,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,TULSA,COLLINSVILLE,HERALD ES,72I006120,81,3,5,Elementary,10,81,539,77,540,80,193,67,193,83,1465,78,89,45,90,48,179,46,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,QUAPAW,QUAPAW ES,58I014105,85,PK,5,Elementary,10,85,119,71,119,77,37,51,37,89,312,73,16,56,16,81,32,69,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,TULSA,COLLINSVILLE,WILSON ES,72I006115,81,1,2,Elementary,10,81,539,77,540,80,193,67,193,83,1465,78,89,45,90,48,179,46,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,TURKEY FORD,TURKEY FORD PUBLIC SCHOOL,58C010105,78,PK,6,Elementary,10,78,31,61,31,71,0,0,0,0,78,65,,,,,10,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,OTTAWA,WYANDOTTE,WYANDOTTE ES,58I001105,80,PK,5,Elementary,10,80,132,68,132,70,49,71,49,71,362,70,22,82,22,41,44,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,PERKINS-TRYON,PERKINS-TRYON INTERMEDIATE ES,60I056110,87,3,5,Elementary,10,87,349,81,349,82,105,77,104,89,907,82,57,53,57,61,114,57,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,STILLWATER,HIGHLAND PARK ES,60I016105,74,PK,5,Elementary,10,74,209,64,209,71,54,65,54,83,526,69,32,44,32,47,64,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,STILLWATER,RICHMOND ES,60I016135,97,PK,5,Elementary,10,97,198,87,198,86,75,73,75,95,546,86,33,67,33,97,66,82,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,STILLWATER,SANGRE RIDGE ES,60I016115,92,PK,5,Elementary,10,92,245,87,245,90,89,76,89,88,668,87,40,55,40,70,80,63,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,STILLWATER,SKYLINE ES,60I016120,88,PK,5,Elementary,10,88,177,81,177,84,64,72,64,91,482,82,27,59,27,63,54,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PAYNE,STILLWATER,WESTWOOD ES,60I016125,97,PK,5,Elementary,10,97,242,91,242,91,78,74,78,95,640,90,38,76,38,76,76,76,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PITTSBURG,MCALESTER,EMERSON ES,61I080110,78,1,4,Elementary,10,78,104,66,103,67,0,0,0,0,207,67,10,70,10,50,20,60,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PITTSBURG,MCALESTER,PARKER INTERMEDIATE CTR,61I080150,72,5,6,Elementary,10,72,395,65,396,71,195,45,195,73,1181,65,95,40,95,45,190,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PITTSBURG,MCALESTER,WILL ROGERS ES,61I080130,74,1,4,Elementary,10,74,228,71,228,68,0,0,0,0,456,69,28,50,28,36,56,43,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,ADA,ADA EC CTR,62I019105,71,PK,KG,Elementary,10,71,357,71,357,64,0,0,0,0,714,68,39,51,39,26,78,38,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,ADA,HAYES ES,62I019110,71,1,2,Elementary,10,71,357,71,357,64,0,0,0,0,714,68,39,51,39,26,78,38,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,ADA,WASHINGTON ES,62I019125,71,3,4,Elementary,10,71,357,71,357,64,0,0,0,0,714,68,39,51,39,26,78,38,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,ADA,WILLARD ES,62I019130,78,5,6,Elementary,10,78,364,72,364,70,177,56,177,82,1082,70,88,50,87,57,175,54,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,BYNG,BYNG ES,62I016105,86,4,6,Elementary,10,86,238,83,238,82,82,51,82,85,640,79,58,62,58,60,116,61,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,BYNG,HOMER ES,62I016110,86,PK,5,Elementary,10,86,197,83,197,85,52,69,52,90,498,83,29,48,29,59,58,53,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,LATTA,LATTA ES,62I024105,86,PK,5,Elementary,10,86,163,79,163,87,54,72,54,89,434,82,26,35,27,74,53,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,PONTOTOC,STONEWALL,STONEWALL ES,62I030105,83,PK,4,Elementary,10,83,67,63,67,66,0,0,0,0,134,64,,,,,12,58,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,BETHEL,BETHEL ES,63I003105,76,PK,5,Elementary,10,76,267,70,267,76,82,52,82,71,698,70,45,38,45,56,90,47,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,DALE,DALE ES,63I002105,88,PK,5,Elementary,10,88,131,88,131,82,48,73,48,88,358,84,21,57,21,52,42,55,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,SHAWNEE,JEFFERSON ES,63I093130,62,1,5,Elementary,10,62,178,53,177,50,63,54,63,56,481,53,30,40,30,40,60,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,SHAWNEE,SEQUOYAH ES,63I093137,73,1,5,Elementary,10,73,192,71,192,67,62,45,62,56,508,64,31,52,31,39,62,45,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,SHAWNEE,WILL ROGERS ES,63I093145,71,1,5,Elementary,10,71,187,68,187,67,60,37,60,75,494,65,31,45,31,35,62,40,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,TECUMSEH,BARNARD ES,63I092105,72,1,2,Elementary,10,72,390,63,389,63,117,55,118,81,1014,64,66,42,66,56,132,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
2015,POTTAWATOMIE,TECUMSEH,CROSS TIMBERS ES,63I092120,72,3,5,Elementary,10,72,390,63,389,63,117,55,118,81,1014,64,66,42,66,56,132,49,0.95,10,0,,,0,,,0,0,,0,0,0,0,0,0
