,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
60,2016,65I015705,SWEETWATER HS,92,68059.5,492395.67,0.0,0.17,0.17,0.9390000000000001,0.2,0.7,0.1,33,5.54,50596.79,0.361,15.48,0.0,0.13,0.25,0.75,0.0909,0.0,0.0,0.0,0.0,0.8485,0.0606,33.0,0.67,0.0,0.33,0.2211,0.33,0.4489,,,,,,,0.33,0.0,0.67,,,,0.065,0.5,0.435
61,2016,76I003720,WAYNOKA HS,100,61447.24,240476.39,0.04,0.11,0.47,0.284,0.18,0.67,0.15,67,6.71,46596.75,0.27699999999999997,11.45,0.57,0.5,1.0,0.5,0.1343,0.0597,0.0,0.0,0.0,0.7612,0.0448,67.0,0.43,0.0,0.57,,,,0.06,0.4,0.54,0.08,0.2,0.72,0.13,0.0,0.87,,,,0.0,0.25,0.75
62,2014,77I005705,FORT SUPPLY HS,88,58068.0,289101.0,0.04,0.26,0.17,0.45,0.07,0.59,0.34,31,4.05,46854.81,0.0,8.17,0.35,0.67,0.13,0.5,0.0323,0.0645,0.0,0.0323,0.0,0.8065,0.0645,31.0,,,,,,,,,,,,,0.38,0.0,0.62,,,,,,
63,2014,23I003705,ARNETT HS,98,75769.0,154291.0,0.04,0.07,0.12,0.2,0.27,0.64,0.1,59,7.61,43771.26,0.51,12.02,0.5,0.43,0.29,0.87,0.1017,0.0339,0.0,0.0169,0.0,0.8475,0.0,59.0,0.4984,0.11,0.3916,0.17,0.0,0.83,0.0,0.71,0.29,0.27,0.0,0.73,0.17,0.0,0.83,0.58,0.0,0.42,0.0994,0.29,0.6106
64,2016,24I018705,KREMLIN-HILLSDALE HS,83,98632.41,100553.96,0.04,0.05,0.07,0.304,0.29,0.63,0.08,79,6.33,43374.55,0.379,15.48,0.0,0.6,0.31,0.5,0.038,0.0506,0.0127,0.0506,0.0,0.7975,0.0506,79.0,0.0616,0.44,0.4984,,,,0.048,0.52,0.43200000000000005,0.1104,0.08,0.8096,,,,,,,0.1064,0.44,0.4536
65,2015,69I034705,CENTRAL HIGH HS,93,68079.3,30347.1,0.03,0.08,0.2,0.302,0.22,0.7,0.08,106,6.57,45562.95,0.392,16.41,0.33,0.33,0.5,0.5,0.0472,0.0472,0.0,0.0472,0.0,0.8491,0.0094,106.0,,,,0.1349,0.29,0.5751,0.115,0.54,0.345,0.168,0.16,0.672,0.3298,0.03,0.6402,0.2158,0.17,0.6142,0.2511,0.19,0.5589
66,2014,24I085705,DRUMMOND HS,96,65864.0,35285.0,0.07,0.08,0.19,0.39,0.19,0.64,0.16,98,7.75,46236.22,0.204,18.56,0.71,0.5,0.25,0.5,0.1429,0.0102,0.0,0.0102,0.0,0.8163,0.0204,98.0,0.43,0.0,0.57,0.1672,0.12,0.7128,0.0737,0.33,0.5963,0.225,0.1,0.675,0.33,0.0,0.67,0.4128,0.04,0.5472,0.57,0.05,0.38
67,2015,61I011705,HAILEYVILLE HS,85,48410.24,37008.93,0.06,0.19,0.45,0.731,0.12,0.74,0.14,104,7.29,44578.43,0.353,10.94,1.71,0.57,1.29,0.71,0.0,0.6442,0.0,0.0192,0.0,0.3077,0.0288,104.0,0.0,0.29,0.71,0.0736,0.08,0.8464,0.0,0.62,0.38,0.2075,0.17,0.6225,0.3,0.0,0.7,0.0,0.07,0.93,,,
68,2014,40I062705,WHITESBORO HS,88,41468.0,18295.0,0.14,0.28,0.27,0.82,0.17,0.7,0.13,71,5.95,43825.04,0.225,21.39,0.5,0.28,0.45,0.14,0.0141,0.0423,0.0141,0.0,0.0,0.6479,0.2817,71.0,0.0,0.5,0.5,0.0448,0.36,0.5952,0.125,0.5,0.375,0.17,0.0,0.83,0.23,0.0,0.77,0.4136,0.06,0.5264,0.3666,0.06,0.5734
69,2014,51I008705,OKTAHA HS,90,59942.0,10063.0,0.08,0.11,0.23,0.6,0.12,0.76,0.12,245,12.64,45881.09,0.15,16.95,1.0,0.5,3.11,1.0,0.0163,0.5061,0.0,0.0122,0.0122,0.449,0.0041,245.0,0.2418,0.07,0.6882,0.4268,0.03,0.5432,0.0099,0.67,0.3201,0.1204,0.14,0.7396,0.2325,0.07,0.6975,0.61,0.0,0.39,0.228,0.24,0.532
70,2015,18I006705,KETCHUM HS,83,51840.61,93039.12,0.1,0.24,0.4,0.58,0.16,0.68,0.15,219,15.03,43092.61,0.289,14.31,1.0,0.69,1.28,1.0,0.0365,0.4795,0.0,0.0046,0.0,0.41100000000000003,0.0685,219.0,0.1716,0.22,0.6084,0.0176,0.56,0.4224,0.0658,0.53,0.4042,0.1335,0.11,0.7565,0.1425,0.05,0.8075,0.132,0.12,0.748,0.46799999999999997,0.1,0.43200000000000005
71,2014,32I001705,MOSS HS,89,58947.0,61310.0,0.08,0.18,0.17,0.52,0.12,0.74,0.14,88,4.42,39788.28,0.38799999999999996,11.77,0.5,0.29,0.14,2.0,0.0795,0.3409,0.0,0.0114,0.0,0.5227,0.0455,88.0,0.21600000000000003,0.1,0.684,,,,0.0528,0.56,0.3872,0.3325,0.05,0.6175,0.0602,0.14,0.7998,0.2912,0.09,0.6188,0.15,0.4,0.45
72,2016,17I001705,WALTERS HS,89,54331.73,25387.82,0.09,0.18,0.34,0.474,0.17,0.69,0.14,211,13.79,44617.42,0.08800000000000001,17.66,0.0,0.5,0.29,1.0,0.0427,0.1611,0.0047,0.019,0.0,0.6967,0.0758,211.0,0.215,0.14,0.645,0.0584,0.27,0.6716,0.0259,0.63,0.3441,0.166,0.17,0.664,0.2992,0.12,0.5808,0.1422,0.21,0.6478,0.126,0.3,0.574
73,2016,19I021705,DEPEW HS,83,59587.9,78745.79,0.04,0.11,0.17,0.635,0.16,0.71,0.14,126,7.71,44551.42,0.223,13.27,0.5,0.5,0.0,1.25,0.0079,0.1667,0.0,0.0317,0.0,0.6587,0.1349,126.0,0.2349,0.19,0.5751,0.1008,0.37,0.5292,0.0177,0.41,0.5723,0.0,0.04,0.96,0.1674,0.07,0.7626,0.3913,0.09,0.5187,0.102,0.4,0.498
74,2015,67I003705,BOWLEGS HS,73,54928.71,28574.87,0.04,0.1,0.19,0.711,0.15,0.66,0.19,90,6.22,44296.03,0.23600000000000002,11.63,1.5,0.5,0.88,0.88,0.0333,0.2889,0.0,0.0,0.0,0.4222,0.2556,90.0,0.1368,0.24,0.6232,,,,0.0336,0.58,0.3864,0.0464,0.42,0.5336,0.22,0.0,0.78,0.0432,0.46,0.4968,0.0304,0.62,0.3496
75,2015,07I003705,ACHILLE HS,91,50408.51,96025.77,0.13,0.14,0.31,0.7,0.15,0.68,0.17,100,6.86,44367.6,0.271,11.13,0.57,0.43,0.18,0.57,0.01,0.22,0.0,0.04,0.0,0.7,0.03,100.0,0.068,0.15,0.782,,,,0.0693,0.37,0.5607,0.045,0.1,0.855,0.2,0.0,0.8,,,,0.174,0.13,0.696
76,2015,35I035705,COLEMAN HS,90,65554.24,42326.61,0.1,0.16,0.27,0.773,0.22,0.62,0.16,66,4.73,42438.43,0.063,13.5,0.0,0.25,0.25,0.12,0.1364,0.3333,0.0,0.0,0.0152,0.4545,0.0606,66.0,0.5,0.0,0.5,,,,0.0,0.6,0.4,0.1,0.0,0.9,,,,,,,0.44,0.12,0.44
77,2015,47I005705,WASHINGTON HS,88,83803.81,26394.29,0.01,0.03,0.2,0.19699999999999998,0.23,0.67,0.1,274,12.29,45525.36,0.128,15.88,1.43,0.5,3.1,1.33,0.0584,0.1241,0.0036,0.0036,0.0,0.8102,0.0,274.0,0.2457,0.09,0.6643,0.3034,0.18,0.5166,0.0352,0.56,0.4048,0.0623,0.11,0.8277,0.2784,0.04,0.6816,0.5487,0.07,0.3813,0.3588,0.08,0.5612
78,2016,33I001705,NAVAJO HS,87,77065.58,22591.41,0.03,0.11,0.15,0.324,0.36,0.56,0.08,102,7.83,44539.28,0.19,18.37,0.5,0.33,0.33,0.67,0.098,0.0392,0.0196,0.0098,0.0,0.8039,0.0294,102.0,,,,0.322,0.08,0.598,,,,0.03,0.25,0.72,0.3007,0.03,0.6693,0.1704,0.29,0.5396,0.1608,0.33,0.5092
79,2014,61I014715,KIOWA HS,97,55879.0,231812.0,0.05,0.17,0.24,0.52,0.13,0.72,0.16,95,9.0,49514.72,0.46,15.9,0.72,0.71,0.61,1.0,0.0105,0.3474,0.0,0.0,0.0,0.6211,0.0211,95.0,0.3293,0.11,0.5607,0.5264,0.06,0.4136,0.5162,0.11,0.3738,0.4982,0.06,0.4418,0.65,0.0,0.35,0.8,0.0,0.2,0.74,0.0,0.26
80,2014,24I018705,KREMLIN-HILLSDALE HS,103,81096.0,101208.0,0.04,0.04,0.08,0.33,0.27,0.63,0.1,87,6.78,36738.76,0.361,12.7,0.38,1.0,0.44,0.63,0.0115,0.046,0.023,0.0115,0.0,0.8621,0.046,87.0,0.3069,0.07,0.6231,,,,,,,0.18,0.0,0.82,0.0,0.0,1.0,0.4224,0.04,0.5376,0.2952,0.18,0.5248
81,2016,24I094705,COVINGTON-DOUGLAS HS,90,56866.77,101810.47,0.03,0.17,0.34,0.6579999999999999,0.2,0.69,0.12,79,6.49,43524.67,0.28,12.31,0.5,0.36,0.83,0.86,0.1266,0.0,0.0,0.0,0.0,0.7089,0.1646,79.0,0.18,0.1,0.72,,,,0.0572,0.56,0.3828,0.22,0.12,0.66,0.133,0.05,0.8170000000000001,,,,0.135,0.1,0.765
82,2016,35I037705,WAPANUCKA HS,75,57796.21,55580.88,0.08,0.18,0.46,0.39,0.19,0.6,0.22,59,4.86,44472.51,0.441,15.21,0.29,0.14,0.14,0.79,0.1017,0.3729,0.0,0.0169,0.0,0.4915,0.0169,59.0,0.16,0.2,0.64,0.0,0.86,0.14,0.0616,0.44,0.4984,0.0979,0.11,0.7921,0.14,0.0,0.86,0.4984,0.11,0.3916,0.0,0.71,0.29
83,2015,23I042705,SHATTUCK HS,92,62864.61,86237.83,0.05,0.23,0.33,0.34700000000000003,0.25,0.65,0.1,98,8.5,43177.29,0.441,13.01,1.13,0.38,0.63,1.0,0.1837,0.0,0.0306,0.0,0.0,0.7653,0.0204,98.0,0.0984,0.18,0.7216,0.0,0.29,0.71,0.0,0.44,0.56,0.1513,0.11,0.7387,0.37,0.0,0.63,0.2574,0.22,0.5226,0.2378,0.18,0.5822
84,2014,48I013705,EAGLETOWN HS,81,37946.0,28107.0,0.14,0.21,0.27,0.82,0.09,0.72,0.19,82,7.43,42114.3,0.26899999999999996,8.37,0.57,0.5,0.5,0.29,0.0,0.2683,0.0366,0.0244,0.0122,0.6341,0.0244,82.0,0.1139,0.33,0.5561,,,,0.0,0.79,0.21,0.0913,0.17,0.7387,0.0528,0.12,0.8272,0.1139,0.33,0.5561,0.063,0.55,0.387
85,2015,18I017715,WELCH HS,80,52897.92,40120.34,0.05,0.15,0.26,0.529,0.13,0.75,0.12,87,9.47,47146.3,0.348,13.41,0.74,0.29,0.14,0.3,0.046,0.4023,0.0,0.0115,0.0,0.5402,0.0,87.0,0.3362,0.18,0.4838,0.1064,0.24,0.6536,0.016,0.68,0.304,0.1209,0.07,0.8091,0.1786,0.06,0.7614,0.3999,0.07,0.5301,0.0616,0.23,0.7084
86,2014,41I134705,AGRA HS,96,65865.0,14454.0,0.07,0.17,0.21,0.71,0.12,0.7,0.18,104,10.72,43778.91,0.45299999999999996,10.79,0.0,0.25,0.0,1.0,0.0385,0.3846,0.0,0.0192,0.0,0.5577,0.0,104.0,0.2555,0.27,0.4745,0.062,0.38,0.5579999999999999,0.042,0.4,0.5579999999999999,0.2232,0.07,0.7068,0.0651,0.07,0.8649,0.4368,0.16,0.4032,0.44,0.12,0.44
87,2016,08I056705,APACHE HS,82,57878.19,43627.17,0.13,0.17,0.37,0.79,0.19,0.68,0.13,167,12.43,43756.54,0.207,16.15,0.5,0.86,0.71,2.0,0.0898,0.3832,0.0,0.006,0.0,0.3653,0.1557,167.0,0.3822,0.09,0.5278,0.1273,0.33,0.5427,0.0,0.62,0.38,0.087,0.13,0.7829999999999999,0.2349,0.13,0.6351,0.405,0.1,0.495,0.053,0.47,0.47700000000000004
88,2015,67I007705,VARNUM HS,75,58715.31,22837.37,0.05,0.22,0.4,0.693,0.17,0.64,0.18,75,6.66,39971.02,0.429,9.85,0.29,0.25,0.25,1.0,0.08,0.48,0.0,0.0133,0.0,0.4133,0.0133,75.0,0.3348,0.07,0.5952,,,,0.0406,0.71,0.2494,0.0798,0.43,0.4902,0.38,0.0,0.62,0.06,0.4,0.54,0.527,0.15,0.32299999999999995
89,2014,26I097705,TUTTLE HS,98,75131.0,35009.0,0.03,0.11,0.25,0.18,0.16,0.74,0.09,504,33.95,42228.95,0.265,13.04,2.0,1.0,0.53,2.0,0.0417,0.129,0.0099,0.004,0.0,0.8115,0.004,504.0,0.414,0.08,0.506,0.4085,0.05,0.5415,0.2475,0.25,0.5025,0.3264,0.04,0.6336,0.4059,0.01,0.5841,0.4277,0.09,0.4823,0.5358,0.06,0.4042
90,2015,32I001705,MOSS HS,85,56446.1,65225.9,0.11,0.15,0.09,0.51,0.11,0.72,0.17,98,4.07,40666.09,0.35100000000000003,12.82,0.5,0.5,0.0,2.0,0.0714,0.1224,0.0,0.0204,0.0,0.6327,0.1531,98.0,0.3916,0.11,0.4984,0.0442,0.74,0.2158,0.03,0.5,0.47,0.2068,0.06,0.7332,0.28800000000000003,0.04,0.672,0.247,0.05,0.703,0.0616,0.44,0.4984
91,2014,41I003705,DAVENPORT HS,74,50411.0,38522.0,0.12,0.19,0.3,0.42,0.06,0.74,0.2,119,7.0,44338.14,0.14300000000000002,13.71,0.88,0.5,0.49,0.5,0.1008,0.1933,0.0,0.0168,0.0,0.6639,0.0252,119.0,0.0549,0.39,0.5551,0.0148,0.63,0.3552,0.047,0.53,0.423,0.1953,0.07,0.7347,0.152,0.05,0.7979999999999999,,,,0.23,0.08,0.69
92,2014,50I001705,SULPHUR HS,87,52246.0,23547.0,0.07,0.17,0.28,0.57,0.17,0.62,0.21,399,22.0,43551.62,0.23399999999999999,11.68,1.43,1.0,0.64,2.0,0.0877,0.2857,0.005,0.01,0.0025,0.604,0.005,399.0,0.248,0.2,0.552,0.2132,0.18,0.6068,0.14,0.3,0.56,0.2457,0.09,0.6643,0.2418,0.07,0.6882,0.2262,0.22,0.5538,0.4717,0.11,0.4183
93,2016,22I010705,TALOGA HS,76,87871.35,618737.1,0.01,0.12,0.23,0.5710000000000001,0.25,0.68,0.07,21,4.66,48384.75,0.544,9.18,0.5,0.38,0.38,0.11,0.0,0.0476,0.0,0.0,0.0,0.9524,0.0,21.0,0.0858,0.22,0.6942,,,,,,,0.2739,0.17,0.5561,,,,,,,0.0602,0.57,0.3698
94,2016,41I003705,DAVENPORT HS,91,53313.85,43396.0,0.08,0.19,0.33,0.41,0.09,0.73,0.18,117,7.3,44540.0,0.13699999999999998,15.73,0.88,0.5,0.5,0.5,0.0427,0.2222,0.0,0.0256,0.0,0.6752,0.0342,117.0,0.2054,0.21,0.5846,0.0,0.87,0.13,,,,0.1335,0.11,0.7565,0.0564,0.06,0.8836,0.071,0.29,0.639,0.215,0.14,0.645
95,2015,17I001705,WALTERS HS,82,55900.76,25437.07,0.08,0.17,0.27,0.44799999999999995,0.19,0.68,0.13,212,13.38,42823.82,0.18600000000000003,15.1,0.0,0.44,0.43,0.91,0.0755,0.1415,0.0,0.0047,0.0,0.7170000000000001,0.0613,212.0,0.2001,0.13,0.6699,0.0609,0.13,0.8091,0.019,0.62,0.361,0.1275,0.15,0.7225,0.2688,0.04,0.6912,0.1691,0.11,0.7209,0.2511,0.19,0.5589
96,2015,15I002705,TUPELO HS,87,50510.28,47673.67,0.04,0.22,0.31,0.593,0.16,0.63,0.2,81,5.67,47239.42,0.5720000000000001,20.81,1.0,0.29,0.86,0.86,0.037000000000000005,0.2716,0.0,0.0,0.0,0.5802,0.1111,81.0,0.1955,0.15,0.6545,0.29,0.0,0.71,0.0,0.85,0.15,0.0,0.08,0.92,0.4,0.0,0.6,0.068,0.15,0.782,0.5544,0.12,0.3256
97,2015,41I134705,AGRA HS,84,71860.53,16479.11,0.07,0.18,0.26,0.757,0.12,0.71,0.16,107,9.11,45383.88,0.40399999999999997,13.14,0.0,0.25,0.0,1.0,0.027999999999999997,0.3458,0.0,0.0093,0.0,0.6168,0.0,107.0,0.1476,0.18,0.6724,0.0216,0.46,0.5184,0.0294,0.58,0.3906,0.0924,0.16,0.7476,0.26,0.0,0.74,0.2187,0.19,0.5913,0.3444,0.16,0.4956
98,2014,13I002705,BOISE CITY HS,79,55720.0,115112.0,0.02,0.21,0.48,0.6,0.19,0.64,0.17,80,7.4,43920.14,0.031,8.86,0.22,0.23,0.26,1.0,0.375,0.0,0.025,0.0,0.0,0.6,0.0,80.0,0.0484,0.56,0.3916,0.1806,0.14,0.6794,0.0748,0.56,0.3652,0.14400000000000002,0.28,0.5760000000000001,0.23,0.0,0.77,0.2492,0.11,0.6408,,,
99,2016,63I002705,DALE HS,89,67048.46,21340.43,0.11,0.19,0.38,0.311,0.19,0.7,0.11,228,12.32,49352.14,0.423,20.57,1.0,0.5,1.05,0.5,0.0219,0.1974,0.0044,0.0263,0.0,0.7456,0.0044,228.0,0.3315,0.15,0.5185,0.3362,0.18,0.4838,0.1173,0.31,0.5727,0.2112,0.12,0.6688,0.37,0.0,0.63,0.71,0.0,0.29,0.105,0.25,0.645
100,2015,40I003705,HEAVENER HS,82,39152.33,19161.93,0.1,0.3,0.35,0.509,0.09,0.64,0.27,338,27.05,43323.02,0.377,11.16,3.5,2.5,1.0,2.0,0.2574,0.568,0.0,0.003,0.0,0.1657,0.0059,338.0,0.2607,0.21,0.5293,0.0365,0.27,0.6935,0.1098,0.39,0.5002,0.2494,0.14,0.6106,0.1881,0.01,0.8019,0.1752,0.27,0.5548,0.1702,0.26,0.5698
101,2016,05I002705,MERRITT HS,90,115205.69,63890.27,0.03,0.06,0.16,0.677,0.24,0.7,0.07,161,10.97,46519.65,0.201,16.93,1.0,0.5,0.63,1.25,0.1242,0.0497,0.0,0.0062,0.0062,0.8137,0.0,161.0,0.3078,0.19,0.5022,0.3913,0.09,0.5187,0.2294,0.26,0.5106,0.247,0.05,0.703,0.1598,0.06,0.7802,0.5301,0.07,0.3999,0.207,0.1,0.693
102,2015,08I064715,CYRIL HS,79,44547.95,22266.93,0.11,0.1,0.22,0.51,0.14,0.76,0.1,102,6.42,39882.11,0.244,11.2,0.0,0.43,1.71,1.0,0.0686,0.2059,0.0,0.0098,0.0,0.6667,0.049,102.0,0.0748,0.32,0.6052,0.0,0.69,0.31,0.012,0.7,0.28800000000000003,0.37,0.0,0.63,0.1222,0.06,0.8178,0.0897,0.31,0.6003,0.0944,0.41,0.4956
103,2015,62I009705,VANOSS HS,89,57160.12,32874.66,0.07,0.14,0.24,0.635,0.17,0.65,0.18,137,11.03,45205.11,0.596,13.45,1.0,1.0,0.43,1.0,0.0438,0.2993,0.0073,0.0,0.0146,0.6277,0.0073,137.0,0.3534,0.07,0.5766,0.1246,0.11,0.7654,0.18,0.28,0.54,0.2635,0.15,0.5865,0.2976,0.04,0.6624,0.2511,0.19,0.5589,0.4608,0.04,0.4992
104,2014,24I056705,PIONEER-PLEASANT VALE HS,89,53417.0,135648.0,0.06,0.17,0.4,0.51,0.13,0.73,0.14,157,9.52,44616.94,0.355,16.75,0.93,0.25,0.83,0.5,0.172,0.0191,0.0,0.0382,0.0,0.7707,0.0,157.0,0.2139,0.31,0.4761,0.071,0.29,0.639,0.1708,0.39,0.4392,0.1805,0.05,0.7695,0.1128,0.06,0.8272,0.3132,0.13,0.5568,0.43,0.14,0.43
105,2016,64I001705,RATTAN HS,83,51491.58,13080.3,0.1,0.16,0.38,0.504,0.15,0.69,0.15,139,11.08,51477.89,0.154,20.09,1.0,0.7,0.59,0.5,0.0216,0.4029,0.0072,0.0,0.0,0.5468,0.0216,139.0,0.55,0.0,0.45,0.25,0.0,0.75,0.1525,0.39,0.4575,0.1079,0.17,0.7221,0.23,0.0,0.77,0.52,0.0,0.48,0.0816,0.52,0.3984
106,2015,15I001705,COALGATE HS,86,50593.38,102000.06,0.09,0.23,0.45,0.71,0.13,0.72,0.16,224,16.1,46332.46,0.324,14.26,0.9,0.5,3.07,1.0,0.0446,0.4196,0.0,0.0045,0.0,0.4554,0.0759,224.0,0.3864,0.08,0.5336,0.3168,0.12,0.5632,0.0342,0.43,0.5358,0.2592,0.04,0.7008,0.0,0.05,0.95,0.1716,0.22,0.6084,0.2494,0.14,0.6106
107,2015,46I002705,ADAIR HS,99,58952.16,26003.38,0.07,0.16,0.31,0.455,0.17,0.7,0.13,303,17.59,44417.11,0.1,11.77,1.17,0.61,0.29,1.0,0.0,0.3828,0.0033,0.0066,0.0033,0.6007,0.0033,303.0,0.784,0.02,0.196,0.4171,0.03,0.5529,0.0806,0.38,0.5394,0.18899999999999997,0.1,0.711,0.4802,0.02,0.4998,0.735,0.02,0.245,0.3192,0.16,0.5208
108,2015,58I014705,QUAPAW HS,71,46157.55,28293.64,0.13,0.26,0.34,0.639,0.11,0.73,0.17,166,11.57,48133.97,0.12300000000000001,17.2,0.0,0.43,0.43,1.0,0.0,0.4036,0.006,0.0,0.0,0.5843,0.006,166.0,0.0234,0.61,0.3666,0.0285,0.43,0.5415,0.0,0.76,0.24,0.37,0.0,0.63,0.21,0.0,0.79,0.1139,0.33,0.5561,0.4048,0.12,0.4752
109,2015,71I009705,DAVIDSON HS,62,50301.75,66353.13,0.12,0.16,0.6,0.885,0.16,0.53,0.3,26,2.71,44192.11,0.369,24.64,0.0,0.21,0.58,0.43,0.4231,0.1154,0.0,0.0,0.0,0.4615,0.0,26.0,,,,,,,,,,,,,0.17,0.0,0.83,0.1411,0.17,0.6889,,,
110,2016,69I003705,MARLOW HS,87,64094.45,30628.77,0.03,0.14,0.27,0.402,0.18,0.69,0.13,368,23.35,44974.35,0.214,15.39,3.0,1.0,0.5,2.0,0.0652,0.2065,0.0054,0.0082,0.0,0.7092,0.0054,368.0,0.364,0.09,0.546,0.32299999999999995,0.15,0.527,0.0,0.83,0.17,0.2288,0.12,0.6512,0.3135,0.05,0.6365,0.3827,0.11,0.5073,0.1072,0.33,0.5628
111,2014,75I078705,CORDELL HS,100,64320.0,50369.0,0.04,0.13,0.28,0.49,0.23,0.65,0.12,139,12.92,42559.62,0.16699999999999998,12.71,0.44,0.5,0.68,1.0,0.1223,0.036000000000000004,0.0072,0.0,0.0,0.8058,0.0288,139.0,,,,0.0801,0.11,0.8099,0.1659,0.21,0.6241,0.2646,0.02,0.7154,0.4,0.0,0.6,0.261,0.1,0.639,0.5546,0.06,0.3854
112,2015,04I128705,TURPIN HS,70,64576.59,81538.58,0.05,0.11,0.19,0.563,0.13,0.65,0.23,119,9.85,44266.5,0.13,10.1,1.01,0.35,0.5,1.0,0.4958,0.0,0.0,0.0168,0.0,0.4874,0.0,119.0,0.1152,0.28,0.6048,0.0165,0.67,0.3135,0.0273,0.61,0.3627,0.2325,0.07,0.6975,0.19,0.05,0.76,0.182,0.3,0.518,0.035,0.65,0.315
113,2014,63I112705,ASHER HS,87,60787.0,19656.0,0.06,0.15,0.17,0.63,0.1,0.74,0.16,80,5.71,43261.86,0.275,9.48,0.5,0.5,0.0,0.5,0.1125,0.3625,0.0,0.0125,0.0,0.5125,0.0,80.0,0.2937,0.11,0.5963,0.128,0.2,0.672,0.0,0.84,0.16,0.0,0.21,0.79,0.32899999999999996,0.06,0.611,0.4089,0.13,0.4611,0.2016,0.28,0.5184
114,2016,21I003715,KANSAS HS,79,48605.39,15275.0,0.14,0.22,0.21,0.696,0.11,0.72,0.17,299,19.57,43611.16,0.27699999999999997,15.86,2.71,1.0,0.43,1.0,0.0301,0.6355,0.0167,0.0067,0.0033,0.2943,0.0134,299.0,0.1302,0.07,0.7998,0.2125,0.15,0.6375,0.0042,0.79,0.2058,0.051,0.15,0.799,0.2254,0.02,0.7546,0.1892,0.14,0.6708,0.1005,0.33,0.5695
115,2015,41I003705,DAVENPORT HS,87,48812.64,40392.92,0.1,0.19,0.4,0.439,0.07,0.74,0.19,114,7.0,44209.43,0.14300000000000002,14.71,0.88,0.5,0.5,0.5,0.0789,0.2105,0.0,0.0175,0.0,0.6491,0.0439,114.0,0.0689,0.47,0.4611,0.0,0.5,0.5,0.027999999999999997,0.6,0.37200000000000005,0.1548,0.14,0.7052,0.14,0.0,0.86,0.1806,0.14,0.6794,0.1587,0.31,0.5313
116,2015,09I057705,UNION CITY HS,90,76044.87,52423.97,0.04,0.08,0.09,0.48,0.17,0.72,0.11,102,9.0,41544.88,0.0,7.56,1.0,0.0,0.0,0.43,0.0784,0.0098,0.0,0.0,0.0,0.8431,0.0686,102.0,0.4089,0.13,0.4611,0.3999,0.07,0.5301,0.3174,0.31,0.3726,0.1424,0.11,0.7476,0.1598,0.06,0.7802,0.3549,0.09,0.5551,0.16,0.2,0.64
117,2015,43I004705,THACKERVILLE HS,61,49914.79,121233.19,0.03,0.11,0.31,0.7559999999999999,0.09,0.73,0.18,86,5.62,43258.32,0.242,6.72,1.0,0.5,1.4,1.0,0.0581,0.0698,0.0,0.0116,0.0,0.6859999999999999,0.1744,86.0,0.0,0.45,0.55,,,,0.04,0.6,0.36,,,,0.0,0.0,1.0,0.028999999999999998,0.42,0.551,0.0,0.43,0.57
118,2016,66I008705,VERDIGRIS HS,83,82096.66,93960.08,0.05,0.05,0.22,0.191,0.26,0.68,0.05,273,16.51,46521.27,0.303,17.74,1.71,1.0,0.5,1.0,0.0403,0.2491,0.0147,0.0037,0.0,0.6593,0.033,273.0,0.21,0.0,0.79,0.2079,0.37,0.4221,0.18899999999999997,0.3,0.511,0.1456,0.09,0.7644,0.171,0.05,0.779,0.32899999999999996,0.06,0.611,0.2664,0.26,0.4736
119,2014,06I105705,CANTON HS,94,56893.0,88347.0,0.09,0.09,0.29,0.53,0.16,0.67,0.16,108,10.57,47825.33,0.405,15.19,0.72,1.0,0.64,1.0,0.0463,0.2037,0.0,0.0093,0.0,0.6667,0.0741,108.0,0.3648,0.04,0.5952,0.72,0.0,0.28,0.021,0.58,0.39899999999999997,0.1539,0.19,0.6561,0.3,0.0,0.7,0.5922,0.06,0.3478,0.3237,0.17,0.5063
120,2016,23I039705,GAGE HS,56,50675.08,14398.63,0.03,0.21,0.43,0.774,0.2,0.62,0.19,31,3.04,41930.22,0.643,11.89,0.36,0.19,0.4,0.18,0.1935,0.0,0.0,0.0323,0.0,0.7742,0.0,31.0,,,,0.0289,0.83,0.1411,,,,,,,0.1139,0.33,0.5561,,,,0.0,0.83,0.17
